timestamp,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,label
2,1,-2,2,-5,-4,0,0,2,Backwards
2,-1,1,10,-1,-1,0,0,0,Backwards
2,0,1,5,0,0,1,0,0,Backwards
2,1,-2,0,1,-1,-2,-1,-3,Backwards
11,-3,-12,-31,-4,1,-1,-1,-2,Backwards
12,-2,-1,8,0,-1,-2,1,0,Backwards
12,-2,-1,4,-3,0,0,1,0,Backwards
12,-1,-7,-18,-3,0,2,-2,-1,Backwards
27,0,3,13,2,-2,0,0,-1,Backwards
36,3,15,65,-2,-3,-1,0,1,Backwards
36,-2,-1,-4,-3,-1,-2,-2,-3,Backwards
36,-1,-1,2,1,-1,-1,1,0,Backwards
58,-1,3,4,-4,-1,1,-3,-1,Backwards
59,-2,-5,-11,-5,0,0,-1,0,Backwards
59,-1,-3,-22,2,-2,-1,-2,-1,Backwards
59,1,5,15,-1,1,-1,0,-1,Backwards
75,-2,0,0,0,-2,-2,-2,-3,Backwards
75,1,-4,-18,3,-2,0,-2,0,Backwards
75,-1,-1,4,0,-1,-3,-1,-2,Backwards
75,-2,-2,-1,-4,-2,-3,1,-1,Backwards
91,-1,-6,-6,1,-1,-3,-1,1,Backwards
91,0,0,-1,-2,-1,0,0,-2,Backwards
91,-1,1,4,1,-1,0,0,0,Backwards
99,-1,0,-3,-1,-1,0,-1,-1,Backwards
107,0,4,3,1,2,0,-1,-1,Backwards
123,-2,1,0,-1,-1,-2,-3,-1,Backwards
123,-1,-3,-8,-3,-3,-2,-2,-1,Backwards
123,1,-2,3,-8,-1,1,0,1,Backwards
138,-2,0,2,3,0,0,-1,-1,Backwards
138,-1,-1,-14,2,-3,-2,-2,-3,Backwards
138,-1,-3,-8,2,3,0,-1,0,Backwards
138,-1,6,16,-3,-2,-4,-1,-3,Backwards
155,1,-1,-6,-2,-1,0,0,0,Backwards
155,-2,0,9,-2,0,0,-1,-1,Backwards
155,1,2,11,-6,-2,-1,-1,0,Backwards
155,-2,-2,-1,1,-1,-2,-1,-1,Backwards
170,-1,2,3,-3,0,0,1,0,Backwards
170,-3,-1,-10,2,-3,-2,-2,-1,Backwards
170,-2,-1,4,2,-2,-1,0,-1,Backwards
183,-3,-12,-23,0,-1,0,0,-1,Backwards
187,-3,-1,-11,-4,-2,-1,-3,-1,Backwards
202,-1,5,20,-2,1,1,0,0,Backwards
202,-2,-2,-5,-3,1,1,-3,-2,Backwards
202,-1,0,-7,0,-3,-2,-1,0,Backwards
202,1,2,13,0,-1,-2,-1,-2,Backwards
217,-1,-4,-11,-1,1,-1,0,-1,Backwards
217,-1,0,1,0,0,-1,0,-1,Backwards
217,-2,-1,-10,1,-4,-2,0,-1,Backwards
235,-1,-3,-10,-3,0,-1,0,-2,Backwards
239,-1,-2,-12,2,-1,-2,-1,-1,Backwards
239,0,-1,-3,-4,-1,-1,1,-1,Backwards
239,0,0,-4,-6,-2,1,0,-2,Backwards
249,-5,-6,-15,-2,3,1,-1,-4,Backwards
262,0,-1,2,-4,1,-4,-3,0,Backwards
262,0,-1,2,-2,-15,-3,0,-2,Backwards
266,-2,-2,-2,-2,-3,-5,-1,0,Backwards
267,-1,4,11,0,21,17,0,-2,Backwards
267,-8,-12,-24,-6,-5,-15,-7,-8,Backwards
282,3,11,23,4,-20,-10,-2,3,Backwards
283,-3,-4,-8,0,-3,2,-2,-1,Backwards
298,0,-5,-19,-4,-8,-4,-1,0,Backwards
299,7,27,66,5,30,15,2,3,Backwards
300,-8,-11,-34,-1,-1,-1,-3,-9,Backwards
300,-3,-7,-17,2,-19,-10,-3,-1,Backwards
314,4,9,39,3,20,5,1,3,Backwards
322,-7,-13,-36,-2,-24,-5,-3,-5,Backwards
324,0,-1,-1,-5,14,-2,-2,-2,Backwards
326,2,7,18,-3,17,6,0,1,Backwards
334,1,-3,-11,0,-17,1,9,5,Backwards
336,-2,-7,-9,-1,14,0,-5,-4,Backwards
336,-3,-3,-3,-1,5,1,-4,-5,Backwards
336,1,1,-8,-1,-4,0,2,3,Backwards
350,-2,-3,2,-7,-9,-6,0,-3,Backwards
350,-2,1,-4,-3,0,-2,-4,-1,Backwards
350,-5,-2,-1,-3,6,1,1,-3,Backwards
366,1,3,25,-3,18,13,1,2,Backwards
369,-2,-8,-39,0,-20,-7,4,1,Backwards
382,1,0,0,0,-1,5,4,1,Backwards
383,-2,-5,-10,3,-1,2,0,-1,Backwards
384,-2,0,0,1,-1,-5,-3,-3,Backwards
384,-4,-2,-14,2,-11,-14,-16,-7,Backwards
398,-4,-3,4,-8,-10,-9,-3,-6,Backwards
398,5,6,16,0,14,13,3,9,Backwards
398,7,-1,18,-2,2,6,11,8,Backwards
413,-2,-6,-36,0,11,5,3,-1,Backwards
413,1,-4,-16,2,-23,-10,-2,-1,Backwards
413,-2,0,-2,0,-1,-2,-6,-3,Backwards
413,-3,-4,2,-1,32,13,-2,-4,Backwards
429,8,14,37,-2,9,-8,14,6,Backwards
429,-13,-16,-15,3,-27,-24,-17,-12,Backwards
445,2,8,25,1,25,-6,-11,0,Backwards
445,-1,-11,-65,1,-9,20,11,2,Backwards
445,2,4,22,-12,40,34,17,6,Backwards
445,-1,-9,-31,-8,3,27,-3,1,Backwards
461,9,18,55,-6,24,47,9,5,Backwards
461,-13,-14,-49,-5,-12,15,-23,-14,Backwards
477,-11,-7,28,-6,-32,9,-26,-15,Backwards
477,3,7,17,-10,-5,15,12,5,Backwards
477,-5,-12,-31,-20,-32,-20,-7,-4,Backwards
477,4,14,33,-28,14,-15,1,2,Backwards
492,5,1,-11,104,-46,-29,-5,5,Backwards
502,0,3,0,47,8,-17,9,-6,Backwards
502,-4,-1,-9,98,-25,-45,-9,-7,Backwards
502,3,8,11,-48,8,12,-2,-2,Backwards
515,-1,4,16,-114,-11,-20,-2,-6,Backwards
516,4,1,44,-60,6,-6,-6,4,Backwards
516,-5,-9,15,-60,-5,-10,0,-4,Backwards
516,-3,-4,26,-39,-1,-32,-5,-2,Backwards
525,-5,-9,-11,-76,-2,-19,3,-6,Backwards
540,-3,-5,-27,-53,0,-3,19,4,Backwards
541,2,-9,-52,-35,-20,17,10,8,Backwards
541,2,-3,-37,48,-9,-14,13,9,Backwards
556,-3,-1,-30,55,82,9,-28,-1,Backwards
563,-14,-10,-27,6,-55,-50,1,-11,Backwards
563,-4,-1,-1,63,59,11,22,9,Backwards
563,3,-2,-10,-3,-20,31,9,9,Backwards
572,-9,-15,-5,59,41,-3,11,3,Backwards
572,6,7,8,56,35,16,-3,-8,Backwards
572,-8,11,-11,-28,-44,-21,-22,-13,Backwards
572,12,-16,10,55,18,-12,-1,7,Backwards
588,-28,-11,12,13,-28,3,4,-10,Backwards
598,28,3,-6,-6,2,18,21,88,Backwards
598,1,4,9,8,-3,11,6,-6,Backwards
598,-6,3,5,14,9,-13,-12,-12,Backwards
620,6,-3,-1,6,-7,-1,-2,-16,Backwards
620,2,26,21,17,10,18,-4,-15,Backwards
624,15,1,-10,-50,-80,-17,-14,-3,Backwards
624,-28,-13,2,-4,-13,-13,-5,-8,Backwards
636,6,6,1,-16,-10,-5,-8,3,Backwards
644,-13,-11,-9,-18,-14,-16,-19,-17,Backwards
644,9,4,3,12,34,6,8,3,Backwards
644,-1,-1,-5,-35,-53,-2,4,-3,Backwards
652,10,8,4,10,6,23,13,11,Backwards
658,-4,-6,14,12,14,5,-3,-5,Backwards
658,-7,-9,-2,-29,4,-4,-5,-9,Backwards
658,-5,-2,8,7,-8,-15,-13,-8,Backwards
667,8,8,25,10,-1,4,5,14,Backwards
682,-3,-5,5,-17,4,1,-8,-12,Backwards
682,-1,-3,25,15,7,-16,-10,2,Backwards
682,-7,0,33,-16,13,21,7,-4,Backwards
682,17,13,31,-13,-13,7,2,7,Backwards
682,-3,0,26,29,65,34,-23,-16,Backwards
698,-18,-33,-73,-64,-73,-75,-4,-6,Backwards
698,11,5,-44,2,-10,-20,-14,2,Backwards
714,0,-9,-66,-11,-11,-5,8,3,Backwards
714,15,16,-20,14,8,38,19,28,Backwards
714,65,18,-10,30,75,57,5,23,Backwards
714,69,34,-12,-2,6,-1,14,23,Backwards
742,16,14,15,12,-12,1,0,22,Backwards
742,-65,-71,-59,-21,-17,-38,-25,-55,Backwards
743,-4,-8,-4,-7,2,12,-6,-23,Backwards
745,78,-23,-30,-26,-42,-34,-13,-11,Backwards
746,23,11,22,13,8,-8,-12,21,Backwards
746,-111,-14,3,-17,-28,13,0,-76,Backwards
762,71,-25,-22,19,-8,-12,-3,27,Backwards
763,40,65,24,15,51,37,10,53,Backwards
778,-15,-32,-17,-36,-53,-46,-14,8,Backwards
778,11,15,21,20,29,29,24,-24,Backwards
784,-121,-26,11,10,-6,13,23,-15,Backwards
784,72,44,36,33,25,27,14,70,Backwards
794,-10,6,-5,3,-10,-22,-18,-25,Backwards
794,36,19,25,13,-7,-16,8,54,Backwards
794,23,13,49,12,13,21,5,-10,Backwards
794,-44,-14,34,12,-1,-15,-6,-6,Backwards
814,-22,-6,22,-10,0,7,-8,-2,Backwards
814,16,-9,2,-17,-16,-26,-14,-18,Backwards
814,-12,14,-15,-10,15,8,5,5,Backwards
814,-40,-30,-58,-17,-19,-15,-9,-24,Backwards
825,-21,-14,-60,-18,10,6,-3,-34,Backwards
825,29,9,-38,-10,-2,-1,3,17,Backwards
825,17,10,-16,-11,0,-2,-3,14,Backwards
841,-56,-16,1,3,1,-6,-7,-29,Backwards
856,2,5,7,9,10,12,4,-48,Backwards
856,28,14,12,5,5,7,19,73,Backwards
856,-9,1,16,5,1,-3,-1,11,Backwards
856,-28,-20,11,15,6,-4,-6,-42,Backwards
872,9,6,21,24,16,15,16,18,Backwards
872,12,1,19,-9,-14,-15,-20,-32,Backwards
872,-25,-7,19,-24,-33,-10,-21,-58,Backwards
883,-16,-8,-2,-31,-22,-6,11,25,Backwards
889,14,15,-14,37,37,8,-7,-49,Backwards
898,-18,-19,-22,-43,-44,-14,-6,20,Backwards
905,37,-7,-4,31,39,10,7,41,Backwards
905,-28,64,1,-31,-49,-6,17,13,Backwards
921,-7,-8,-22,-26,-15,-6,-7,6,Backwards
921,4,-2,7,41,50,12,-2,-43,Backwards
921,10,31,23,34,31,17,10,-6,Backwards
925,-4,-49,-19,-21,-16,-18,-24,-27,Backwards
925,-18,-28,7,-53,-62,-9,0,-17,Backwards
936,58,3,18,25,23,16,11,61,Backwards
937,-34,-5,-15,-35,-72,-35,-18,-12,Backwards
937,2,2,-5,39,89,-2,-15,-26,Backwards
952,6,4,4,-36,-41,-12,7,58,Backwards
952,19,6,-1,21,-8,7,7,6,Backwards
952,-19,-25,3,12,5,12,3,-33,Backwards
952,-5,14,7,13,-7,-4,-7,-26,Backwards
969,-9,-11,0,33,36,4,-19,-56,Backwards
981,-4,20,5,-12,15,-5,4,22,Backwards
983,-20,-14,-10,-4,-9,-15,-8,14,Backwards
983,-13,-17,7,37,46,12,5,-17,Backwards
983,29,24,26,1,-38,22,21,33,Backwards
983,-6,-12,-32,-86,-68,-35,-7,0,Backwards
1000,2,19,2,8,65,7,-3,3,Backwards
1003,-11,-21,12,15,13,5,1,1,Backwards
1017,-5,-9,9,45,55,13,7,15,Backwards
1017,3,29,14,5,-32,-7,-5,-8,Backwards
1017,-1,-6,-2,-27,-2,1,-2,-14,Backwards
1017,-3,-20,-10,-17,-13,-3,-1,6,Backwards
1031,14,15,-4,3,20,7,10,19,Backwards
1041,-14,-9,-11,2,1,-4,-6,-22,Backwards
1041,11,-2,-4,2,-1,-5,-2,11,Backwards
1041,4,-1,-7,12,-4,7,5,7,Backwards
1063,-13,-4,-22,-13,-6,-18,-10,-8,Backwards
1064,-6,-7,-5,6,7,-12,-14,-12,Backwards
1066,3,-1,17,21,15,16,11,10,Backwards
1066,2,9,8,-11,-19,10,10,5,Backwards
1078,-7,-7,0,-10,-14,-14,-9,-8,Backwards
1079,-17,-20,24,3,4,-7,-11,-15,Backwards
1079,16,12,48,-6,6,22,-1,11,Backwards
1079,15,6,25,-14,-42,-29,6,12,Backwards
1100,57,28,13,5,18,7,15,38,Backwards
1101,-2,-1,0,7,-1,2,3,18,Backwards
1101,-32,-32,-25,-33,-12,-12,-12,-32,Backwards
1101,-58,-25,-64,-11,12,25,-11,-23,Backwards
1110,24,19,-64,31,-2,-3,14,48,Backwards
1124,-18,-35,-95,39,-11,-21,-46,-85,Backwards
1127,-36,5,-44,19,10,-2,13,20,Backwards
1128,16,17,-14,2,27,20,28,61,Backwards
1128,63,23,31,18,-14,4,12,68,Backwards
1128,-31,-45,-48,-67,-10,1,-24,-33,Backwards
1143,-37,-18,-23,9,-3,-2,0,-4,Backwards
1143,-42,-30,8,-10,-21,-25,-18,-29,Backwards
1159,74,30,11,0,41,45,15,43,Backwards
1163,38,41,60,7,-4,-40,20,66,Backwards
1164,89,-15,-2,-20,-50,24,23,-8,Backwards
1164,-59,16,15,22,-4,-16,-32,-70,Backwards
1174,-50,-44,-13,-47,-22,-18,-19,-20,Backwards
1174,7,4,34,21,16,8,-13,-20,Backwards
1198,18,13,26,-4,6,-19,-2,51,Backwards
1198,52,10,35,14,-18,-1,10,22,Backwards
1198,-45,-23,-5,-24,-10,-14,-19,-54,Backwards
1198,-16,5,2,6,23,16,11,11,Backwards
1205,13,28,-1,2,-3,-6,7,15,Backwards
1206,16,-12,-38,-22,-5,2,-5,-2,Backwards
1206,-56,-17,-21,-2,8,-9,-14,-42,Backwards
1221,19,13,-1,-15,2,15,27,27,Backwards
1222,-4,-2,-8,-9,-11,-9,-15,-18,Backwards
1222,5,-7,-9,-3,-3,-7,-6,5,Backwards
1238,-17,-9,3,-11,-8,-29,-18,-18,Backwards
1238,8,8,17,8,8,23,13,17,Backwards
1238,-5,0,-2,17,11,24,24,-4,Backwards
1238,13,4,9,9,19,20,11,11,Backwards
1253,2,5,4,4,-8,-5,4,12,Backwards
1253,-2,0,9,6,-3,-7,-11,-6,Backwards
1265,-16,-2,6,7,-1,-21,-24,-15,Backwards
1265,16,3,10,-4,-7,-6,2,7,Backwards
1269,-15,-8,35,21,-5,-6,-7,-18,Backwards
1269,-8,6,-12,6,5,4,7,5,Backwards
1269,9,4,-13,-6,-4,-3,-7,-2,Backwards
1284,3,-1,-1,0,-4,-2,-10,-14,Backwards
1301,-11,-9,-5,-6,0,2,1,-20,Backwards
1301,18,8,-3,4,14,7,19,62,Backwards
1301,-22,3,5,3,4,-3,-1,-4,Backwards
1301,19,-3,-11,-13,-9,-7,-4,-9,Backwards
1317,-23,1,-2,-3,6,1,-2,-3,Backwards
1317,19,-7,-3,-4,-5,8,2,-25,Backwards
1325,6,1,-6,-3,1,-1,1,15,Backwards
1325,-7,-2,0,-3,-6,-7,-9,-12,Backwards
1332,-7,-6,-4,-5,2,4,6,-5,Backwards
1342,-3,0,4,3,-2,2,8,9,Backwards
1342,-1,2,1,2,0,-3,-4,-6,Backwards
1342,-1,-3,-1,-1,3,-1,-4,-2,Backwards
1363,7,0,-1,-2,-3,-1,-1,3,Backwards
1365,-11,-2,-2,-2,-5,-7,-7,-7,Backwards
1365,3,-2,1,-1,-1,-5,-6,-4,Backwards
1365,-2,0,-4,-5,-3,2,10,14,Backwards
1365,3,-3,-13,-6,0,-1,-6,-12,Backwards
1365,-6,-2,2,0,0,3,-1,-11,Backwards
1379,4,-2,-2,-3,0,-3,0,10,Backwards
1379,-6,-2,0,-1,-4,-4,-1,3,Backwards
1396,6,0,0,1,-1,-1,-5,-8,Backwards
1402,-22,-7,-8,-5,1,3,3,-3,Backwards
1402,5,3,-1,1,2,2,-2,-11,Backwards
1402,-1,1,0,0,-1,-2,-1,11,Backwards
1412,-4,-9,-7,-4,-2,-1,3,2,Backwards
1425,1,3,-2,0,-1,-4,-6,-9,Backwards
1427,1,-1,-3,-1,0,0,3,9,Backwards
1427,-1,1,-5,-6,1,5,1,-10,Backwards
1427,-5,0,1,-1,-2,1,-3,-7,Backwards
1427,8,2,4,0,-4,-3,-1,7,Backwards
1442,-9,-3,-4,0,-1,-4,-6,-6,Backwards
1442,4,-4,-3,0,-2,-3,-1,-6,Backwards
1459,1,1,2,-1,-1,-1,-3,3,Backwards
1459,2,-3,3,-9,-4,2,2,3,Backwards
1474,1,2,-3,-1,1,1,0,-5,Backwards
1474,-3,-2,-2,3,0,-3,-2,0,Backwards
1474,-4,-1,-2,-3,-3,2,8,9,Backwards
1486,17,4,1,2,1,-4,-4,3,Backwards
1486,-18,-4,3,0,-3,-4,-5,-18,Backwards
1486,3,0,-5,0,3,5,3,17,Backwards
1490,-10,-4,-3,-6,-5,-4,-2,-8,Backwards
