timestamp,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,label
0,1,1,-3,-1,0,-2,-3,-1,On/Off
12,4,5,5,-1,-3,-3,-1,2,On/Off
13,-4,-3,0,2,-1,1,0,-1,On/Off
13,-2,-1,-5,-1,-1,-2,0,-2,On/Off
22,1,-1,1,-1,0,-2,-1,0,On/Off
23,-2,-2,-12,-3,-2,-2,-1,-2,On/Off
23,0,1,8,-1,-1,-2,-1,0,On/Off
23,1,0,-1,-2,-2,1,-1,-1,On/Off
44,-5,-7,-3,0,0,-1,-1,-3,On/Off
44,0,0,-2,-1,-1,-1,-1,-1,On/Off
44,1,-1,1,-2,-2,-1,-1,0,On/Off
44,-2,1,4,0,0,0,0,0,On/Off
60,-3,0,3,-3,-1,0,-1,-1,On/Off
60,0,-3,-1,0,-2,-1,-1,0,On/Off
64,1,-1,-5,-1,-2,2,1,-1,On/Off
64,0,-1,-3,0,0,0,-1,-2,On/Off
76,1,0,0,-1,-1,0,-2,0,On/Off
76,-1,1,5,0,1,-1,1,1,On/Off
76,-1,-2,-3,-2,-3,-3,-2,-3,On/Off
76,0,-1,1,0,1,0,0,0,On/Off
92,-3,0,-2,-3,-3,-2,-1,-1,On/Off
106,-1,-1,-4,-2,-1,-2,-1,0,On/Off
108,-1,-1,0,0,1,-1,-1,-2,On/Off
108,-4,0,-2,0,-1,-3,-1,-2,On/Off
108,2,1,-1,1,-2,1,-2,-1,On/Off
108,-2,-2,-2,-2,0,0,-1,-2,On/Off
125,0,0,0,-1,0,1,-1,1,On/Off
125,0,0,-2,0,0,-1,-1,-2,On/Off
140,0,0,-2,-1,-2,-2,-2,0,On/Off
140,-2,-2,0,-1,-1,0,-1,-2,On/Off
140,0,-1,-1,-2,-1,-1,-1,-1,On/Off
140,0,-3,-2,-3,-2,-1,-2,0,On/Off
164,0,-1,-1,-1,-1,-3,0,-1,On/Off
164,-4,-2,-1,-1,2,1,0,-1,On/Off
164,-1,0,0,1,0,-2,1,-1,On/Off
164,0,-5,-5,-4,-3,0,0,0,On/Off
172,-2,0,2,-3,-2,-2,-1,-1,On/Off
172,0,1,-1,1,-1,-2,0,-1,On/Off
172,-2,0,-2,0,-2,-3,-2,-1,On/Off
187,0,0,0,1,-1,-3,-1,-2,On/Off
203,-2,-2,-2,-2,1,0,0,-2,On/Off
204,-2,-1,0,-1,0,-1,-1,-2,On/Off
205,0,-2,-1,-1,-1,0,-1,1,On/Off
205,-1,1,-1,0,0,-1,-1,0,On/Off
220,-1,-1,-2,-1,-4,-3,-2,-1,On/Off
220,0,1,3,2,-1,-2,-3,-3,On/Off
220,-4,-4,-11,-14,-3,0,1,-2,On/Off
220,-1,0,2,-1,0,-1,0,-1,On/Off
235,-1,-2,-1,4,4,2,1,1,On/Off
235,-2,-3,-1,-1,-2,-2,-3,-3,On/Off
235,0,0,0,-3,-5,-5,-2,0,On/Off
235,0,1,7,14,-3,-2,-1,-1,On/Off
251,-4,-3,-11,-8,10,12,-1,-3,On/Off
264,-2,-1,0,5,13,0,-1,1,On/Off
267,2,2,5,-10,-5,-9,1,4,On/Off
267,1,4,11,1,-16,-4,3,2,On/Off
282,-7,-8,-29,6,-23,-10,-9,-5,On/Off
282,0,0,8,-13,11,7,0,-2,On/Off
282,-3,-6,-23,12,-4,-1,-4,-5,On/Off
282,1,1,0,3,17,4,3,2,On/Off
298,1,1,3,-10,-8,-4,0,-1,On/Off
298,2,1,4,14,0,2,4,5,On/Off
298,1,0,-5,-26,4,2,0,5,On/Off
298,-9,-4,-5,24,10,0,-9,-18,On/Off
315,0,3,15,19,3,-2,2,0,On/Off
323,-1,-3,-13,-14,-23,-7,-2,-2,On/Off
323,2,-1,9,10,-1,-8,1,1,On/Off
323,1,1,6,5,-15,-4,-2,4,On/Off
345,5,14,30,45,51,9,2,2,On/Off
346,-14,-29,-59,-71,-82,-22,-12,-10,On/Off
346,2,4,22,42,20,9,3,1,On/Off
346,-5,-12,-13,-15,8,15,-1,-1,On/Off
346,-1,2,11,16,19,-2,3,-1,On/Off
361,5,11,16,42,10,-8,10,9,On/Off
364,-1,-5,-8,-56,-67,-25,-4,-1,On/Off
364,0,0,1,-2,-9,-1,-4,-1,On/Off
378,0,-3,-3,-18,6,7,-2,1,On/Off
384,-1,4,10,35,34,13,-2,-2,On/Off
384,-5,0,1,-1,18,12,-4,-9,On/Off
384,-1,4,9,14,55,16,2,-1,On/Off
405,-1,-4,-21,-44,-73,-22,9,4,On/Off
407,4,5,11,2,1,-9,-2,3,On/Off
407,2,0,6,3,5,4,6,5,On/Off
407,-1,-3,-14,-16,-23,-7,-5,1,On/Off
426,-6,-4,0,1,26,12,-13,-18,On/Off
427,-2,2,3,17,14,1,-6,-7,On/Off
427,2,9,15,-1,11,12,6,3,On/Off
427,-3,-12,-35,2,5,5,3,5,On/Off
441,10,18,71,80,51,13,3,9,On/Off
442,-11,-26,-104,-85,-54,-40,-12,-10,On/Off
442,8,14,41,32,-1,9,24,15,On/Off
442,-12,-19,-38,-16,-24,-11,-17,-12,On/Off
464,-1,2,-7,-28,-73,-26,13,6,On/Off
464,8,4,36,55,51,40,4,10,On/Off
464,-8,-7,-2,0,18,-1,-3,-8,On/Off
464,5,12,25,-6,-14,-28,-1,4,On/Off
473,-4,-8,-46,-37,2,-3,-42,-10,On/Off
487,-6,-4,33,-39,-7,-16,30,-4,On/Off
487,2,-19,-42,-66,0,17,-25,-1,On/Off
488,7,48,16,-99,3,-15,23,-3,On/Off
490,-1,-36,-40,-60,-13,16,21,14,On/Off
490,15,34,-22,-37,-19,22,15,11,On/Off
505,-7,0,38,15,4,-19,-10,-7,On/Off
507,-23,-67,-30,70,41,-13,-43,-21,On/Off
521,-13,18,0,19,-25,-45,-10,-19,On/Off
521,-9,7,22,69,-16,-39,-11,-8,On/Off
521,15,16,-21,127,34,70,32,16,On/Off
521,11,13,26,105,5,40,22,15,On/Off
537,1,-21,10,80,11,-7,-17,2,On/Off
537,-22,-19,-24,-2,-54,-32,-1,-28,On/Off
537,8,9,-39,-15,12,-12,-18,0,On/Off
537,11,1,23,-37,-13,29,10,12,On/Off
552,-5,-1,33,-19,18,9,-11,2,On/Off
552,15,6,54,16,1,47,15,11,On/Off
