timestamp,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,label
0,-4,-2,1,6,11,2,-2,-2,Non
1,0,-2,-3,-4,7,3,-6,0,Non
1,-2,1,1,0,-5,-9,2,0,Non
1,-2,0,-1,-3,-7,-1,0,-1,Non
1,0,0,0,4,7,-1,-1,-2,Non
2,0,-1,-1,0,-3,2,2,2,Non
2,-1,-2,-2,1,0,-1,-3,-2,Non
2,1,0,0,-2,-12,0,4,1,Non
2,0,-2,-1,2,6,-1,-3,-1,Non
3,-1,-2,0,-3,-5,-2,-5,-3,Non
49,-1,-2,-2,-2,8,-2,3,2,Non
55,0,0,0,-8,-21,-3,1,2,Non
55,-2,-1,-2,6,19,1,-1,-1,Non
55,-3,-3,-3,-4,-23,0,-6,-3,Non
55,-1,-1,1,7,15,1,0,-3,Non
55,-2,-2,-3,-7,-2,-3,-2,-3,Non
79,-1,1,-2,-5,-5,-2,-1,0,Non
80,-1,-1,-1,-2,-2,-2,2,0,Non
86,0,-2,-1,4,6,5,0,-1,Non
88,0,-1,-1,3,1,-1,-1,-1,Non
88,-2,-3,0,-8,-3,0,-3,-3,Non
88,-1,-2,-2,-5,-11,-7,-2,-6,Non
89,-2,0,-1,-1,2,1,0,3,Non
89,-2,-1,-1,-2,-3,-5,0,-1,Non
91,-2,-1,1,1,-7,4,-3,-2,Non
91,-1,2,1,0,5,-7,2,1,Non
114,-4,-4,-4,-3,3,-2,-8,-9,Non
119,0,-1,-2,4,8,4,2,2,Non
119,0,-2,0,1,8,0,2,0,Non
119,-3,0,-1,1,-5,-9,-2,-2,Non
137,-1,-2,-2,1,10,-2,-3,-2,Non
141,0,1,0,-6,-27,-2,3,0,Non
141,1,-3,-2,2,8,3,-1,-1,Non
142,-1,-1,-3,-5,4,2,2,-1,Non
160,0,0,-2,-4,-5,-1,1,1,Non
162,-2,-1,-1,4,13,1,-1,-5,Non
163,-2,-2,-2,-6,-18,-4,3,1,Non
164,-1,-3,-3,-3,15,6,0,2,Non
183,0,0,2,1,-12,-3,-3,-2,Non
186,0,-3,-2,0,-4,-3,-4,-1,Non
187,-1,-1,-1,-2,-8,-3,-2,-2,Non
187,-1,1,1,11,21,6,3,0,Non
187,0,0,-3,-9,-18,-9,0,-1,Non
187,-1,-1,-1,3,10,-4,-4,-1,Non
206,-1,-2,-2,-2,-13,-4,-5,-5,Non
208,-2,-2,-1,-2,-8,0,-1,-1,Non
210,1,0,0,2,7,5,2,3,Non
212,-2,-2,0,3,1,2,-1,-2,Non
212,-2,-2,-2,-4,15,-2,2,-3,Non
212,1,0,0,-3,-28,-4,3,1,Non
227,-3,-3,-2,3,12,3,-1,-4,Non
228,1,0,-2,-10,-7,-4,-3,0,Non
230,-2,-1,-3,-1,8,-1,-4,-2,Non
230,1,0,-1,0,-14,-4,0,1,Non
250,-1,-2,-2,0,-9,-3,-2,-1,Non
252,-1,-3,0,-1,17,-1,-3,-2,Non
254,0,-1,-1,0,3,1,-3,1,Non
255,0,-2,-3,-4,10,5,3,0,Non
273,0,-1,-1,-4,-16,4,2,3,Non
275,-2,-1,-1,1,3,-6,-3,-4,Non
277,1,1,-1,0,-5,-2,0,3,Non
277,-2,-2,0,1,0,-2,-8,-4,Non
295,-1,-1,-2,3,5,2,4,1,Non
297,-2,-1,-2,0,2,3,3,2,Non
298,-2,-1,-2,-6,-9,-3,-6,-5,Non
299,0,-1,-2,5,1,-3,-2,-2,Non
317,0,-3,2,4,8,1,0,-1,Non
319,-4,-1,-2,-5,-6,-2,-4,-4,Non
321,1,-1,0,1,1,-1,1,2,Non
321,-2,0,-2,-7,-8,-1,2,1,Non
324,0,2,0,-2,-1,-7,1,0,Non
324,0,1,0,4,11,1,0,-1,Non
348,-4,-5,-5,-2,-9,-4,-7,-7,Non
349,1,0,1,2,5,5,4,0,Non
351,-1,-1,-2,-6,-17,-4,-6,-1,Non
351,0,-1,-1,2,-8,2,-2,-1,Non
363,1,0,-1,0,9,-5,-4,2,Non
366,-1,-2,-2,-1,-1,0,3,0,Non
366,-2,-2,-2,1,3,-2,0,-3,Non
367,-1,-1,1,-4,-27,-4,1,1,Non
393,-2,-3,0,1,5,5,2,-2,Non
395,-1,-1,-1,4,24,0,-4,-1,Non
397,0,-1,0,-4,-15,-2,0,-2,Non
397,-1,-1,-2,-2,2,2,-1,-2,Non
397,0,0,-1,4,-5,-5,1,-2,Non
397,-2,-2,0,-5,-5,-1,-4,-1,Non
423,-3,-2,-2,-3,10,1,-4,-3,Non
425,-1,-1,0,-1,-7,-1,1,1,Non
427,-1,-1,1,-2,-8,-3,-1,-1,Non
428,1,0,1,-7,-1,3,2,1,Non
437,-3,-2,0,15,21,6,-2,-2,Non
440,-3,-4,-5,-16,-35,-15,-3,-1,Non
440,1,0,2,3,4,3,2,0,Non
440,-4,-1,-2,-2,-10,-3,-4,-4,Non
459,0,0,-1,-2,15,1,0,1,Non
462,-2,1,-1,1,-2,2,2,-3,Non
463,-2,0,-1,1,11,2,1,2,Non
463,-1,-2,-4,-4,-25,-8,-6,-4,Non
466,0,-1,-1,-3,-9,2,3,0,Non
466,0,1,1,6,15,4,-1,-1,Non
506,-1,0,-3,-5,-5,-2,-1,-1,Non
508,1,-2,-2,4,7,2,0,-3,Non
511,-2,0,-2,-3,-7,-6,-5,0,Non
511,-1,-1,-2,-1,4,-1,-3,-2,Non
512,0,-2,-2,-6,-6,3,2,0,Non
512,-2,-3,-2,5,13,-4,-2,-2,Non
527,-1,1,-2,-3,-12,-7,-1,-4,Non
529,2,0,-1,-2,2,-3,1,1,Non
552,-2,0,0,-5,1,5,-1,-1,Non
554,-3,0,0,6,-6,-3,0,1,Non
557,-1,-3,-2,-8,1,3,-1,-3,Non
558,-2,-1,-1,1,-4,3,0,0,Non
558,-1,-1,-1,0,-8,-11,4,2,Non
559,1,2,-1,-2,-9,0,1,0,Non
559,0,1,-1,1,21,3,2,-1,Non
559,-1,0,-1,0,1,-5,-3,-2,Non
572,0,-1,1,1,-5,-3,-1,1,Non
573,2,0,1,7,29,6,6,3,Non
596,-2,-3,-5,-9,-19,-5,-5,-2,Non
598,-1,-1,-3,-1,17,-7,-6,-2,Non
598,0,-2,-2,-3,-6,1,-1,-1,Non
599,1,0,1,0,-11,4,0,1,Non
599,-3,-2,-2,1,-9,-7,-1,-1,Non
599,-3,-2,-2,-2,3,2,-2,-2,Non
641,-1,-1,-1,-5,-8,-2,-5,0,Non
644,-2,-1,1,3,20,1,2,-4,Non
645,1,0,-1,-2,-9,4,-1,-1,Non
648,1,-2,-2,-4,3,2,-2,0,Non
649,-1,-2,-1,5,0,-4,-1,-1,Non
649,-1,-2,-2,-6,-3,-1,-2,-3,Non
649,-1,-1,0,3,1,2,-3,-3,Non
649,-1,-1,0,-1,2,1,1,0,Non
650,-5,-3,-3,-4,-11,-4,-1,-5,Non
650,0,-1,0,0,5,-2,-4,3,Non
652,-1,-1,-2,-4,-11,-6,-2,-3,Non
652,0,1,0,1,-1,4,2,2,Non
693,-2,-1,-2,-5,1,4,0,-2,Non
695,-1,-2,-3,5,-11,-3,-2,-5,Non
701,0,0,-1,2,2,1,-1,1,Non
704,0,-1,-2,-8,1,-6,-1,1,Non
704,0,0,0,3,5,-6,1,-2,Non
704,1,-2,-2,-3,4,2,-2,2,Non
705,0,-1,1,3,10,2,0,-2,Non
705,-1,-1,-2,-6,-10,-3,-1,-1,Non
713,2,0,-2,-5,-12,2,1,2,Non
714,-1,-2,0,-2,-7,-3,-2,-2,Non
738,-2,-1,0,2,2,-2,1,-1,Non
740,-2,-1,-1,1,4,1,1,-2,Non
742,-1,-1,-2,1,1,-3,-2,-2,Non
742,-1,-1,-2,0,8,3,-3,-2,Non
743,-2,-2,-2,0,3,2,1,1,Non
743,-1,-1,-1,3,-3,-2,0,-1,Non
744,-1,-1,0,-1,-1,-2,-1,0,Non
744,-2,-4,-3,-9,-12,-4,-3,-5,Non
745,0,-1,1,2,7,4,-2,-2,Non
746,0,0,-2,3,-2,-4,4,2,Non
783,0,-2,0,0,-10,-3,-2,0,Non
785,-4,-3,-3,-4,13,-1,-2,-3,Non
786,0,0,1,-2,-3,-5,-2,-1,Non
787,1,-1,-2,-2,-16,3,-1,1,Non
788,-1,1,0,5,4,8,1,2,Non
788,-4,-1,-4,-8,-14,-5,3,-1,Non
788,-2,0,-1,0,1,-2,-1,-3,Non
789,-1,0,0,0,5,2,-3,-2,Non
805,-2,-3,-2,-6,-21,-11,-3,-2,Non
