timestamp,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,label
0,0,-1,-2,-4,1,-2,-1,-2,Non
2,0,0,-1,-9,-14,1,1,1,Non
2,1,-1,1,8,-11,-1,2,1,Non
2,-1,-1,-2,-1,-12,-3,-3,-2,Non
22,-2,-1,-1,2,-7,-7,-3,-3,Non
25,-3,-1,-2,-3,23,5,-7,-4,Non
26,0,1,0,-8,-37,-2,2,0,Non
26,0,0,-2,0,4,-1,0,0,Non
44,-3,-1,-2,-7,7,-1,-1,-2,Non
46,1,-1,-1,1,8,-1,-2,-2,Non
47,-2,-1,-1,-2,-5,-1,-3,0,Non
47,-3,-2,-1,-2,-10,-3,0,-1,Non
68,-1,-1,-2,-2,-5,-4,-3,0,Non
70,-1,-1,1,1,-3,-2,1,0,Non
70,0,-2,-2,-7,-5,2,6,0,Non
71,-1,-1,0,0,-3,-2,-6,-2,Non
71,-3,-3,-3,0,11,-6,-13,-4,Non
71,3,-1,-1,0,-16,3,8,8,Non
91,-2,-1,-2,3,17,4,5,-1,Non
93,-1,0,0,-4,-10,-3,0,-2,Non
97,-4,-1,0,-5,-3,0,-3,-5,Non
99,-2,-3,-3,9,-7,-7,-7,-5,Non
136,-2,-2,-3,-4,-25,-5,0,1,Non
142,1,1,-1,-13,-10,-2,-7,3,Non
142,0,1,1,17,10,4,3,0,Non
142,1,0,0,-14,-9,5,9,4,Non
143,-2,-2,-2,-3,4,2,-2,-7,Non
143,-1,0,1,6,1,1,3,2,Non
181,0,-3,-3,-12,-19,-6,-3,-1,Non
184,-2,-2,-2,5,17,-7,-5,-5,Non
185,0,-1,-1,1,3,-2,-6,-2,Non
187,1,0,-1,-4,0,-2,-3,-2,Non
188,1,1,0,5,1,0,-1,3,Non
188,-1,0,-2,2,10,2,1,-1,Non
189,0,-2,-2,-9,-12,-7,-5,-1,Non
189,0,-3,-1,-4,-17,1,2,0,Non
189,-1,0,-1,-2,8,2,3,2,Non
190,-3,-1,1,3,0,-2,0,-2,Non
190,0,0,-2,-9,-10,0,5,0,Non
190,-2,0,0,1,-7,-2,-3,0,Non
210,-3,0,0,5,1,3,-3,-3,Non
211,1,0,-2,-1,25,-7,4,3,Non
211,-1,-3,-2,-2,-47,-5,-2,-1,Non
211,-2,0,-3,-1,-4,0,-3,-4,Non
216,-3,-2,-1,2,3,2,1,-1,Non
216,-1,-1,0,2,-2,-2,-4,-3,Non
232,-2,-2,-1,-3,8,-3,-5,-6,Non
233,2,0,-1,-6,-15,-3,-2,4,Non
234,0,1,1,11,13,-1,6,1,Non
234,-2,-2,-2,-18,-23,0,-2,-3,Non
255,1,0,0,-9,6,-5,-4,-2,Non
257,-2,-3,-3,13,-1,-1,-4,-3,Non
259,0,-1,1,-8,-2,-7,-7,-4,Non
259,0,-1,0,5,-4,5,7,5,Non
269,-2,1,0,1,3,1,0,0,Non
270,1,0,-1,-3,3,1,1,0,Non
270,0,-1,-2,6,3,-3,-1,-4,Non
270,-1,-3,-4,-4,7,-4,-6,1,Non
301,0,0,0,-2,-35,-10,0,3,Non
304,0,-2,0,-5,1,3,2,-2,Non
305,-1,-2,-1,1,23,3,-5,2,Non
307,-1,1,0,-1,-13,-3,0,-3,Non
308,0,0,-2,-3,10,2,-3,-3,Non
308,-1,0,0,-1,-5,-3,2,1,Non
320,-1,-1,-3,-5,-4,-1,2,0,Non
323,0,1,3,17,5,3,-2,-1,Non
344,-4,-4,-5,-20,-26,-5,0,-1,Non
346,-2,-1,-2,-1,1,-1,-4,-2,Non
349,-4,0,2,0,22,4,-1,-2,Non
349,-2,-2,-3,-1,-12,0,-1,1,Non
360,-1,1,1,12,29,0,2,0,Non
361,-3,-3,-2,-9,-8,-5,-4,-2,Non
368,-2,0,-1,-3,-12,-4,-3,-1,Non
