timestamp,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,label
4,0,1,1,-8,8,0,-4,0,Down
6,-4,-4,-7,-20,-13,-4,-6,-4,Down
14,3,1,3,11,-9,-1,2,0,Down
16,-1,0,-5,2,4,-1,0,-2,Down
16,0,-2,-5,-8,13,-1,-2,0,Down
31,0,0,-2,-11,9,1,2,0,Down
31,-1,-2,0,-6,-21,-3,-2,-2,Down
31,-1,0,2,-5,0,2,4,0,Down
47,-2,-2,0,12,-4,-3,-3,1,Down
47,-2,0,2,12,-3,0,-1,-2,Down
47,-2,-3,-5,-11,10,6,1,1,Down
47,-1,-2,0,-3,0,-1,-5,-4,Down
63,0,1,-2,0,-11,-1,4,1,Down
63,1,1,0,1,10,2,-5,-2,Down
63,0,-1,3,14,-7,-6,2,-1,Down
63,0,0,0,-13,0,1,1,2,Down
79,-4,-3,-1,7,3,-1,-5,-6,Down
90,-2,-1,-1,8,1,-1,-3,-3,Down
91,-3,-3,-5,-9,16,6,2,0,Down
91,-1,-4,-2,-2,-4,-6,-2,-1,Down
112,0,0,0,-11,-19,-1,0,0,Down
113,0,0,0,12,14,0,-1,-1,Down
113,0,-2,-3,-1,-1,-4,-5,-3,Down
113,-1,-2,1,3,9,2,-2,1,Down
127,-1,-2,-4,-20,-19,-3,-3,-2,Down
127,0,-2,0,1,-7,-2,1,0,Down
127,0,-1,0,-5,1,-1,-2,-1,Down
127,-2,0,-2,1,4,-1,1,-3,Down
142,-3,-2,-3,3,1,-3,-4,-3,Down
158,0,0,0,-4,1,3,1,2,Down
159,-3,0,0,13,5,-2,0,-4,Down
159,-2,-1,-4,-7,-25,-7,-4,-2,Down
174,-1,-1,-3,-7,-3,-1,1,-1,Down
174,-1,-2,-3,-5,9,-1,2,-2,Down
188,-1,-1,0,1,3,-1,-2,0,Down
188,-2,-3,0,-3,0,0,-1,-2,Down
190,0,-1,-1,3,2,0,0,-1,Down
195,0,-3,-4,-7,-10,-1,0,-1,Down
196,0,0,0,-1,-1,-1,-2,-2,Down
196,-1,1,1,1,-7,-3,1,0,Down
206,-3,1,1,14,3,0,-4,-4,Down
206,1,0,-1,-16,-6,-3,1,4,Down
206,0,-2,-2,-1,-5,0,1,1,Down
206,0,-1,0,1,3,-1,-2,-2,Down
222,0,-2,1,-1,-4,0,-2,-1,Down
222,-1,-2,-3,9,5,-3,-7,-3,Down
233,-1,-1,-1,2,0,1,0,3,Down
233,2,-2,-3,-8,0,1,5,2,Down
254,-1,-1,2,3,5,-2,-1,-2,Down
254,-2,-1,-2,3,5,0,-2,-3,Down
255,-1,-3,-1,-5,-11,-3,-3,-1,Down
256,0,2,2,4,5,0,0,-2,Down
269,0,-2,-5,-14,0,-2,-4,-2,Down
269,-1,-1,1,-3,-5,0,0,-2,Down
269,-1,1,-1,0,-5,-2,-1,0,Down
269,-1,-3,0,0,-6,-1,-3,-1,Down
290,-1,1,2,7,4,-1,1,-2,Down
290,-2,0,-2,-4,-12,-3,-5,-3,Down
290,-1,-2,0,1,0,0,0,-1,Down
290,-2,-3,-4,-4,1,0,2,1,Down
302,1,-2,-2,-4,-2,-2,-2,-2,Down
302,-2,-2,-2,0,3,0,0,-1,Down
317,-1,0,-3,-8,-5,-2,0,-1,Down
317,0,0,-2,7,3,-2,-4,-3,Down
317,0,2,-3,2,1,0,-3,1,Down
317,0,0,2,5,-5,0,0,1,Down
332,-1,-1,0,-12,-1,-1,-1,-1,Down
332,-2,-1,-4,-9,-5,1,-1,-1,Down
348,-2,-1,0,2,1,1,1,-1,Down
348,0,0,1,-3,-2,-1,0,-1,Down
354,1,1,-1,4,-2,-1,-2,-2,Down
354,-2,0,-1,-1,3,-1,-5,-2,Down
364,-1,-2,-2,-3,-4,-2,2,1,Down
