timestamp,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,label
10,0,1,0,7,12,-1,-1,1,Up
13,-3,-1,-2,-9,-24,-4,-2,-1,Up
14,0,-1,2,1,4,3,-1,0,Up
14,-2,0,0,-2,-3,-2,-1,-1,Up
17,1,-2,-3,-5,-5,-1,2,1,Up
17,-1,-2,-2,11,17,2,1,-3,Up
32,-1,-1,0,-2,-7,-2,-4,-2,Up
33,-1,-2,-1,-2,-5,-5,-3,-4,Up
47,-3,-1,0,3,-3,3,-2,-5,Up
48,1,-2,-4,-7,2,-1,0,2,Up
48,-1,0,0,-15,-8,-2,2,1,Up
48,-2,0,0,23,5,4,1,-1,Up
79,-1,-1,-4,-15,-7,-7,-2,0,Up
79,-1,-2,0,12,2,-1,-3,-2,Up
79,-2,-2,-1,2,8,-1,-3,-1,Up
79,1,-3,0,-10,-4,0,-1,-1,Up
79,-1,0,-2,-5,-7,0,-1,-3,Up
79,-1,1,7,18,6,2,-1,3,Up
79,-1,0,1,26,1,-1,-3,-1,Up
79,0,1,-4,-18,-9,-2,2,1,Up
110,1,1,-2,-6,-1,0,3,1,Up
117,-1,1,0,-20,6,2,-3,-3,Up
117,-1,-2,2,15,-1,-2,2,-1,Up
117,1,1,-1,-7,4,0,0,0,Up
126,-2,-1,-1,17,-5,-4,-6,-3,Up
126,-2,-3,-1,-4,4,-4,1,0,Up
126,-2,-2,-4,-17,8,9,5,-1,Up
126,0,0,-1,9,-21,-11,-4,0,Up
144,-1,-2,0,-19,0,-3,-1,-2,Up
144,-1,-2,-1,5,-8,-4,-4,-2,Up
144,-3,-2,-5,-20,-5,-3,-1,1,Up
144,0,1,3,-2,5,0,-4,-4,Up
158,2,1,0,10,-1,-1,2,-1,Up
158,2,-1,-6,-15,-1,3,2,-2,Up
158,1,0,3,15,0,-1,-1,-2,Up
158,-2,-2,-2,-3,1,2,-1,-1,Up
190,-1,-3,1,-9,-7,-3,-5,1,Up
190,-1,-2,-1,-2,2,5,4,-1,Up
190,-2,0,0,-4,6,-3,-1,-2,Up
190,-5,-5,-8,-12,-4,-4,-3,-4,Up
206,-1,0,0,9,-5,-3,-1,4,Up
206,-3,0,2,-5,17,2,-2,-3,Up
206,-2,-3,-2,2,0,-1,1,2,Up
206,-1,-2,-3,-7,-19,-4,0,-1,Up
222,1,0,1,4,-1,0,2,-1,Up
222,0,-3,-8,-13,0,3,-1,1,Up
222,0,0,2,-9,-8,-5,-4,-2,Up
222,-1,-1,1,18,12,3,2,-1,Up
238,-4,-2,1,5,-12,-3,-4,0,Up
238,-1,-3,-2,-3,-6,-6,-4,-5,Up
238,-3,-2,-3,-3,-7,-5,-4,-3,Up
253,-3,-1,2,7,21,0,-1,-3,Up
270,0,1,1,0,-4,3,4,-2,Up
270,-1,-1,4,15,-3,-5,-2,2,Up
270,3,1,7,13,47,16,8,4,Up
270,-3,-4,-11,-34,-59,-24,-10,-2,Up
285,0,1,3,32,20,3,-1,-3,Up
288,-2,-2,-16,-37,-50,-6,-3,2,Up
288,-3,-5,-5,7,23,-6,-4,-2,Up
288,3,0,3,3,27,17,6,2,Up
317,-2,-5,-2,21,72,0,-5,2,Up
319,5,4,3,7,-16,2,6,2,Up
319,2,2,4,18,63,-4,-7,1,Up
319,1,0,-6,-43,-57,-16,-7,2,Up
334,0,1,4,-16,5,13,9,3,Up
334,-2,-2,-3,-21,10,0,-4,-3,Up
334,1,5,9,24,10,9,4,-1,Up
334,0,-2,-2,-25,-51,-3,3,0,Up
334,3,3,1,-10,21,4,-1,0,Up
349,2,1,1,11,33,-4,0,3,Up
349,-4,-4,-6,-25,-93,-8,3,-1,Up
349,1,4,16,39,50,-3,-10,3,Up
366,-6,-10,-14,-8,-15,-12,-10,-3,Up
366,4,1,-2,-18,66,17,6,8,Up
366,-7,-7,-7,-11,-55,-8,-4,-9,Up
366,-4,-5,-10,-19,-69,-17,-2,0,Up
381,-1,2,2,65,41,25,1,-6,Up
381,-8,-8,-8,-59,-12,-32,-13,-7,Up
396,3,5,14,32,112,37,7,0,Up
396,-1,0,5,9,-16,-20,-2,-6,Up
396,-4,-2,1,-8,-58,-3,4,-3,Up
408,5,5,13,75,0,25,6,6,Up
408,-6,-8,-24,-78,-98,-36,-11,-3,Up
408,3,4,2,-22,-41,4,12,11,Up
428,-10,-15,-25,-51,-30,-17,-15,-16,Up
428,-2,-1,7,24,77,11,6,-1,Up
428,6,7,14,-11,-90,-32,3,7,Up
428,-6,-12,-26,-58,-23,-8,-5,-10,Up
444,-3,-8,-14,-36,-34,-21,-5,-1,Up
444,1,5,9,10,-7,-22,0,6,Up
444,-7,-9,-14,-1,0,6,-11,-5,Up
444,13,20,41,109,127,90,39,17,Up
460,-1,0,-11,-45,-59,-24,-7,-8,Up
460,-4,-3,-1,53,52,6,-7,-13,Up
460,-4,-3,-12,6,1,14,2,-4,Up
460,-1,2,11,6,39,-10,-3,-3,Up
491,-7,-6,-17,-4,20,-13,-21,-4,Up
492,0,0,-7,-52,-81,32,25,7,Up
493,-4,-4,-11,-1,-56,6,6,-3,Up
493,-4,-5,-9,-10,86,28,-42,-9,Up
507,18,20,28,51,39,10,59,25,Up
507,-13,-8,-8,2,22,-8,-15,-15,Up
507,7,4,16,81,127,25,-4,10,Up
517,-5,-14,-28,-48,-20,-12,6,3,Up
523,7,14,18,-7,44,29,-11,-12,Up
523,3,-2,-1,-42,-30,-40,2,3,Up
523,11,15,25,6,8,-14,10,8,Up
523,1,-2,-4,10,-46,6,-1,1,Up
540,-7,-13,-31,-26,68,10,-5,1,Up
540,0,8,10,43,62,18,5,-13,Up
540,-2,-7,-23,-95,-11,-10,3,2,Up
540,-3,-3,-9,-31,6,7,8,-7,Up
570,-3,2,5,-15,-58,-11,1,-8,Up
574,-2,-7,-8,-52,-82,12,-14,5,Up
574,7,9,20,80,109,44,13,13,Up
574,-4,-11,-24,-23,-17,-13,1,-11,Up
587,11,7,24,29,95,19,10,20,Up
588,-1,-2,0,51,-51,-30,-14,-3,Up
588,-1,-2,-10,30,81,29,4,-5,Up
588,6,5,4,52,38,-23,0,8,Up
603,-4,-8,-10,-17,-44,8,-11,-1,Up
603,6,10,18,96,73,26,18,7,Up
603,-1,-5,-5,-84,-63,-37,-8,1,Up
603,0,3,15,22,-43,-17,-26,-3,Up
620,3,4,11,7,-61,-46,2,1,Up
635,2,2,0,15,33,12,2,2,Up
635,-3,-6,-15,-36,-83,18,1,-5,Up
635,1,8,18,74,73,6,0,6,Up
635,-2,6,3,-26,-46,-9,2,-17,Up
635,-7,-16,-21,-9,69,25,-2,-4,Up
650,0,8,27,58,8,-4,0,-8,Up
651,4,1,-5,-10,53,6,6,8,Up
667,-5,-10,-14,-3,-22,-1,-9,-2,Up
667,2,4,9,-12,39,8,-2,4,Up
667,-10,-12,-22,-21,-55,-27,-7,-6,Up
667,-10,-7,4,-1,25,13,1,-11,Up
682,2,1,-1,35,23,-10,-5,2,Up
694,-6,-10,-26,-46,-41,-25,-10,0,Up
694,1,5,16,37,42,0,-2,-1,Up
694,0,3,-3,-39,-81,-24,4,-1,Up
698,2,6,22,7,23,-6,2,3,Up
698,-10,-7,-4,-26,-126,-10,-9,-16,Up
698,-1,-2,-6,1,-41,-44,-18,-9,Up
698,-7,-7,-11,-3,10,5,-4,-7,Up
730,2,3,13,43,73,14,6,-1,Up
731,9,15,34,75,78,22,13,2,Up
731,-8,-8,-18,-26,43,-5,-10,-8,Up
731,0,0,4,34,43,29,0,-6,Up
761,-11,-11,-27,-93,-73,-28,-7,-14,Up
762,-1,0,2,15,4,-6,-2,-4,Up
