timestamp,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,label
2,0,0,-1,9,14,0,-2,-1,Spread
5,0,-1,-5,-11,-4,0,-1,-3,Spread
13,-3,-2,-2,-4,-4,-5,-3,-1,Spread
22,0,1,-3,1,-2,3,0,-1,Spread
25,-1,-1,-5,-9,6,1,2,1,Spread
25,-3,-2,1,9,4,1,-4,-2,Spread
37,1,0,-3,-3,-8,-5,-2,-2,Spread
41,1,-2,-4,3,11,0,-1,0,Spread
41,1,1,0,-6,-11,1,2,3,Spread
41,-2,-1,1,5,-3,1,0,1,Spread
55,-2,-1,-2,-2,-2,-4,-6,-4,Spread
55,-3,-2,-1,-5,6,-1,0,-2,Spread
55,2,-1,-1,-2,-1,-3,-1,0,Spread
55,0,0,0,5,0,1,-2,0,Spread
79,0,0,1,5,36,1,-1,0,Spread
79,1,-2,-7,-32,-46,-6,-3,-2,Spread
79,-2,-1,0,2,-8,-2,-4,-4,Spread
79,-2,0,1,10,5,1,2,0,Spread
101,-1,2,0,-8,-10,0,-1,-2,Spread
101,0,-2,-5,17,14,2,2,0,Spread
101,-4,-2,-1,-1,1,1,0,-1,Spread
101,0,-1,-2,-12,-7,-3,-5,-2,Spread
101,-2,-2,-3,12,5,2,-1,-1,Spread
116,-2,-2,-2,-6,2,-1,-1,-3,Spread
117,-2,2,1,-2,-9,-5,-3,-1,Spread
124,-1,-4,-6,4,8,-1,0,-2,Spread
132,-1,-5,-6,-9,-11,-2,-1,0,Spread
132,2,2,5,8,-4,1,3,2,Spread
132,-2,-5,-5,12,9,-1,-1,-2,Spread
132,-2,-2,-2,-39,-5,-3,-3,-3,Spread
165,-1,1,-1,-3,-1,-1,0,0,Spread
170,0,2,3,3,-4,-1,1,0,Spread
170,-1,-2,-4,-10,-25,-6,-4,-1,Spread
170,-1,1,1,18,23,2,0,-2,Spread
180,0,-3,-5,-3,-9,1,0,-2,Spread
185,-1,0,4,3,11,-1,-2,-2,Spread
185,2,1,3,-2,-7,-1,3,4,Spread
185,0,1,4,17,8,4,2,0,Spread
196,-3,-4,-3,5,-6,-8,-3,-3,Spread
196,-2,-1,-3,4,-5,-1,-4,-1,Spread
196,0,-1,0,-8,6,0,0,-2,Spread
196,0,0,0,10,4,0,-1,0,Spread
213,2,3,4,-1,-17,0,2,0,Spread
213,-1,0,2,7,-1,-1,-2,-3,Spread
213,-2,-4,-2,-16,-12,-6,-2,-2,Spread
213,-4,-4,-5,-23,-5,0,-4,-3,Spread
244,-1,1,4,6,-2,-4,0,3,Spread
246,-2,-1,1,15,31,3,1,0,Spread
246,0,1,-4,-20,-17,-1,-1,-2,Spread
246,1,1,-1,2,-10,-3,-2,0,Spread
246,-1,-1,-1,-9,2,1,-1,-1,Spread
259,-2,-1,-5,-15,-8,-4,0,1,Spread
259,1,-1,-2,25,34,7,-1,0,Spread
259,0,-1,-3,-13,-30,-6,-1,-2,Spread
280,0,-1,-4,-11,-17,-5,-4,-2,Spread
281,2,-2,0,3,32,5,1,1,Spread
281,0,0,0,-4,5,5,1,0,Spread
281,-2,-3,-5,-13,-41,-11,-4,-3,Spread
291,-1,-1,5,17,21,0,-3,-3,Spread
305,-2,-2,-5,-15,-40,-3,-1,-1,Spread
307,-1,-1,-1,7,9,1,-2,0,Spread
307,-1,-1,-2,5,1,-2,3,1,Spread
307,-3,-3,-3,2,9,-7,-4,-1,Spread
307,-1,0,1,0,9,1,-1,0,Spread
307,-3,-4,-1,11,-12,-8,-2,-3,Spread
324,2,3,5,23,40,11,1,2,Spread
340,-2,0,-8,-18,-36,-4,-3,-1,Spread
340,-3,-3,-5,-28,-21,-5,-1,0,Spread
340,-2,-1,4,0,8,1,-1,-2,Spread
340,-1,-3,-4,8,10,2,0,-1,Spread
356,-1,-5,-2,-8,-21,-4,-1,1,Spread
366,-1,1,-8,-11,-1,-2,-5,-3,Spread
366,-1,-2,-5,-26,-21,0,1,-1,Spread
366,-3,-5,4,3,-3,-5,-3,-1,Spread
371,-3,3,-6,1,21,10,0,-2,Spread
371,-3,-3,4,6,8,-2,-5,-3,Spread
371,3,-6,4,19,-40,-11,0,1,Spread
371,2,-4,-11,-24,45,13,2,-3,Spread
402,-6,-4,13,39,4,-5,-1,-3,Spread
410,-5,-1,-2,-21,-17,-7,-1,-2,Spread
410,2,14,9,59,37,13,1,0,Spread
410,-9,-11,-12,-26,-43,-13,-3,-1,Spread
418,1,-19,-4,7,36,6,3,2,Spread
425,-1,1,-1,0,-32,-13,-5,-2,Spread
425,-6,-4,0,-14,4,5,2,2,Spread
425,4,10,11,40,40,5,2,0,Spread
435,-2,2,-3,-9,-4,3,0,-2,Spread
439,1,9,3,-1,-10,-6,0,-3,Spread
439,-1,-1,-8,-28,6,-8,-3,-1,Spread
439,3,-4,4,-2,-23,2,-2,0,Spread
450,-11,-10,5,-5,-17,-8,-3,-4,Spread
450,-2,-2,-1,17,23,8,0,2,Spread
450,0,-8,-6,-17,16,7,1,-1,Spread
466,-4,-1,1,-14,-13,-7,-1,-3,Spread
483,7,0,3,-3,-6,2,-2,0,Spread
485,-2,-13,-5,18,-54,-2,0,-2,Spread
485,-6,-4,0,3,37,-7,-3,-3,Spread
485,4,11,2,17,22,3,2,2,Spread
498,0,-8,-6,-21,-37,-2,0,-1,Spread
498,5,7,9,5,41,6,0,3,Spread
498,0,21,5,2,-36,0,2,-1,Spread
498,8,6,6,-14,-73,-12,-4,2,Spread
514,-9,-12,-12,-31,24,3,-5,-4,Spread
514,4,-3,-4,-1,39,3,2,2,Spread
514,-2,5,0,-21,-49,-8,-2,-2,Spread
514,-4,1,-3,5,63,7,-4,-2,Spread
529,-2,-10,-2,7,-37,-9,-4,2,Spread
545,-12,-17,-2,-47,-87,-9,-2,-4,Spread
545,-2,9,3,27,48,9,1,-1,Spread
545,-2,-9,-2,-27,-25,-3,0,0,Spread
545,2,12,-6,24,34,5,-3,-2,Spread
561,-1,14,0,2,-17,-14,-2,-3,Spread
561,1,-12,2,24,-13,1,2,2,Spread
561,-9,-2,-9,-34,6,-3,-2,-3,Spread
577,4,0,6,17,-1,2,-1,0,Spread
581,5,8,6,0,21,5,1,3,Spread
581,-4,-15,-19,-31,-5,-9,-8,-4,Spread
581,0,15,1,23,-3,2,-1,-3,Spread
592,1,-1,-5,-21,-13,-14,-2,-3,Spread
592,2,-9,7,66,50,15,3,0,Spread
608,-5,-13,-3,-21,-27,-7,2,2,Spread
608,6,0,1,41,61,6,1,1,Spread
608,2,6,4,-6,-79,-7,2,1,Spread
608,-5,8,-9,-23,15,-11,-8,-7,Spread
608,2,2,4,22,17,3,-1,-1,Spread
624,-2,13,-6,-7,-9,3,1,1,Spread
640,7,-3,1,-3,58,6,3,2,Spread
640,0,-11,-7,3,-8,-2,-2,-2,Spread
640,-4,-10,-6,-13,-2,4,-1,-3,Spread
640,-2,-8,-3,5,-10,-13,-1,-1,Spread
655,1,9,4,28,59,18,1,0,Spread
665,-1,-3,-6,-12,-63,-14,-4,-1,Spread
665,3,2,-2,-6,9,-6,-4,-2,Spread
665,-20,-29,6,16,12,9,-3,-8,Spread
672,6,26,-10,-34,-37,-9,-3,-2,Spread
672,-1,-4,7,31,93,20,3,0,Spread
672,4,11,6,-12,-35,-9,2,2,Spread
672,1,-3,-7,-40,-2,-5,-4,-1,Spread
688,-2,1,0,11,40,-7,-3,-3,Spread
688,1,1,-4,-10,-19,4,2,1,Spread
704,-1,-6,0,8,13,-6,-3,0,Spread
704,-11,-10,-7,-9,-77,-19,-9,-8,Spread
720,1,4,-2,-17,-47,-3,-1,-1,Spread
725,-4,0,0,-4,-2,4,6,2,Spread
725,-1,-5,4,8,-19,-2,0,-1,Spread
725,5,3,-3,24,7,-1,0,0,Spread
735,-1,2,5,14,9,-5,-3,-1,Spread
735,0,-7,0,7,4,0,-3,-3,Spread
735,14,23,7,-7,-3,1,0,0,Spread
735,-2,1,8,18,13,7,6,4,Spread
751,-11,-29,-16,-33,-25,-6,-1,-2,Spread
751,13,25,8,7,3,6,3,3,Spread
751,-3,-9,-8,-39,40,7,-2,-1,Spread
751,10,17,0,-21,-43,-6,-1,0,Spread
784,-4,-11,9,20,27,6,2,-1,Spread
785,-3,-19,-11,-49,-44,-11,-3,-1,Spread
785,-4,-4,-1,45,7,-6,-3,-2,Spread
785,2,9,-3,-26,-19,-1,1,2,Spread
785,0,5,2,-15,-11,-1,0,1,Spread
799,-3,0,-6,18,6,1,-1,-3,Spread
799,-10,-8,-4,16,0,5,1,-3,Spread
799,3,0,5,-1,-37,-11,-6,-2,Spread
815,3,4,-7,-15,22,2,4,2,Spread
821,-8,-8,2,-25,-18,2,-1,-6,Spread
821,0,-5,-6,-9,-2,-7,0,0,Spread
821,1,3,3,13,15,5,0,-1,Spread
830,0,-3,-2,23,32,-5,-4,-5,Spread
846,5,4,-2,14,-12,-10,-2,-1,Spread
846,-1,-5,1,10,42,11,2,-1,Spread
846,-8,-14,-8,-72,-75,-11,-1,-1,Spread
846,-2,-2,2,17,44,12,2,0,Spread
846,-3,-8,-10,-25,-12,-14,-2,-2,Spread
862,0,7,7,10,9,1,0,0,Spread
866,-1,-11,-3,39,28,4,-1,-2,Spread
879,-2,2,2,5,-7,-2,0,-1,Spread
879,5,10,3,-8,0,8,0,3,Spread
879,-4,-11,-3,-10,-51,-22,-9,-3,Spread
879,7,31,4,11,56,6,0,2,Spread
894,-4,5,2,-17,4,7,0,-1,Spread
905,-5,-8,-8,20,25,-1,-1,-3,Spread
905,4,2,-1,-5,8,-4,-1,2,Spread
909,-4,18,2,17,9,3,-1,-5,Spread
909,-8,-18,-18,-39,-14,-12,-5,-4,Spread
909,3,-2,4,-21,-37,0,3,1,Spread
926,-8,-12,-8,-19,-9,-7,-2,-4,Spread
926,-4,-10,6,28,61,4,-1,-2,Spread
941,-1,-5,-10,-22,-3,-1,-1,2,Spread
942,0,5,12,22,-7,-4,-2,1,Spread
942,-1,1,-10,-19,-3,3,2,-2,Spread
942,1,-10,-2,-11,2,4,3,1,Spread
958,-2,-19,-3,12,-51,-12,-2,-2,Spread
965,-2,-5,7,17,43,2,-1,0,Spread
965,-3,13,-1,15,-16,5,-4,-6,Spread
965,-2,-18,-6,-11,-11,-6,-1,0,Spread
974,9,13,5,-2,9,10,2,1,Spread
974,-15,-10,3,27,23,-3,-3,-5,Spread
974,-5,-17,-1,-8,0,2,-3,-1,Spread
989,-4,-4,-8,-34,-6,-9,-4,-4,Spread
989,-1,7,4,8,-23,-3,1,1,Spread
989,-3,-11,-6,-1,-8,-1,-3,-2,Spread
1004,-2,-8,1,-12,17,5,-2,-3,Spread
1005,-5,-10,-7,7,-41,-11,-6,-4,Spread
1020,2,5,3,-2,-3,-1,1,-3,Spread
1020,7,7,0,19,27,4,0,2,Spread
1020,3,5,2,-7,-16,-2,3,1,Spread
1020,2,-4,-4,-10,26,8,-1,0,Spread
1036,-2,7,-4,7,-15,-12,-5,-2,Spread
1037,-1,2,-5,-5,-19,0,-3,-2,Spread
1039,1,3,-4,5,6,-14,-6,-2,Spread
1045,6,5,2,-3,12,3,3,2,Spread
1052,0,-2,9,12,-3,10,4,2,Spread
1061,-4,-2,-1,-5,10,-2,-1,-4,Spread
1061,-1,-2,2,16,-19,4,4,3,Spread
1061,-8,-30,-3,-1,7,6,1,-1,Spread
1069,1,12,4,10,-11,-6,-2,-2,Spread
1084,3,2,-5,-27,-6,-4,1,-2,Spread
1085,-2,7,1,-6,-17,-2,-3,-2,Spread
1085,-3,-2,-4,23,29,0,-3,-2,Spread
1085,0,2,7,-8,12,2,3,3,Spread
1085,-3,-6,-5,-6,-13,-1,0,-1,Spread
1100,1,5,-2,6,64,5,-5,-3,Spread
1106,3,11,7,-1,-25,-8,0,2,Spread
1116,-3,-5,-8,-3,11,0,-4,-5,Spread
1116,0,0,-1,11,16,5,-2,-2,Spread
1116,1,1,-8,-38,-47,-3,3,3,Spread
1116,0,-10,0,5,-3,6,0,-1,Spread
1144,0,0,3,-3,-6,0,1,0,Spread
1145,-4,-7,-14,-25,-30,5,-2,0,Spread
1146,2,0,-2,11,10,-11,-6,-2,Spread
1149,5,20,16,36,-7,-3,3,2,Spread
1164,-4,-12,-5,-14,-16,8,4,-1,Spread
1164,2,-1,9,27,42,12,0,1,Spread
1164,-5,-5,-6,-27,-5,-5,-2,-4,Spread
1164,-9,-2,-10,29,-5,-6,-4,-5,Spread
1180,-3,-4,7,30,25,1,-3,0,Spread
1181,2,-8,-4,-10,31,6,4,3,Spread
1181,-2,-6,7,3,-20,6,3,0,Spread
1181,1,-4,-2,10,23,-1,0,0,Spread
1196,0,7,-3,-4,1,1,0,0,Spread
1205,-2,0,-6,-6,13,-7,-6,-3,Spread
1205,-3,-7,0,5,0,6,-2,0,Spread
1205,-3,-6,-6,-36,-22,-11,-2,-3,Spread
1212,2,5,1,7,-10,3,1,1,Spread
1228,1,-3,5,-5,12,-7,-1,-1,Spread
1228,3,4,-1,40,7,2,1,0,Spread
1228,-2,-6,-5,-35,1,1,-2,0,Spread
1228,-4,-8,0,-2,2,-2,-2,-2,Spread
1228,-4,-2,-8,-30,-60,-13,-5,-3,Spread
1243,-2,0,11,52,8,0,3,0,Spread
1243,-2,1,-1,-9,4,-4,-3,-2,Spread
1259,0,0,-6,-10,-9,-1,-3,-3,Spread
1273,2,4,9,22,1,-7,0,1,Spread
1275,-5,-2,-8,-33,-5,4,-3,0,Spread
1276,1,-1,0,5,-10,-2,-2,0,Spread
1276,-1,1,-6,-15,21,1,-3,-1,Spread
1288,-1,16,5,23,-17,-2,-1,0,Spread
1288,3,18,-3,-28,-15,-9,-4,-1,Spread
1291,3,4,-7,-14,3,7,3,2,Spread
1292,-1,1,5,22,-11,-5,-3,-1,Spread
1292,0,6,2,12,20,1,2,-1,Spread
1292,-11,-6,4,-10,-39,-7,-2,-4,Spread
1292,-3,-3,2,6,-14,-2,-2,-1,Spread
1324,1,-11,4,0,11,1,0,0,Spread
1325,3,13,2,-15,-20,-9,-4,0,Spread
1325,1,1,-7,6,39,3,-2,-3,Spread
1325,-1,0,-1,-10,14,-1,-2,-1,Spread
1340,-7,-16,-9,-11,-27,-9,-3,-2,Spread
1340,-3,1,1,-8,21,6,2,-3,Spread
1340,2,-7,-10,-1,21,-3,-1,2,Spread
1340,-1,-4,-1,-5,-16,2,1,1,Spread
1361,1,3,-2,-2,32,4,-1,-1,Spread
1361,-6,-11,-17,-42,-46,-14,-5,-3,Spread
1361,5,2,5,-7,-20,-5,-1,0,Spread
1361,-5,0,0,-6,-3,1,-1,-2,Spread
1372,5,12,3,28,37,2,-1,1,Spread
1385,-1,-9,0,13,-8,-4,0,-1,Spread
1387,-7,-7,2,6,22,2,-1,-3,Spread
1387,3,12,1,-4,-31,1,3,2,Spread
1403,3,3,-1,19,11,-5,-2,-2,Spread
1407,0,4,2,-10,22,6,-2,-2,Spread
1407,1,-2,-10,-2,-10,0,1,0,Spread
1407,0,-1,6,13,4,1,0,-1,Spread
1419,-5,-2,3,11,-6,1,1,0,Spread
1421,-1,-1,-11,-38,-16,-2,1,-2,Spread
1421,1,-2,0,-1,-5,-7,-3,-2,Spread
1421,4,1,-4,2,17,4,0,1,Spread
1435,-5,-2,-7,-23,-34,-8,-2,-1,Spread
1445,-1,-3,2,17,2,6,-3,2,Spread
1445,-5,-11,1,1,-7,-2,1,1,Spread
1445,1,2,-1,13,23,-6,-4,-3,Spread
1466,-4,-7,-5,-44,18,6,-1,-2,Spread
1467,2,-2,-2,-1,-9,-5,1,-1,Spread
1467,0,1,1,6,3,11,2,-2,Spread
1467,-5,-4,2,2,-10,-5,-4,-4,Spread
1467,0,4,8,26,-11,-5,0,-1,Spread
1482,-5,-4,-5,-10,-5,-6,-4,-5,Spread
1483,4,7,-1,-7,11,8,3,2,Spread
1483,-5,-4,-2,-14,-29,-15,-5,-7,Spread
1500,-3,-5,4,26,52,2,-3,-4,Spread
1500,0,9,0,6,0,6,-1,-1,Spread
1500,7,5,-1,6,7,-1,1,4,Spread
1500,-4,-7,-7,20,-1,-1,-3,-4,Spread
1514,-1,1,5,15,-2,4,6,3,Spread
1527,-2,3,-8,-18,8,-4,-3,-2,Spread
1527,3,4,0,2,7,0,-2,-2,Spread
1527,4,4,8,12,27,1,-2,0,Spread
1531,-1,-2,-6,-5,-21,-4,-3,0,Spread
1541,-5,-14,-4,-24,-16,-6,0,0,Spread
1541,-6,0,10,30,-26,-7,-2,-3,Spread
1541,-1,-7,-10,-18,31,8,2,0,Spread
1562,-3,0,-3,-5,-21,-8,-3,-4,Spread
1564,3,-2,5,19,17,9,2,2,Spread
1565,1,4,0,14,1,0,-2,-4,Spread
1567,-6,-8,-7,-17,10,-3,-3,-4,Spread
1579,1,2,-3,-9,-34,3,0,-1,Spread
1594,-5,-6,-3,11,15,0,-1,-2,Spread
1594,-2,-4,-3,-13,11,-4,-4,-1,Spread
1594,1,8,1,-7,-39,3,0,-2,Spread
1597,3,-10,-3,-40,-24,-11,-1,0,Spread
1597,-2,-4,0,18,-28,-6,-3,-1,Spread
1597,-5,1,-1,-31,-51,-6,-5,-2,Spread
1597,11,27,5,11,39,2,4,4,Spread
1610,9,7,4,-2,13,-1,-2,1,Spread
1624,1,-13,-15,-29,-14,0,2,1,Spread
1626,-1,-8,-5,-22,5,1,-3,0,Spread
1626,-4,-4,2,2,-24,-2,-3,-2,Spread
1642,-4,-9,-4,16,-8,-3,-2,-2,Spread
1647,3,10,10,25,25,-1,3,4,Spread
1647,-4,-1,-2,-6,3,-1,0,-1,Spread
1647,1,1,-5,-4,7,-1,-1,-1,Spread
1658,-3,-3,-4,-1,14,7,2,1,Spread
1658,-3,-1,7,26,-5,-6,-9,-7,Spread
1658,-1,-5,1,-8,-31,-1,-2,0,Spread
1673,-3,0,-3,-10,22,5,5,0,Spread
1673,-3,5,-1,-14,-23,-14,-3,-2,Spread
1673,-1,1,-1,12,19,5,-2,-4,Spread
1673,-2,-1,7,9,27,-2,-1,0,Spread
1673,-5,-12,-5,-4,-28,-5,-6,-2,Spread
1705,0,4,2,-1,-26,-1,-1,-1,Spread
1705,0,-1,2,22,15,4,-2,0,Spread
1705,3,5,-7,-19,-17,-6,0,-1,Spread
1705,4,-4,6,21,-1,4,3,2,Spread
1721,-12,-19,-9,-2,12,-1,-5,-7,Spread
1721,2,3,4,-1,-23,-11,-2,0,Spread
1721,-2,-7,-6,8,19,1,-3,-3,Spread
1721,-2,-9,4,-15,-13,5,8,4,Spread
1737,1,-3,3,14,24,2,-3,-2,Spread
1752,0,0,1,-6,-10,0,-3,0,Spread
1752,5,9,0,23,9,11,7,3,Spread
1752,-3,-5,0,-3,-8,-4,-2,-1,Spread
1752,2,7,3,2,9,11,1,-2,Spread
1768,-5,-3,-3,-16,-16,-7,2,1,Spread
1768,-3,-2,-2,7,7,1,0,-2,Spread
1768,-1,1,-2,-3,18,-3,-4,-1,Spread
1768,0,1,5,30,-8,-4,1,-1,Spread
1768,-4,4,-7,-32,-32,-3,0,-4,Spread
1784,2,5,3,-1,7,5,3,-1,Spread
1784,0,0,-4,-2,-24,-15,-8,-2,Spread
1799,2,7,3,2,13,2,2,0,Spread
1799,-4,-12,-9,-3,29,3,-2,-2,Spread
1799,-4,-22,-2,-23,-39,-8,0,-2,Spread
1799,-5,-1,4,16,-11,-1,-4,-1,Spread
1832,3,11,2,18,31,3,-3,0,Spread
1844,-1,-4,-2,-22,-28,-7,-3,-1,Spread
1844,-3,1,-1,2,23,2,-1,-1,Spread
1847,4,2,-2,-17,-11,-1,0,-2,Spread
1847,-1,1,-1,4,6,3,0,0,Spread
1847,-3,-4,-2,18,40,-1,-4,-2,Spread
1847,0,5,4,2,28,-1,-3,-2,Spread
1847,-5,-4,-3,-16,-48,-6,-3,-5,Spread
1863,3,3,-1,-21,19,10,5,3,Spread
1863,-4,-1,2,13,-21,-7,-1,-2,Spread
1863,5,2,6,15,7,0,-3,0,Spread
1863,-1,1,-5,23,39,-4,-3,-3,Spread
1879,-2,-5,-9,-24,-19,0,3,-1,Spread
1888,1,1,1,-12,0,0,-4,0,Spread
1888,-6,-1,-5,1,-15,-13,-6,-5,Spread
1888,1,-2,1,9,1,7,1,2,Spread
1917,-2,-14,-6,25,-14,-12,-5,-3,Spread
1918,-2,2,0,-25,9,4,2,0,Spread
1918,-3,-12,-8,-5,-33,-1,1,0,Spread
1918,-3,0,-2,5,-18,-3,-2,-2,Spread
1923,-1,0,-3,2,1,-7,-1,-3,Spread
1926,1,4,0,12,7,2,-1,-1,Spread
1927,-1,0,6,-3,-11,1,-4,-2,Spread
1927,-2,-3,-2,-21,1,-9,-2,0,Spread
1946,-2,-2,-4,-10,-26,-2,0,0,Spread
1948,0,-7,-3,5,34,7,-1,-1,Spread
1948,0,5,0,-5,-19,-4,-2,0,Spread
1948,-2,-6,-6,0,17,-2,-3,-2,Spread
1960,-5,6,-4,-25,-25,-8,-5,-4,Spread
1960,0,-1,3,8,7,0,1,0,Spread
1960,1,-2,-5,1,-8,2,0,0,Spread
1960,-1,1,1,26,2,-2,-4,-3,Spread
1974,1,1,3,-26,-27,-4,-1,1,Spread
1974,0,-2,6,26,6,7,3,-1,Spread
1974,-1,0,-12,-34,-9,-4,0,0,Spread
1974,-1,-6,-3,-24,-23,1,1,3,Spread
