timestamp,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,label
0,1,1,-1,-6,-5,1,9,5,Fist
2,-2,-2,-1,-3,0,-1,-4,-4,Fist
14,-1,0,-1,-10,-6,-6,-2,-1,Fist
16,-1,-2,-5,-3,13,0,-2,-2,Fist
16,-2,0,1,11,-3,-4,-5,-5,Fist
16,0,-1,-3,-12,-2,10,4,1,Fist
33,-2,-2,-1,2,4,1,-3,-1,Fist
33,-1,1,-3,-2,-7,-1,7,3,Fist
33,-2,-1,0,8,13,-4,-3,-2,Fist
33,-1,0,-2,0,-21,-3,-2,1,Fist
64,-2,-3,-5,-27,8,1,0,-2,Fist
64,-1,-2,-4,0,-19,-6,-2,-2,Fist
64,1,-1,-2,-5,-4,-2,1,3,Fist
64,0,1,11,15,6,4,-1,0,Fist
64,0,-1,-6,-12,-2,3,0,-3,Fist
64,1,1,4,29,10,8,-1,0,Fist
64,0,-2,-7,-23,-12,0,8,1,Fist
64,-1,-2,-2,-7,3,2,0,-1,Fist
95,0,-2,4,6,-2,-3,-2,-1,Fist
95,-1,0,-9,-9,11,-8,-5,-2,Fist
98,-2,-2,-1,17,-5,4,-1,-2,Fist
98,0,-1,4,9,1,-3,1,-1,Fist
111,1,-2,-3,-5,-4,0,-4,2,Fist
111,-4,-2,0,-6,3,-2,-2,-2,Fist
111,-3,-1,1,4,-12,5,1,-2,Fist
111,-3,-2,-5,8,-5,-5,1,-4,Fist
128,1,1,4,-1,1,1,-2,0,Fist
128,3,-1,-3,21,-4,-10,-7,0,Fist
128,-6,-7,-8,-25,6,0,-7,-8,Fist
128,-1,-3,-2,2,10,0,-1,-3,Fist
143,0,0,3,1,-6,-4,4,1,Fist
143,-1,4,9,-4,6,0,0,-2,Fist
158,-2,-4,-8,10,-4,-5,-2,-1,Fist
158,0,-2,-9,-12,-6,-4,-2,2,Fist
175,-3,-5,-14,-13,1,-2,-4,-2,Fist
180,0,-3,-3,-3,-8,1,0,0,Fist
180,4,3,10,5,4,-7,-3,3,Fist
180,-1,-2,3,-21,1,5,3,2,Fist
192,-1,1,1,21,9,-2,-1,-1,Fist
192,-1,0,0,21,-2,4,3,-1,Fist
192,-2,1,2,1,3,-4,-6,-3,Fist
192,0,0,-5,-11,5,2,2,0,Fist
207,-1,2,1,1,-8,-4,0,0,Fist
207,0,-1,5,0,0,-1,0,2,Fist
207,-1,0,-2,15,-2,-2,-3,-3,Fist
207,-1,-1,-6,-12,6,1,-5,-2,Fist
239,-3,-2,1,0,-1,0,6,0,Fist
240,-1,-2,0,-14,-1,-3,-4,-1,Fist
240,3,5,1,-3,-5,0,1,1,Fist
240,0,0,4,15,2,2,-3,-2,Fist
240,-2,-1,0,-1,13,1,-7,-3,Fist
254,0,-2,-2,5,-10,1,4,1,Fist
255,0,0,-2,-6,18,7,1,1,Fist
255,0,1,2,0,-13,-8,-1,4,Fist
270,-1,-3,-4,0,1,2,1,-1,Fist
270,-1,-2,0,-1,-10,-2,1,3,Fist
270,-2,1,2,-4,1,0,-2,0,Fist
270,-3,-5,-8,5,-1,-8,-4,-4,Fist
286,0,-1,0,-10,-13,-5,-8,0,Fist
286,-1,-1,-10,-4,9,5,7,0,Fist
302,4,1,2,21,4,6,7,4,Fist
316,-1,1,-2,-26,-4,-3,-1,-1,Fist
317,-5,-4,0,-3,-6,-7,-8,-7,Fist
318,-3,-2,-6,-4,2,1,-3,-4,Fist
318,0,1,4,-1,4,1,0,2,Fist
318,1,0,1,15,1,-4,4,3,Fist
333,2,2,6,2,-2,4,2,5,Fist
333,-4,0,1,-17,-1,-5,-4,-5,Fist
333,-1,-2,-4,-2,-9,-3,0,-2,Fist
333,-2,2,-2,4,17,4,-4,-2,Fist
349,2,-1,-8,-1,-10,-7,0,0,Fist
349,4,0,-4,-26,-4,-1,0,2,Fist
349,-11,-9,6,-3,-2,-4,-5,-6,Fist
349,0,1,-1,-29,-25,4,3,-3,Fist
365,-4,-9,-9,6,38,3,0,-2,Fist
365,1,3,4,20,-4,-5,-4,-1,Fist
365,-5,-2,-1,-33,-13,-5,-4,-3,Fist
381,1,1,5,15,2,-2,1,1,Fist
396,0,5,6,-7,-13,-4,-2,-2,Fist
398,0,2,-2,-2,-2,1,0,-2,Fist
398,-1,-7,-11,7,4,-1,-1,-1,Fist
398,-3,-4,-7,-6,-1,-2,-1,-4,Fist
412,4,7,5,-4,-11,-1,-3,1,Fist
412,-8,-8,-11,4,10,-2,-2,-2,Fist
412,1,-3,2,-7,-11,-6,-2,2,Fist
412,-2,-1,-3,35,12,3,-2,-2,Fist
428,6,4,8,-7,5,4,3,1,Fist
428,-1,-2,-3,7,2,4,3,-1,Fist
428,-1,-3,-13,0,13,-6,-2,-3,Fist
428,2,-2,-1,-14,-26,-8,-5,0,Fist
444,-4,-2,-3,-3,3,3,4,0,Fist
444,0,1,3,-8,-7,-6,-6,-3,Fist
459,1,2,-5,-7,3,3,-1,0,Fist
459,-3,-8,-7,3,10,5,3,3,Fist
475,9,9,3,3,-13,-9,-3,3,Fist
475,-7,-7,-3,-3,10,6,2,-5,Fist
475,-1,-2,0,-1,-14,-8,-5,-6,Fist
475,-9,0,6,-4,9,1,2,-2,Fist
491,1,-5,-22,-3,-12,2,0,1,Fist
491,-6,0,6,-17,7,-1,0,0,Fist
491,9,7,6,22,-4,-3,-5,-2,Fist
491,-4,-7,1,12,4,2,-1,-3,Fist
506,1,3,21,-9,-5,-5,-4,-2,Fist
506,0,-5,-5,-5,3,-5,0,-1,Fist
506,0,-2,-15,-11,3,3,1,1,Fist
522,18,10,4,-14,-4,-4,-1,3,Fist
538,-28,-15,-9,22,-8,-1,0,-11,Fist
538,3,-15,-22,10,9,6,0,1,Fist
538,13,10,14,-9,9,0,1,5,Fist
538,-21,-17,-17,11,4,-1,-3,-8,Fist
538,-9,1,2,-24,0,-3,0,-4,Fist
553,1,4,-6,1,-46,-6,-3,1,Fist
553,-10,-13,-15,-2,-10,1,1,0,Fist
553,15,4,7,-3,12,5,0,3,Fist
569,-12,-7,-7,-7,-8,0,0,-5,Fist
569,22,15,22,14,6,-5,-2,3,Fist
569,-8,1,9,5,-8,1,3,0,Fist
569,11,13,12,-18,4,0,0,0,Fist
585,-12,-12,-11,12,28,2,0,5,Fist
600,-6,-3,-10,-6,-13,0,-1,-7,Fist
600,1,-7,-4,-12,-30,-10,-1,3,Fist
600,-5,7,18,-2,-3,0,3,-2,Fist
600,10,-4,5,30,77,11,-2,2,Fist
600,17,16,-25,-37,-44,-9,-1,0,Fist
616,-20,-6,20,-1,0,2,0,-7,Fist
616,-5,-3,9,4,-21,-11,-4,0,Fist
632,18,14,-17,-13,-5,-5,-3,1,Fist
632,-3,-6,8,0,-19,3,0,0,Fist
632,-5,5,-4,1,3,0,-4,-6,Fist
632,-1,-16,-1,1,10,3,0,3,Fist
647,16,18,36,4,-42,-10,-6,3,Fist
647,-19,-7,-38,-1,22,-5,0,-5,Fist
663,35,12,29,17,32,11,9,18,Fist
664,-29,-20,-52,-4,-18,-1,-7,-13,Fist
664,-6,-16,19,16,29,-6,-1,-7,Fist
664,0,-3,15,-13,17,11,4,7,Fist
679,4,12,-4,5,-22,-11,-1,-4,Fist
679,30,20,-3,6,18,12,1,8,Fist
694,-35,-22,-16,-15,-57,-8,3,-7,Fist
694,4,12,22,7,14,0,6,3,Fist
694,-12,-23,-11,7,7,-3,-7,-4,Fist
694,4,1,1,-10,-19,-22,-9,-2,Fist
710,-12,-11,-46,-2,11,13,1,-6,Fist
710,-1,8,24,6,-13,-1,-2,1,Fist
710,10,3,-18,-11,0,1,-3,1,Fist
710,-31,-3,21,1,-8,-6,0,-12,Fist
728,13,0,-6,1,16,6,4,5,Fist
728,-9,-10,-24,7,-8,-13,-10,-5,Fist
728,4,0,18,0,12,6,-3,-5,Fist
742,0,-10,-46,-12,23,1,-11,-3,Fist
743,6,29,38,-10,-49,2,8,3,Fist
758,-17,-4,14,5,11,-4,-1,-5,Fist
758,31,15,24,36,5,-8,1,0,Fist
759,16,7,-24,-2,32,17,4,10,Fist
774,-8,-10,2,-15,-45,0,5,0,Fist
779,3,11,22,-4,6,-1,-1,1,Fist
780,-11,-9,-37,-22,-26,-14,-11,-10,Fist
781,3,11,14,2,-2,14,10,5,Fist
790,28,13,0,14,46,15,-15,-9,Fist
790,-34,-18,1,-9,-9,-10,5,-9,Fist
790,-27,-17,-16,-15,-48,-5,-4,-6,Fist
801,-8,-6,25,10,18,-17,-4,-3,Fist
813,4,12,6,-3,-47,-6,-1,3,Fist
817,15,-11,-47,-7,16,10,0,-2,Fist
817,-21,-6,20,6,37,5,-10,-13,Fist
817,-12,-8,-21,-10,-20,0,13,-2,Fist
838,26,12,65,22,-6,-23,-9,11,Fist
838,-22,-11,-50,-23,-1,17,0,-9,Fist
840,5,3,5,6,7,1,11,12,Fist
840,35,24,76,29,9,-3,-10,8,Fist
840,-48,-37,-76,-25,13,12,10,-6,Fist
840,23,6,14,7,-7,1,7,14,Fist
855,-3,13,5,1,43,7,-5,-12,Fist
855,-8,-16,-6,-26,-44,-19,-7,-3,Fist
871,1,-2,26,14,2,-16,-11,-9,Fist
877,-8,-7,17,41,29,4,-3,-5,Fist
878,-3,-4,-21,-27,-34,-1,-4,6,Fist
878,4,5,-14,15,9,-17,-5,-3,Fist
886,-8,-9,-47,-34,-3,2,-9,-11,Fist
886,19,39,63,-43,-47,0,16,17,Fist
902,-13,-2,-1,23,19,2,4,-5,Fist
903,-3,-16,-34,-16,-4,3,-3,3,Fist
903,7,11,11,11,-26,-11,7,8,Fist
903,-26,-19,-36,8,30,0,-13,-20,Fist
919,12,16,33,6,13,2,-2,0,Fist
919,-15,-1,15,-16,-40,-11,1,2,Fist
935,-6,-17,-52,6,40,-1,-1,-2,Fist
937,3,-11,8,-5,18,1,-12,0,Fist
938,-6,1,27,-34,-74,-4,13,6,Fist
938,-4,-14,-59,7,9,-1,-7,-2,Fist
951,8,9,41,17,21,2,9,10,Fist
951,-10,-1,-32,4,-3,-12,-13,-7,Fist
951,-10,-1,-17,8,16,10,13,9,Fist
951,-2,0,37,-3,17,5,-2,-3,Fist
966,32,26,47,13,6,11,10,8,Fist
966,5,-24,-81,-24,-50,-13,-2,1,Fist
966,-10,11,19,25,25,-4,-8,-5,Fist
982,-8,-24,-28,-24,1,0,-11,-14,Fist
997,1,10,20,-4,6,-2,14,4,Fist
998,11,-9,-3,-14,-14,7,-6,-4,Fist
998,-1,-14,1,2,-9,-15,-7,4,Fist
998,32,21,-25,10,19,-3,7,5,Fist
1013,-64,-48,-44,-24,-32,-4,-16,-26,Fist
1028,3,11,51,9,19,-8,-4,-5,Fist
1029,28,-1,-43,-36,-32,-11,-3,10,Fist
1029,-69,-21,65,32,26,12,10,-14,Fist
1030,11,-3,-27,-7,4,9,6,10,Fist
1030,10,7,-18,29,9,-2,5,9,Fist
1030,-9,-6,-2,2,-1,-1,-12,-5,Fist
1030,5,7,-5,-4,6,16,15,16,Fist
1046,7,-10,-4,22,-1,0,0,0,Fist
1046,15,18,71,16,4,3,2,-2,Fist
1046,-5,-11,-74,-12,24,4,-2,-1,Fist
1046,13,1,-5,-10,-34,-2,1,3,Fist
1076,5,10,10,2,1,-4,-1,10,Fist
1079,-20,-1,4,0,18,3,-7,-14,Fist
1080,6,-8,-14,2,15,-6,4,0,Fist
1080,-1,-1,-5,-4,-27,9,-1,-7,Fist
1108,7,6,10,2,8,-9,-9,-3,Fist
1108,15,-3,37,12,10,-9,-10,4,Fist
1108,-38,-10,-32,-7,-20,4,13,-5,Fist
1108,12,5,-30,1,-15,-12,-9,-3,Fist
1113,10,-4,-29,-24,-3,-5,-10,1,Fist
1113,-3,-7,-6,-3,5,16,19,8,Fist
1113,1,-2,15,4,-18,-13,-17,-15,Fist
1124,-3,0,9,4,13,-1,5,3,Fist
1128,-7,9,3,0,-5,1,-6,-9,Fist
1128,-12,0,11,-8,-15,-20,-15,-9,Fist
1140,8,1,25,1,12,21,11,8,Fist
1140,-19,-8,-23,-8,-13,-3,6,-5,Fist
1157,4,3,9,-6,-15,-3,-5,-3,Fist
1163,2,-1,19,13,20,-6,-5,2,Fist
1163,4,-3,-29,-4,13,-3,-8,-7,Fist
1164,13,10,26,16,-11,2,-1,3,Fist
1172,-20,-9,-13,19,26,15,0,-5,Fist
1172,10,-5,-21,-33,-30,-7,14,12,Fist
1172,-25,1,17,-4,-23,-4,-8,-9,Fist
1172,-17,-28,2,-17,11,-12,-4,-4,Fist
1188,-3,-2,-12,9,-9,-1,-7,-12,Fist
1188,8,-2,4,2,-8,-8,-5,1,Fist
1188,5,5,40,14,14,17,12,10,Fist
1188,20,4,-33,-16,-2,-8,-9,3,Fist
1220,-15,0,14,17,25,19,12,7,Fist
1220,5,-3,-21,-19,-19,-14,-4,0,Fist
1228,23,14,14,9,2,-7,-8,3,Fist
1228,-1,8,20,7,2,4,-1,-6,Fist
1235,-1,-2,-12,-22,3,-5,0,-2,Fist
1237,-12,1,-16,11,43,10,0,-2,Fist
1237,13,-10,-10,-20,-34,-20,-1,3,Fist
1237,19,21,11,-13,12,15,14,8,Fist
1252,-7,-7,33,12,4,-9,-5,-4,Fist
1260,-1,3,-14,-21,-16,-2,-7,-3,Fist
1260,5,-3,15,-1,8,-3,-4,-6,Fist
1260,1,10,-4,9,-6,8,5,8,Fist
1267,-3,-2,9,1,11,3,1,-2,Fist
1283,-3,5,16,21,-6,1,-1,-5,Fist
1283,26,10,-20,-8,13,6,0,8,Fist
1283,-27,-7,-22,-7,-1,-6,-6,-5,Fist
1283,9,10,-4,-3,-11,-2,-1,3,Fist
1283,-12,-8,20,10,-12,3,6,0,Fist
1299,0,9,-46,-29,-11,-10,-7,-10,Fist
1299,8,-15,-1,-1,-1,-10,-9,-5,Fist
1315,-7,-3,-15,2,15,-5,0,-1,Fist
1315,-2,-2,8,0,-15,9,-2,-1,Fist
1315,-7,-3,-18,17,16,-2,4,-6,Fist
1315,18,10,4,4,13,-9,-8,-4,Fist
1330,-9,-10,-5,-18,-17,-8,1,3,Fist
1343,2,3,-23,-7,6,10,7,0,Fist
1343,-23,-12,13,17,21,5,-5,-9,Fist
1343,3,9,-8,-3,-35,-9,-3,-3,Fist
1346,0,-4,27,-2,-18,-3,-6,-5,Fist
1346,6,4,-11,15,20,-2,0,-1,Fist
1361,-9,-13,-17,-11,-1,1,-3,-1,Fist
1361,3,9,30,17,5,-1,1,5,Fist
1377,4,-6,5,-17,-1,-2,-2,-5,Fist
1377,-9,-8,-18,1,-12,2,4,2,Fist
1380,7,1,29,7,-1,0,3,1,Fist
1380,-6,-8,-36,-14,1,-2,-2,-1,Fist
1394,20,9,-15,-4,-15,-4,0,9,Fist
1403,-24,-13,0,-2,17,-4,-4,-10,Fist
1403,-5,7,9,-1,-12,-2,-3,-3,Fist
1403,14,13,13,1,-5,3,-4,0,Fist
1409,-1,1,-4,-6,-6,1,8,2,Fist
1409,-7,-8,3,-19,25,-5,-6,1,Fist
1428,-9,-4,18,13,-15,8,4,-1,Fist
1441,3,7,35,7,-4,-6,-2,-2,Fist
1442,-3,-13,-34,-15,-9,-1,-7,-6,Fist
1442,11,21,17,12,-1,3,5,6,Fist
1445,3,3,3,6,12,-6,0,2,Fist
1445,-26,-20,-53,-4,0,-3,-6,-7,Fist
1459,4,7,9,-5,-7,-5,-4,-4,Fist
1459,-9,-2,10,13,-3,-11,-1,-4,Fist
1459,10,8,6,9,15,-9,-3,-3,Fist
1459,-30,-23,-41,-25,-31,-8,-6,-9,Fist
1473,23,16,17,6,9,4,-1,12,Fist
1473,1,8,20,-3,-10,0,0,0,Fist
1473,-15,-16,-3,-6,10,9,-3,-1,Fist
1473,-2,-2,20,0,14,-1,-1,-2,Fist
1488,3,-2,-17,-9,-13,-1,3,0,Fist
1500,2,-4,-6,6,19,0,-4,-3,Fist
1500,2,18,13,-11,-18,-10,0,2,Fist
1500,-22,-21,-16,-2,19,6,-2,-6,Fist
1521,-1,-1,2,0,8,4,3,4,Fist
1522,6,-1,-5,-17,-16,-2,-7,-10,Fist
1522,1,2,3,-6,-10,-6,1,-1,Fist
1528,7,12,34,7,-5,0,-3,2,Fist
1529,7,-2,-24,3,7,-12,2,4,Fist
1536,-33,-30,-29,-7,-5,8,-2,-7,Fist
1537,-3,-7,9,11,5,3,0,0,Fist
1537,2,3,-4,1,6,0,-2,-3,Fist
1553,15,6,8,10,-1,5,6,4,Fist
1553,13,11,21,19,3,-1,0,5,Fist
1559,-7,-12,-54,-40,-45,-4,3,-3,Fist
1559,-6,-8,-2,1,4,4,-1,-6,Fist
1567,-12,-7,2,6,2,-9,-11,-6,Fist
1567,9,1,-13,-6,-24,-5,1,-1,Fist
1567,9,14,16,10,23,-10,-8,15,Fist
1583,-6,-3,14,-14,-12,8,9,0,Fist
1583,-21,-11,-47,3,4,4,-4,-9,Fist
1583,17,6,15,-1,24,2,-2,5,Fist
1598,0,-7,2,-13,-13,6,6,3,Fist
1598,11,19,66,2,-3,-1,-1,4,Fist
1616,-17,-14,-11,-10,-5,1,3,-4,Fist
1616,-8,-14,-31,-11,-31,-8,-7,-9,Fist
