timestamp,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,label
15,-3,-1,-3,-13,-3,-4,-2,-1,On/Off
20,-1,0,-2,-3,-9,-3,-2,-1,On/Off
21,0,-2,-1,3,1,-8,-6,0,On/Off
23,-1,-3,-6,-13,-2,7,2,-1,On/Off
38,1,1,3,16,7,0,2,3,On/Off
39,-3,-3,-3,13,10,-4,-6,-3,On/Off
40,0,-1,-3,-26,-8,10,12,3,On/Off
43,1,0,2,25,8,1,7,1,On/Off
53,1,-2,-5,-34,-11,4,7,3,On/Off
55,0,1,-1,4,-13,-14,-5,-3,On/Off
56,-2,-4,-1,4,-6,-5,-13,-6,On/Off
58,-1,-2,-1,-1,-9,-11,-9,-3,On/Off
76,-1,-3,-1,18,10,2,4,-1,On/Off
77,0,-1,1,-3,14,21,9,1,On/Off
79,0,2,3,27,14,5,7,3,On/Off
80,1,-2,0,-3,-12,-4,-1,3,On/Off
98,-2,-1,-1,-7,-13,-14,-8,-6,On/Off
100,-2,-3,-9,-37,-16,-3,-3,-2,On/Off
104,1,1,-1,11,8,1,-1,-1,On/Off
106,-1,0,-4,-20,-6,-5,0,1,On/Off
112,-2,1,0,22,2,-5,0,0,On/Off
114,-2,-2,-1,-7,-1,9,1,0,On/Off
118,1,-4,-2,-5,-1,1,-1,-1,On/Off
120,-2,3,-1,0,2,2,-5,-3,On/Off
136,-2,-2,-3,-2,-9,-4,-6,0,On/Off
138,-3,1,1,10,3,-3,1,-1,On/Off
141,-3,-1,-1,3,6,6,0,-1,On/Off
142,-3,-1,0,1,0,0,-1,-1,On/Off
158,-3,-3,-1,-8,5,5,-3,0,On/Off
159,-1,-2,2,8,0,-7,-8,-1,On/Off
161,-4,-1,1,0,-8,-8,-7,-3,On/Off
163,-1,-3,-3,-7,11,8,-1,-3,On/Off
173,-1,2,-1,-7,-10,3,-5,-3,On/Off
174,-1,0,1,6,6,-1,-2,0,On/Off
177,-1,0,-2,2,-10,-5,-2,-2,On/Off
178,-1,0,1,-13,0,1,-1,-2,On/Off
195,0,-5,-1,4,3,-1,0,-2,On/Off
197,0,-3,0,2,-4,-2,1,0,On/Off
199,0,0,0,-9,-3,-1,4,0,On/Off
201,-1,-5,-2,16,-1,-4,-2,-3,On/Off
218,-2,-1,-4,-17,-4,-2,0,-1,On/Off
220,0,2,-3,-11,0,3,3,1,On/Off
222,1,16,2,-2,-4,-2,0,1,On/Off
225,3,-8,2,10,4,0,0,1,On/Off
233,-2,-26,-3,-5,-2,-1,2,1,On/Off
235,-2,13,4,28,17,-2,0,0,On/Off
238,0,-10,-6,-6,-7,3,-1,1,On/Off
239,-1,14,-4,-42,-12,-4,0,-2,On/Off
256,1,3,7,13,4,1,-3,-3,On/Off
257,0,-2,0,-5,-7,-1,0,0,On/Off
259,-2,5,0,12,5,-4,-4,-2,On/Off
261,2,1,-3,11,9,3,0,2,On/Off
286,-2,5,-2,-8,-1,2,-1,-1,On/Off
288,-4,-44,-4,-5,-3,-2,-4,-1,On/Off
290,-2,15,0,-7,0,1,-2,0,On/Off
292,-3,12,2,20,-2,6,1,-3,On/Off
295,8,-19,-12,-26,1,-2,-3,1,On/Off
296,0,48,1,-5,-6,0,0,-3,On/Off
298,-19,-30,23,7,-4,-7,-6,-5,On/Off
299,-9,13,-8,-27,-6,-6,0,1,On/Off
316,-1,-29,-9,23,3,0,-1,1,On/Off
317,7,53,17,5,-4,1,2,0,On/Off
319,15,-62,-20,-23,3,3,4,3,On/Off
321,20,35,-15,7,0,-5,-2,0,On/Off
338,-16,34,30,13,9,3,-1,-2,On/Off
340,-28,32,-26,-12,1,0,0,-4,On/Off
342,26,-59,-1,17,-11,0,2,62,On/Off
345,-36,41,3,-46,-9,-9,-2,-36,On/Off
353,-2,-30,-19,-29,-1,3,-7,-40,On/Off
355,-2,-17,9,55,8,-9,-2,28,On/Off
357,31,91,38,-81,-27,12,12,16,On/Off
360,-32,-67,-5,6,-1,-8,-7,-14,On/Off
383,9,71,9,10,6,2,-1,4,On/Off
385,10,34,-12,-19,16,11,-2,-37,On/Off
388,32,17,21,54,6,-11,-12,44,On/Off
391,-13,-13,-12,12,7,1,3,-21,On/Off
398,-29,7,-18,-7,-19,-8,-7,11,On/Off
399,31,-40,3,19,-9,-8,4,-11,On/Off
403,-75,-49,-24,-12,8,4,2,-21,On/Off
404,-46,-8,11,-7,-11,-8,-22,-52,On/Off
