timestamp,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,label
0,-1,-1,-1,13,0,0,1,-1,Switch
2,-2,0,-1,6,-2,1,-2,-2,Switch
5,-1,-2,-1,-3,2,1,2,1,Switch
5,-2,-2,1,7,-3,-1,-3,0,Switch
21,-1,-3,-2,-12,-5,-5,-6,-4,Switch
23,0,0,-3,-1,0,0,-1,-1,Switch
23,0,-1,-2,-3,-1,1,1,0,Switch
24,-2,-2,-2,0,-1,-3,-1,-4,Switch
44,-2,0,-5,-2,-3,-3,-2,0,Switch
47,-2,-4,-1,-13,-2,-3,-7,-3,Switch
47,-1,1,-3,0,-2,1,3,1,Switch
48,2,-2,1,0,1,4,5,0,Switch
56,-2,-1,1,-3,-2,-3,-4,-3,Switch
56,-2,1,2,7,0,-1,2,-1,Switch
65,-3,-3,-8,-8,-4,-5,-5,-4,Switch
65,1,1,-3,-11,1,1,1,2,Switch
80,1,-1,-1,-4,-2,2,-5,-4,Switch
80,1,0,4,-4,8,1,0,-1,Switch
81,-1,-4,-4,-24,-9,-5,-1,-4,Switch
81,-3,-3,-5,21,-1,1,-5,-4,Switch
103,0,0,-3,-3,-8,-4,12,6,Switch
107,0,-1,0,-12,-5,-7,0,1,Switch
108,-1,-1,0,0,1,-3,-4,-4,Switch
108,-2,-1,-2,-18,4,1,-5,-2,Switch
126,-3,-1,-3,-7,2,-2,-10,-5,Switch
128,-1,-1,1,13,-10,-5,6,0,Switch
128,-1,0,-5,-16,0,2,-5,-2,Switch
129,-4,-2,-4,-1,-8,-5,-6,-2,Switch
141,3,0,4,22,12,7,7,6,Switch
141,-1,0,-3,-5,1,2,-5,-3,Switch
146,1,-1,4,9,1,-6,-6,-2,Switch
146,2,0,3,2,-1,8,9,3,Switch
163,-3,-3,-4,-6,-2,-3,3,-3,Switch
167,0,1,0,3,1,5,4,3,Switch
167,-1,-1,-2,5,-1,5,-1,0,Switch
167,-2,2,10,12,5,1,-7,-4,Switch
186,0,-6,-18,-19,-14,-12,7,1,Switch
190,-2,-2,6,12,1,2,1,-3,Switch
191,0,0,1,3,1,-1,-1,0,Switch
191,-2,-4,-16,-7,0,-4,-11,-5,Switch
199,-1,3,17,8,5,3,-2,-1,Switch
199,1,-1,-2,-3,-14,-7,-7,-1,Switch
209,-3,-1,1,2,-4,-2,-1,-3,Switch
210,1,-4,-9,-14,-3,1,8,5,Switch
222,-1,-2,-1,6,10,-1,-3,-2,Switch
225,-4,1,-3,-3,2,3,-2,-2,Switch
225,1,1,5,5,-2,7,4,0,Switch
226,-2,-1,1,-2,11,-1,-4,-4,Switch
246,1,0,-1,-2,-24,-7,-2,-1,Switch
248,-5,-5,-8,-13,7,-10,-6,-5,Switch
249,2,2,4,2,-1,-3,-5,0,Switch
250,0,0,1,-11,2,1,-1,-1,Switch
258,-1,1,6,23,7,3,2,0,Switch
258,0,-1,-2,2,-8,3,-7,-1,Switch
268,-1,-3,-6,-8,5,-8,5,1,Switch
270,1,1,6,0,-19,-4,3,5,Switch
284,-2,-2,3,16,37,5,-10,-3,Switch
286,-3,-4,-9,-17,-19,-2,5,-2,Switch
286,0,-1,0,5,7,6,3,1,Switch
287,-3,-1,0,4,0,2,-2,-4,Switch
306,0,-1,-2,-14,-17,-10,6,1,Switch
308,4,0,0,4,0,9,6,3,Switch
309,0,-3,-5,1,14,3,-4,-1,Switch
309,-2,0,1,4,-1,-6,2,-2,Switch
319,-2,-2,-3,0,10,12,-12,-5,Switch
320,0,-2,-1,8,-4,-16,7,3,Switch
327,0,-2,0,-7,-14,0,0,1,Switch
328,0,0,2,1,6,-1,1,-1,Switch
343,-5,-4,-3,-4,-3,4,-7,-4,Switch
345,0,0,0,4,-5,-7,-1,0,Switch
346,-2,-3,-3,-4,3,3,-5,0,Switch
346,2,0,0,1,-4,-3,-1,-1,Switch
366,0,1,0,-4,-2,3,3,0,Switch
368,-3,-2,1,3,1,-5,-6,-5,Switch
369,-2,-1,3,2,0,-2,-4,-2,Switch
370,-1,0,0,1,-3,-6,-2,0,Switch
379,1,-2,-4,-11,-2,3,1,0,Switch
379,0,-2,0,-3,-8,-6,-2,-4,Switch
387,-3,-1,0,2,1,-6,-4,-3,Switch
387,-1,-2,-3,-4,-2,0,-1,-2,Switch
403,0,2,0,2,-3,-5,-4,0,Switch
406,-2,-4,-4,-18,7,7,0,0,Switch
408,-2,-1,-1,-1,-9,-5,-3,-3,Switch
408,1,-1,0,3,8,7,0,4,Switch
425,-2,-2,-5,-10,-19,-13,-1,-5,Switch
428,0,0,1,6,13,4,0,1,Switch
433,1,0,-2,0,0,1,-4,-1,Switch
433,-2,-1,-2,3,-2,-3,-3,-3,Switch
438,-3,-2,3,4,1,1,1,-3,Switch
439,-1,0,-3,-5,-2,-2,-1,-2,Switch
447,1,-2,0,10,1,0,2,1,Switch
448,-4,-4,-8,-14,-5,-2,-5,-2,Switch
463,3,0,-1,-7,1,1,-2,2,Switch
465,-1,-1,3,6,-3,-3,-2,-1,Switch
466,1,-1,-7,-15,-1,-3,0,-3,Switch
466,-5,-2,5,-5,0,4,2,-2,Switch
485,-4,-4,-5,-8,-9,-9,3,-2,Switch
487,-1,-2,-2,0,6,2,-4,0,Switch
487,2,1,0,-3,-5,5,10,3,Switch
488,1,1,-1,-8,-1,-1,-1,1,Switch
499,-1,-1,-3,2,-3,-6,-6,-3,Switch
501,2,4,7,5,1,2,-5,-2,Switch
515,-7,-8,-11,-7,-9,-7,-2,-3,Switch
516,5,3,3,1,-4,-6,0,0,Switch
524,-4,-5,-6,-3,0,6,3,0,Switch
526,6,-1,-13,-7,2,0,-4,0,Switch
527,-17,-5,-1,14,0,-2,-3,-7,Switch
527,3,1,-9,-1,3,5,0,1,Switch
546,4,0,2,-2,0,-4,-5,0,Switch
548,-6,-4,11,5,3,2,3,-4,Switch
549,12,2,-1,7,5,4,-3,2,Switch
549,-12,-1,-5,4,-11,-11,3,-4,Switch
558,6,4,-5,1,9,7,-10,0,Switch
559,5,-1,0,15,10,6,9,4,Switch
568,-6,0,5,-20,-8,1,-2,-3,Switch
568,-1,-5,-9,9,2,0,2,0,Switch
583,3,3,8,12,-2,0,1,2,Switch
586,-6,-3,-6,-9,-12,-14,-4,-2,Switch
586,-2,0,-3,-4,-1,3,5,-1,Switch
586,28,11,10,-2,-2,8,7,11,Switch
606,-43,-19,-13,-15,-4,-1,-7,-16,Switch
609,22,12,6,10,4,5,0,8,Switch
610,-11,-1,7,12,0,-14,-10,-6,Switch
611,-3,-12,-31,13,9,-4,-10,-4,Switch
619,16,6,5,6,0,-4,2,10,Switch
619,24,10,2,-34,-17,12,28,18,Switch
627,-45,-20,-4,-4,1,16,-5,-17,Switch
628,-11,8,-21,-4,-9,5,-2,-9,Switch
644,28,1,1,-33,9,-9,-25,5,Switch
646,-46,-1,-4,3,-40,-21,14,-14,Switch
647,5,-25,-8,-13,-1,-11,7,15,Switch
647,-32,-23,-23,-4,11,-3,-52,-33,Switch
666,101,83,64,85,32,29,45,77,Switch
670,-89,-90,-68,-28,-22,-19,-25,-83,Switch
671,64,34,1,-13,25,3,-11,16,Switch
672,-11,-12,15,-74,-67,-29,8,-11,Switch
679,-9,-1,4,37,11,6,-2,-14,Switch
679,50,41,24,15,13,4,5,38,Switch
687,-15,-9,-9,17,-10,-2,11,-5,Switch
687,19,3,21,31,22,-4,0,10,Switch
704,-7,-5,-18,-26,-21,-6,-1,-9,Switch
707,-19,-2,5,-8,4,8,-4,-6,Switch
708,4,-4,0,-6,-1,-2,-8,-4,Switch
708,18,24,25,24,7,9,13,19,Switch
726,-33,-22,-11,-15,-16,-9,-2,-19,Switch
730,1,-6,-3,10,21,4,-14,2,Switch
731,43,28,19,29,2,1,23,42,Switch
731,26,23,3,0,-3,-1,41,82,Switch
739,-82,-52,-20,-23,-6,-6,-54,-109,Switch
739,-22,-16,-8,4,1,8,-14,35,Switch
747,-31,-24,-17,-34,10,-9,-29,-77,Switch
747,5,0,9,-1,7,7,11,5,Switch
764,8,-13,-16,-16,-36,-10,15,37,Switch
767,32,44,19,13,30,-2,-4,4,Switch
767,-11,-31,-3,-17,-80,-7,9,25,Switch
767,-16,-18,3,26,24,9,5,-4,Switch
794,2,5,-9,-17,6,-7,-6,-10,Switch
797,8,-3,6,-22,-18,-2,-2,-6,Switch
798,-2,13,-4,25,48,2,1,6,Switch
798,-2,1,-4,-17,-14,-2,-5,-21,Switch
799,-1,-1,-3,12,8,0,-1,4,Switch
799,14,2,6,1,-41,0,8,10,Switch
807,-6,4,-2,-25,4,-2,-1,-3,Switch
808,-8,-3,-7,-1,33,0,-17,-20,Switch
822,-1,-4,4,3,-12,0,13,14,Switch
825,2,0,-3,-5,-6,-5,-2,0,Switch
829,6,13,9,24,8,3,-2,-6,Switch
829,-7,-5,0,-2,-9,-4,-2,-8,Switch
846,-2,-2,-7,-10,11,-3,3,8,Switch
848,5,0,2,-14,4,-1,-6,-6,Switch
849,0,4,4,5,-9,2,1,1,Switch
849,-2,-4,-4,-5,-3,-8,-4,-2,Switch
859,2,-1,-3,-1,-17,2,4,4,Switch
860,0,0,-3,11,27,-5,-8,-8,Switch
867,0,0,-4,-4,5,12,5,4,Switch
868,-2,0,-1,-7,-15,-12,0,-4,Switch
883,0,4,4,4,-7,11,-4,-6,Switch
886,0,-3,6,1,-8,-17,-3,-2,Switch
888,1,0,-6,0,6,2,1,2,Switch
889,-2,0,2,5,-5,9,-5,-6,Switch
906,-5,-2,-4,-13,-1,-12,4,1,Switch
909,0,-2,-5,6,4,6,-1,-1,Switch
910,-1,2,-1,8,-16,-9,-2,1,Switch
911,-4,-3,0,0,5,5,-1,-4,Switch
919,2,-1,0,2,1,-5,3,5,Switch
919,-3,-5,-17,-4,2,4,3,3,Switch
927,2,4,3,1,0,-4,-1,-1,Switch
928,-3,-5,-6,-13,-3,1,-6,-6,Switch
944,-2,-2,-6,-17,5,-7,0,0,Switch
945,1,0,4,8,7,5,-1,-3,Switch
949,-1,-1,-1,-4,-1,-8,-6,-5,Switch
949,-2,0,-1,9,-8,-6,-4,-3,Switch
965,2,0,-1,-10,2,1,1,2,Switch
968,1,1,2,-5,5,4,0,-1,Switch
968,-3,-3,-1,4,0,-7,-1,0,Switch
969,-1,-2,3,4,0,-1,-4,-2,Switch
979,-2,0,4,10,5,1,-2,-1,Switch
980,1,-2,-2,5,2,3,-2,-2,Switch
989,0,-1,-2,-5,-3,3,-1,-1,Switch
990,-2,-1,2,2,6,4,-1,-2,Switch
1002,0,-2,-6,-5,-8,-3,4,3,Switch
