timestamp,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,label
3,-2,0,0,0,-2,-2,-2,0,Up
7,1,-1,-1,0,-2,-3,-1,0,Up
9,-3,0,-1,-3,-1,-1,-1,-1,Up
11,1,-2,-2,-3,-2,-3,-1,-1,Up
27,-1,4,-2,-5,-6,-4,-2,-1,Up
29,-1,-1,-2,-1,-1,0,-1,-1,Up
30,1,0,-2,0,-1,-3,1,-1,Up
32,0,2,-1,0,-1,-2,-3,-1,Up
40,1,-2,-3,-3,-2,1,0,1,Up
42,1,-1,-3,-2,-2,-3,-1,1,Up
43,0,0,1,-1,-3,-1,-1,-2,Up
46,-1,0,0,-1,-1,0,-1,-1,Up
63,-1,-2,-1,0,-2,-2,0,-1,Up
65,-1,-2,-1,0,0,0,-2,-2,Up
67,0,-1,0,-1,0,0,-1,1,Up
69,-1,0,-1,0,-1,-2,-2,-1,Up
87,-2,-1,0,0,0,0,0,-1,Up
89,-2,-2,-1,0,-1,-1,-1,-1,Up
90,-1,1,-1,0,0,-3,-1,-1,Up
92,-1,-1,-1,-1,0,0,-1,0,Up
100,-1,-1,-2,-1,-2,0,-1,-2,Up
105,-2,-1,-2,-1,0,-1,1,0,Up
106,-2,-3,0,0,-1,0,-2,-2,Up
108,0,-4,0,0,-1,0,-1,-2,Up
123,-3,-1,-1,0,1,-1,0,-2,Up
125,1,-2,-2,-2,-1,-1,-1,1,Up
127,0,-3,-1,-1,-2,-1,-3,0,Up
130,-2,-2,-3,-3,-1,-2,-1,-1,Up
146,-1,-1,-1,0,-1,-1,-1,-1,Up
148,0,1,-1,-2,-1,0,-2,-2,Up
149,0,-1,0,-1,-1,-1,0,0,Up
151,-1,0,-2,-1,-2,-2,0,0,Up
159,-2,-1,-2,-1,-2,-2,-1,-1,Up
161,0,0,-1,-1,-1,-1,0,-1,Up
168,-1,-1,-1,0,-2,-2,-2,-1,Up
169,0,-2,-3,0,-2,0,-1,1,Up
183,0,-3,-3,-1,-1,-1,-1,0,Up
184,0,2,-3,-1,-2,-3,-2,-1,Up
187,-1,1,-1,-1,1,-2,-3,-1,Up
190,-1,-2,0,-2,-1,-2,-1,-2,Up
207,-1,-2,-1,-1,-1,-1,0,-1,Up
208,-1,-1,0,-1,-1,-1,0,-2,Up
210,0,1,-2,-1,-2,-1,1,-2,Up
214,-4,-3,-1,-1,1,0,0,-3,Up
220,-1,1,0,1,-1,-1,0,0,Up
222,-2,-2,-1,-1,-2,-1,-1,-2,Up
228,-2,-1,-2,0,-1,0,-1,-2,Up
230,-1,0,-3,-1,-1,0,0,-1,Up
243,-1,-2,1,0,1,0,-2,1,Up
245,-2,-3,-2,-1,-2,0,-1,1,Up
247,0,0,0,-2,-1,-2,-2,-2,Up
250,0,0,-2,0,-3,0,-2,0,Up
267,-3,0,-1,0,-2,0,-1,-2,Up
268,-1,0,1,-1,-2,-1,-1,-2,Up
271,-3,-2,-1,-1,-2,-1,-1,-2,Up
274,-1,-1,0,-1,0,-1,-2,-1,Up
280,0,-1,1,-2,-2,0,1,-3,Up
283,-2,-3,-2,-1,1,-2,-1,1,Up
288,-2,-2,-3,-1,0,-1,-1,-1,Up
289,0,0,-3,-3,-2,-2,-1,-1,Up
304,0,1,-3,1,-1,-1,-2,-1,Up
306,0,4,-1,-3,-3,-2,0,0,Up
308,1,0,-2,-1,0,-1,-2,0,Up
309,-2,-2,1,0,0,-1,-1,1,Up
326,-2,-4,-3,-2,0,0,-1,-4,Up
