timestamp,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,label
13,1,6,0,34,-3,-10,-1,2,Switch
18,0,6,9,-17,16,10,3,1,Switch
20,-3,-8,-7,9,-7,5,1,-3,Switch
21,-2,-6,-8,-35,-29,-9,-4,-4,Switch
26,0,-4,9,-2,5,-4,-6,-3,Switch
28,-1,3,-3,-1,-22,-22,-4,-2,Switch
34,-2,-8,-6,6,3,9,3,0,Switch
36,0,1,10,-24,-2,-1,2,-1,Switch
49,0,-3,10,9,11,7,1,0,Switch
51,-5,-5,-14,-13,-37,-23,-9,-3,Switch
52,4,3,-1,27,50,17,4,3,Switch
54,0,0,6,-19,2,-4,0,0,Switch
72,-4,8,14,25,10,22,4,-1,Switch
75,-2,-5,-8,-20,-7,-2,-2,-1,Switch
78,-2,-5,-28,-25,-35,-22,-7,-1,Switch
80,1,4,4,23,-30,-19,-7,-2,Switch
87,4,3,13,-9,16,-16,2,1,Switch
88,-1,-7,-10,-47,-25,5,-6,0,Switch
94,1,2,5,68,41,39,17,6,Switch
96,-5,-11,-7,-20,-12,-16,-10,-5,Switch
109,-8,-4,-4,17,5,-20,-7,-4,Switch
113,7,-4,5,16,-8,7,1,3,Switch
114,5,3,5,-7,6,6,6,5,Switch
115,-1,0,4,18,13,18,3,-8,Switch
132,0,-8,-29,-14,-34,-18,-8,3,Switch
133,-2,-25,-19,-25,-76,-30,-11,1,Switch
136,5,-6,-12,-15,20,2,-1,-1,Switch
138,4,8,0,-16,-15,-18,-5,-1,Switch
155,-4,-5,-10,-10,38,11,3,-6,Switch
157,-6,-5,14,18,-67,-42,-8,-10,Switch
159,-6,13,14,11,65,75,23,-3,Switch
161,-2,1,6,-4,-40,-17,-9,-2,Switch
169,-9,4,-3,-29,-13,-20,-12,-8,Switch
171,0,10,7,26,100,56,20,4,Switch
172,-11,-6,-3,-12,-53,-59,-18,-10,Switch
175,-3,5,6,4,28,15,7,5,Switch
191,3,2,7,-3,-41,13,6,5,Switch
194,-5,1,1,-4,19,0,-4,-6,Switch
195,0,4,-1,-14,-17,-8,-7,1,Switch
197,0,5,8,2,10,2,-1,-1,Switch
216,0,-5,3,16,16,25,13,-1,Switch
218,-3,0,2,34,66,14,-2,1,Switch
219,-2,5,6,-6,-61,-32,-8,0,Switch
221,0,-4,-14,-15,-4,-4,-2,3,Switch
229,0,-5,-5,-4,-7,9,6,2,Switch
230,1,3,-5,-4,4,3,5,-1,Switch
232,-1,-5,-9,-15,-39,-36,-27,-11,Switch
234,0,-4,-1,10,24,9,2,1,Switch
252,-1,-2,-3,-3,6,3,-3,0,Switch
254,1,1,-1,12,-16,-4,2,4,Switch
256,-2,-7,-7,-17,-11,-12,-5,-2,Switch
257,1,-7,-6,-2,3,6,3,1,Switch
275,-2,-3,-3,9,16,13,1,-1,Switch
277,2,2,4,-9,-4,-5,0,0,Switch
278,-1,0,-5,-9,-4,-8,-1,-3,Switch
279,-2,-2,-1,9,10,5,2,1,Switch
289,2,-2,-3,-21,-20,-4,4,4,Switch
291,-2,-2,-3,-12,-30,-23,-10,-5,Switch
294,0,0,3,34,30,20,5,2,Switch
296,0,-1,-2,-14,-9,-1,-1,-2,Switch
311,-1,-1,-3,2,1,-5,-4,-1,Switch
313,-4,0,0,-11,1,0,1,-3,Switch
316,0,-1,-1,-10,-18,-7,0,2,Switch
318,0,1,3,9,5,3,0,0,Switch
335,1,-3,0,10,-1,-3,-1,-1,Switch
336,0,2,8,7,13,6,-2,0,Switch
338,-1,-3,-15,-13,-17,-10,-4,-1,Switch
339,-2,1,16,53,38,18,1,-6,Switch
350,1,-1,-15,-35,-13,-2,-1,5,Switch
351,0,0,-1,-2,-8,-4,1,-1,Switch
352,0,-4,2,10,27,12,2,2,Switch
353,0,0,-3,-1,-26,-9,-3,-1,Switch
371,-3,0,4,1,-5,-8,-8,-6,Switch
373,-1,-4,-6,-2,-7,5,6,2,Switch
375,1,1,2,-5,-5,3,6,-2,Switch
378,-2,-1,-9,-27,7,-1,-5,-3,Switch
395,-1,-2,6,43,0,-6,-7,-5,Switch
396,0,-2,-6,-16,19,4,0,-2,Switch
398,-3,0,1,-2,-6,-5,-3,-3,Switch
400,-2,-3,-9,-17,-1,5,4,3,Switch
409,-2,-3,-7,-13,-19,-12,-2,0,Switch
411,-1,1,3,18,8,0,-2,-2,Switch
413,-1,0,2,4,10,1,1,-1,Switch
414,2,-3,-1,-1,-12,8,12,7,Switch
431,-3,-3,-1,-10,-10,-13,-16,-8,Switch
435,-1,0,1,13,-3,-3,-2,-2,Switch
436,-2,0,-3,3,22,4,0,1,Switch
437,-1,-4,-7,-52,-4,-7,-4,0,Switch
456,0,-5,8,28,26,10,8,1,Switch
457,0,-1,5,9,-6,4,1,-1,Switch
460,1,3,-2,-11,27,-1,4,4,Switch
462,-6,-8,3,3,-47,-16,-4,-6,Switch
469,5,4,-2,2,41,20,2,4,Switch
470,-1,1,-1,0,0,-4,-8,1,Switch
472,-1,0,-3,-9,-43,-24,-7,-3,Switch
475,-2,1,4,16,10,7,4,1,Switch
492,-4,-4,-6,-36,-45,-14,2,-6,Switch
493,1,-5,-3,6,13,16,13,9,Switch
496,5,6,7,49,81,46,28,15,Switch
497,7,0,7,5,0,-15,-29,4,Switch
515,-1,13,15,25,21,-6,-16,-13,Switch
517,-8,-2,-17,-43,-83,-30,-7,-18,Switch
518,-9,-5,8,24,58,45,51,-1,Switch
519,-8,-32,-67,-3,34,11,36,30,Switch
537,20,-18,61,64,77,43,-21,41,Switch
538,13,54,5,10,33,-17,-12,-33,Switch
541,-20,-12,-21,-36,-80,-62,-71,-41,Switch
543,-32,20,-43,-56,-124,-59,39,-97,Switch
551,-2,5,75,1,91,53,21,40,Switch
554,24,-34,-83,17,-6,-23,-38,-5,Switch
557,46,47,73,-34,-79,-14,20,89,Switch
558,14,23,-5,110,127,99,-13,-5,Switch
575,-9,89,15,-85,-128,-94,-31,-58,Switch
576,-6,-37,-43,-31,-68,0,52,53,Switch
578,-28,-4,7,34,-60,-7,9,-59,Switch
579,10,-47,-28,-80,-75,-6,15,78,Switch
589,-49,-30,6,7,26,12,-30,-101,Switch
591,25,5,-3,-11,-46,-34,-32,108,Switch
592,-3,-29,-61,51,42,20,17,-9,Switch
593,-5,4,62,49,49,19,-11,-26,Switch
611,-3,-9,-52,-64,-65,-12,26,-4,Switch
613,-16,-1,25,-16,9,14,-3,-50,Switch
615,5,-14,-36,-58,-34,-20,-17,27,Switch
618,-1,22,32,14,-12,-15,-8,-31,Switch
635,16,-2,-30,17,-7,1,7,39,Switch
636,-17,-4,18,-9,11,0,-4,-35,Switch
638,1,-7,11,32,34,3,-47,-16,Switch
639,7,9,-4,-43,2,-2,6,15,Switch
649,-8,-22,-10,19,12,11,35,12,Switch
651,-21,-12,12,35,25,0,-53,-15,Switch
653,25,21,-13,-52,4,4,39,5,Switch
654,-3,-3,12,-2,-3,17,69,19,Switch
671,-15,-10,-10,51,-1,-24,-83,-10,Switch
674,35,10,-14,-67,4,36,99,13,Switch
675,-61,2,20,10,-21,-31,-89,-41,Switch
676,-8,-10,-14,-34,-14,-16,-20,-4,Switch
695,23,-3,-6,24,21,22,62,16,Switch
696,-21,4,42,61,30,14,13,-18,Switch
698,16,-4,-20,-49,-4,-7,-6,11,Switch
699,15,2,-24,-76,-26,-15,-68,11,Switch
708,-18,-2,10,19,-5,-6,29,-2,Switch
713,23,3,7,34,18,-1,-31,-12,Switch
717,9,-7,-2,12,9,19,83,33,Switch
718,-14,1,25,58,9,-16,-38,-21,Switch
731,31,-4,-50,-128,-38,0,12,26,Switch
733,-33,2,26,25,26,3,-30,-25,Switch
735,-14,-5,13,21,-37,-7,2,-16,Switch
737,9,5,14,21,17,-2,-17,1,Switch
755,-4,-5,-19,23,-25,-19,-4,3,Switch
757,1,-2,-15,-67,49,34,26,3,Switch
759,0,-1,-1,3,8,2,-19,-7,Switch
760,4,2,14,-1,-9,-7,9,-2,Switch
769,-1,-4,-8,22,6,2,-6,-1,Switch
773,-10,2,8,9,-37,-21,-19,-8,Switch
777,7,-1,0,-1,31,9,1,5,Switch
778,-6,-4,-3,10,7,-4,-8,-4,Switch
791,-1,-4,-6,-6,-16,-2,-3,-3,Switch
795,0,0,-2,24,19,4,8,8,Switch
796,-1,-3,-4,-26,-10,-5,4,-6,Switch
797,-4,-5,-2,-3,-35,-18,3,-2,Switch
814,-1,-2,0,2,40,7,-25,-10,Switch
816,-1,2,3,-11,-9,-6,10,-1,Switch
818,-1,-2,-6,3,-15,-6,-10,-7,Switch
820,-4,1,5,17,1,-5,-1,1,Switch
829,4,-2,-2,2,38,17,12,7,Switch
830,-5,-3,1,17,-12,1,-5,-1,Switch
837,2,1,-6,-35,-6,-7,-4,0,Switch
838,-2,-6,-4,-9,0,1,8,-1,Switch
851,-2,0,-2,0,-13,-10,-10,-5,Switch
853,0,2,-1,-4,-15,0,6,4,Switch
859,-5,-7,-6,-20,3,-2,-18,-13,Switch
860,6,-1,-4,4,18,4,27,24,Switch
875,-15,0,-10,9,33,5,-10,-49,Switch
876,4,7,36,12,-41,-32,-29,7,Switch
877,5,-10,-21,-21,-17,-10,-7,4,Switch
879,-4,1,-7,-28,-27,2,-4,-14,Switch
888,-7,-9,-11,22,31,12,38,-5,Switch
890,-13,-1,60,-17,-55,-11,18,-12,Switch
896,-6,-12,-60,-28,-3,-11,-15,15,Switch
897,4,40,79,65,35,12,-14,7,Switch
911,-15,-28,-37,-25,-91,-65,-43,-3,Switch
913,68,51,-36,17,40,30,-19,78,Switch
913,24,-10,52,64,77,40,54,86,Switch
914,20,86,47,97,95,61,-18,12,Switch
935,-22,-70,-88,-115,-128,-67,31,-59,Switch
936,-15,31,59,105,120,92,74,63,Switch
939,-7,20,-101,-73,-117,-106,-98,-90,Switch
942,-10,-25,-16,-30,-85,-22,52,49,Switch
948,39,34,15,53,13,15,-47,40,Switch
949,-33,-28,23,-44,-128,-56,-7,-78,Switch
956,-42,-60,-47,-19,41,30,29,-84,Switch
958,19,14,-38,-49,-84,-53,-46,40,Switch
972,55,-14,-33,-14,23,17,4,71,Switch
973,-19,-13,36,-22,-54,-15,-7,-41,Switch
976,-2,27,51,77,92,69,29,-9,Switch
977,-43,-31,-39,-81,-84,-56,-17,-76,Switch
995,-8,14,8,-3,10,7,4,12,Switch
996,22,-9,-18,7,47,3,-26,10,Switch
997,-5,10,48,13,-27,-1,1,-4,Switch
999,8,-31,-17,-10,60,22,19,8,Switch
1008,-1,19,34,37,43,27,6,3,Switch
1015,-21,-17,-42,-15,17,6,-2,-25,Switch
1017,5,13,12,-20,-38,-29,-11,-1,Switch
1018,6,-17,-26,-6,4,10,4,7,Switch
1031,-5,12,25,16,-17,8,4,-8,Switch
1032,-9,3,-40,-78,-32,-33,-16,-29,Switch
1033,12,0,25,85,1,4,3,40,Switch
1035,-1,-6,4,-14,24,7,-6,-15,Switch
1055,-8,12,35,23,13,10,6,-15,Switch
1056,3,-14,-35,-41,-21,-29,-13,3,Switch
1057,5,8,13,20,55,26,9,12,Switch
1058,-6,-15,-8,-16,-3,8,2,-21,Switch
1077,-9,6,10,-2,-17,-12,-2,-9,Switch
1078,4,-5,-36,-17,-11,-8,-4,7,Switch
1080,-7,2,18,-33,-91,-23,2,-4,Switch
1081,0,1,-4,46,79,9,-9,-19,Switch
1091,7,4,13,-4,13,-1,-33,4,Switch
1092,1,-15,-30,29,14,4,15,5,Switch
1096,-18,3,-4,-45,-13,1,25,-5,Switch
