timestamp,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,label
11,-1,3,11,-6,-5,-8,-9,-5,Up
13,1,-5,-6,12,15,4,-1,3,Up
18,-11,-12,-16,-21,-14,-18,-11,-11,Up
18,10,8,13,0,6,7,11,12,Up
36,0,-1,-2,3,6,11,11,2,Up
39,7,4,6,7,12,14,3,1,Up
39,-15,-5,2,-1,-11,-9,-10,-12,Up
39,-5,-6,-10,-12,5,-8,-9,-6,Up
48,1,-4,-2,0,-5,-7,4,4,Up
48,6,7,5,-6,-2,4,7,2,Up
57,4,2,2,14,6,9,5,4,Up
58,-9,-6,-3,-5,-16,-11,-14,-14,Up
72,0,-2,-21,-32,-6,-10,-14,-9,Up
74,-13,-8,-5,-4,4,0,-3,-2,Up
78,10,5,9,2,20,8,13,12,Up
78,4,6,6,10,-7,-1,9,8,Up
95,-1,-2,1,18,1,5,-5,-4,Up
98,-12,-9,-5,-4,-6,-10,-6,-9,Up
98,4,-2,-6,-5,0,-2,-10,-3,Up
99,-3,-1,5,9,-7,-4,-6,-4,Up
108,-12,-6,-7,-9,-3,0,2,-1,Up
110,-2,2,4,17,3,5,0,6,Up
117,4,-3,-12,-17,5,2,-1,0,Up
117,4,-7,-16,-17,-9,-9,4,-1,Up
132,-6,-2,-1,-3,-2,0,-3,-5,Up
134,-8,-8,-17,-13,-8,-8,1,-1,Up
138,-1,0,5,12,-3,1,1,0,Up
139,9,5,-23,-1,0,-1,-2,2,Up
155,3,0,0,6,-5,2,3,-2,Up
156,0,4,25,-2,6,0,-1,0,Up
157,0,-2,-22,-10,-10,-4,-3,0,Up
159,-4,-2,-3,17,5,5,1,-1,Up
168,3,10,5,2,0,1,1,2,Up
171,4,-7,-38,27,4,-2,0,-2,Up
177,0,1,-12,-10,-4,-3,-1,-2,Up
177,-3,-3,10,10,11,8,4,5,Up
191,4,-3,-3,2,-15,-1,2,2,Up
193,5,3,22,-9,0,1,1,2,Up
200,-4,0,16,-10,-3,-4,-1,-2,Up
201,-2,-1,11,4,7,6,0,0,Up
216,0,2,-5,6,4,-1,-5,-3,Up
217,-1,-12,-34,2,3,-1,2,1,Up
220,0,2,32,28,13,-1,-3,-1,Up
220,4,16,0,-8,-11,0,1,0,Up
228,2,-8,1,-4,-2,-1,2,0,Up
229,5,17,38,9,-2,-4,-4,2,Up
237,6,-6,-18,8,-4,-3,-3,0,Up
238,-16,-7,35,23,-11,0,0,-3,Up
252,-12,-18,-10,1,13,2,0,-2,Up
254,-3,2,-15,-18,-5,-4,-1,-4,Up
258,-3,2,14,6,32,4,1,1,Up
259,-1,-2,-10,-3,14,0,-4,-1,Up
275,5,8,6,11,-21,-1,1,2,Up
278,-7,-15,-12,-12,-8,-4,-5,-5,Up
