timestamp,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,label
0,-1,0,11,10,-14,-6,3,3,Left
2,-1,-2,-8,-6,8,20,-13,-7,Left
2,0,-2,-1,-7,-27,-39,14,5,Left
9,-1,-2,-11,-4,20,17,-9,-3,Left
9,-3,1,4,5,-11,-7,-5,-3,Left
18,0,1,-9,-2,-10,-5,1,1,Left
19,1,1,-2,16,16,9,-3,1,Left
32,0,-10,-22,-4,6,11,5,2,Left
34,-2,0,1,-15,-3,-5,-6,-4,Left
39,-2,-2,25,2,11,-5,4,-3,Left
39,5,-1,-12,-31,-9,10,5,3,Left
55,-6,-4,19,11,5,5,-1,-3,Left
58,-7,-5,16,20,8,5,7,3,Left
58,13,-18,-2,-5,-12,-7,1,4,Left
58,-11,36,26,-35,-53,-10,-6,-9,Left
70,8,-1,-72,22,26,8,0,0,Left
71,7,-7,-19,-11,-8,-4,-1,1,Left
78,-25,-13,37,-9,-9,0,-1,-6,Left
78,7,-13,-13,-2,-6,-10,-2,2,Left
93,-9,7,2,-2,-7,-1,-5,-9,Left
95,-5,-9,4,18,-7,-4,0,4,Left
99,18,20,-9,9,9,-2,3,2,Left
99,3,0,-38,-2,-15,-5,-2,2,Left
116,-15,-8,58,-18,12,-1,-7,-8,Left
119,-2,-3,20,31,-3,1,0,-1,Left
120,-3,-12,7,1,-8,-3,1,4,Left
120,0,-4,41,25,20,2,1,-1,Left
139,15,6,-5,19,23,6,3,4,Left
141,-4,0,-12,-31,-18,-4,-4,-2,Left
141,-1,7,-10,-5,-17,-5,-2,-3,Left
142,-10,-10,-13,0,28,5,-1,-9,Left
152,-1,-6,11,-10,-33,-5,-1,-1,Left
152,1,9,-4,-15,0,-3,-4,-6,Left
158,1,1,-29,0,9,-4,0,0,Left
159,-2,-6,-1,1,-9,1,2,3,Left
183,-1,4,1,-9,1,-4,-2,-2,Left
187,1,-7,-10,-1,18,4,0,-1,Left
187,3,4,10,-11,-3,-2,-1,1,Left
187,0,-8,-2,4,-9,-2,-2,-1,Left
198,-2,-1,3,-5,-15,3,4,1,Left
199,6,5,2,4,0,-1,-4,-2,Left
199,-15,11,4,-3,-30,-7,-1,-4,Left
199,-1,-16,1,4,15,6,5,14,Left
212,-4,0,-8,-11,-8,0,-4,-8,Left
213,2,-2,-7,5,1,5,4,-5,Left
220,9,21,1,2,6,3,-1,0,Left
220,-1,2,1,1,-13,-6,-6,-8,Left
236,-6,-12,9,13,23,5,-2,2,Left
239,-3,3,30,-16,-16,-4,-4,0,Left
241,-4,-9,-21,-1,-1,-4,-5,-8,Left
241,2,4,-3,8,-1,2,5,3,Left
