timestamp,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,label
1,0,-1,0,-1,-2,0,0,-1,Down
1,-1,0,-1,-1,-1,-2,-2,-2,Down
9,0,-1,-1,0,0,-1,-1,-2,Down
9,0,-1,0,-2,-1,0,0,-1,Down
12,-2,-1,1,0,-2,-1,-2,-1,Down
13,-1,0,-2,-2,-2,0,-1,0,Down
16,-1,0,-1,1,2,0,0,-1,Down
16,-2,-1,-3,0,0,-1,-1,-1,Down
30,-1,-1,-2,-2,-1,-3,-2,-2,Down
36,-1,-2,-1,-1,0,-2,-1,-1,Down
36,0,-1,-2,-3,-1,-1,0,0,Down
36,-2,-1,3,-2,-2,-2,-2,-1,Down
45,0,-1,0,-2,-3,0,0,1,Down
61,-1,-2,-1,0,-2,-2,-1,0,Down
61,-2,-2,-2,2,6,-2,-2,-1,Down
61,-2,1,-3,0,-1,-1,0,-1,Down
61,-3,0,-1,-2,1,-2,-1,0,Down
61,-1,-1,-1,-2,-4,-2,-1,-2,Down
76,0,0,0,0,-1,0,-2,0,Down
76,-1,0,-1,-3,-5,1,-1,1,Down
91,0,-1,-1,-5,-6,-1,-1,-1,Down
96,-1,-3,-2,1,7,0,-1,0,Down
96,-2,-2,-1,-3,-6,-2,1,-1,Down
96,3,-1,0,3,4,0,2,-2,Down
109,2,1,1,2,0,-2,-1,1,Down
123,-10,-7,-4,-10,-10,0,-1,-2,Down
123,-2,-3,-3,7,2,-1,-2,-3,Down
123,6,1,1,-4,0,1,2,1,Down
123,-5,-1,-4,-3,-2,-5,-2,-2,Down
123,10,0,1,-1,-1,-2,-3,1,Down
140,-14,1,1,4,6,7,1,2,Down
140,17,4,7,1,13,5,3,8,Down
156,-23,-11,-16,-22,-26,-18,-3,-27,Down
156,-9,7,2,8,10,3,2,9,Down
156,13,5,18,46,4,4,1,0,Down
156,-52,-21,-47,-87,-25,-20,-11,-22,Down
171,12,9,20,46,14,16,11,17,Down
186,5,-5,-16,-23,-8,-4,-3,-3,Down
186,9,5,8,78,10,4,-2,5,Down
186,9,0,-7,-48,6,3,-7,-1,Down
186,1,-5,-6,-13,-4,-8,-6,-5,Down
