timestamp,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,label
0,-1,1,3,0,0,-2,-2,0,Backwards
9,-6,-4,5,-2,0,-2,-1,0,Backwards
11,-2,-2,-2,-2,1,-2,-2,-3,Backwards
17,1,0,-4,-2,-2,0,0,-1,Backwards
19,-4,-3,-2,-2,-1,-1,-1,-2,Backwards
21,1,2,-2,-1,-3,-1,-1,1,Backwards
22,-1,2,1,1,0,-1,0,0,Backwards
24,-3,-1,1,-1,0,-1,-2,-1,Backwards
34,1,-2,-1,-1,0,0,-2,-2,Backwards
36,0,0,0,1,-2,0,0,-2,Backwards
39,1,-1,1,-6,-3,0,0,-2,Backwards
40,1,-1,-2,-2,0,-1,0,-1,Backwards
56,-1,-3,-3,-1,1,-1,0,0,Backwards
58,-1,0,-1,-2,1,-1,0,-2,Backwards
59,0,0,0,0,1,-1,-1,-1,Backwards
61,-2,0,0,-1,-3,0,-1,-1,Backwards
80,-2,-1,0,0,-1,0,1,1,Backwards
81,2,0,-1,0,0,-1,-2,-2,Backwards
83,-2,-1,-2,-1,-1,-1,0,-1,Backwards
84,0,0,3,-2,0,-2,0,-1,Backwards
94,1,1,3,0,1,-1,-1,-1,Backwards
95,1,0,-3,0,0,0,0,-2,Backwards
98,-1,0,0,-1,-5,-2,-2,-1,Backwards
100,-1,-2,-3,-1,0,-2,-1,-1,Backwards
116,-2,-3,-5,1,2,-1,-1,-2,Backwards
119,-1,-1,-1,6,2,0,-1,-1,Backwards
120,-1,-1,1,7,6,-3,-1,0,Backwards
122,-2,-2,-3,-30,-18,1,0,0,Backwards
131,-2,0,0,1,-1,-2,-2,-1,Backwards
132,-2,0,0,-2,-1,0,0,1,Backwards
139,-2,0,-2,5,0,-3,-1,-2,Backwards
140,-1,1,2,24,12,-5,-3,0,Backwards
154,1,-1,-3,-10,2,8,1,2,Backwards
156,-1,-1,-1,-3,-2,-5,-3,-2,Backwards
157,-3,-5,-4,-21,-7,-1,-4,-2,Backwards
158,1,0,3,10,3,0,2,-1,Backwards
177,-2,-3,-6,2,-3,-1,-4,-3,Backwards
178,-2,0,1,4,5,-4,0,-1,Backwards
181,1,-1,-5,-24,-15,6,-1,1,Backwards
182,-2,-3,-4,1,0,0,3,1,Backwards
199,-2,-2,2,10,11,-3,1,-1,Backwards
201,0,-2,1,28,2,-4,-2,-1,Backwards
203,3,1,-2,-28,-15,-3,3,0,Backwards
205,0,0,4,-2,-8,-5,-3,-1,Backwards
213,2,2,-1,-4,2,2,-2,-1,Backwards
216,-1,-1,-5,-33,-14,-1,-1,-1,Backwards
218,-1,0,2,15,11,-7,-4,0,Backwards
220,0,-1,-3,-2,-5,2,-2,0,Backwards
236,-1,1,2,1,-1,-4,1,-1,Backwards
238,-1,-1,-5,3,0,3,2,-1,Backwards
239,0,-2,0,11,7,3,3,0,Backwards
240,-1,-1,-1,-8,-2,-1,-1,-1,Backwards
259,-3,-1,0,-1,-5,-6,-4,-2,Backwards
260,-2,-3,-2,-4,-2,1,-2,0,Backwards
262,-2,0,0,14,0,2,1,-1,Backwards
264,-1,-1,-2,-9,4,-4,-3,-2,Backwards
272,-2,-1,0,-5,-7,0,0,1,Backwards
275,-2,0,-2,-7,-6,-2,-2,-3,Backwards
278,-2,-2,-5,0,3,-4,-4,-2,Backwards
279,1,-1,1,10,3,2,0,-1,Backwards
296,-2,-4,-1,-2,-7,-2,-2,0,Backwards
299,-1,0,-1,-6,3,-1,-2,-2,Backwards
300,0,-5,-6,9,3,4,0,-1,Backwards
302,-5,1,8,-3,-6,-2,-2,-1,Backwards
319,-2,-3,-5,8,1,-2,-1,-1,Backwards
321,0,-2,1,-3,-5,1,2,1,Backwards
322,-1,-3,-6,-12,-4,-4,-2,-1,Backwards
324,0,-1,4,10,0,-1,-3,0,Backwards
333,0,-1,-6,0,4,-2,-1,-3,Backwards
335,-2,4,29,41,-2,-2,-2,-1,Backwards
338,2,-4,-31,-39,0,3,0,-1,Backwards
339,-3,-5,-8,-6,-6,-1,1,-2,Backwards
356,-3,-9,-11,-11,-1,-1,-1,-1,Backwards
357,0,2,-2,-35,-20,-4,2,-1,Backwards
359,0,-1,12,33,23,4,-1,0,Backwards
361,-1,-4,-6,17,6,3,1,1,Backwards
378,0,0,2,3,-2,-2,-2,-1,Backwards
381,0,0,6,-1,4,-1,-3,-1,Backwards
385,1,8,33,26,-11,-7,-3,0,Backwards
387,-2,-3,-13,-26,2,1,0,-2,Backwards
393,0,0,-9,-17,-1,6,2,2,Backwards
395,-1,1,-3,2,9,1,-2,0,Backwards
397,1,5,7,12,-2,-3,-3,0,Backwards
399,-2,-1,2,6,-2,-5,-5,-2,Backwards
416,1,2,-4,32,-8,-1,-2,-1,Backwards
419,0,0,-1,11,5,-1,-3,-1,Backwards
421,-3,-10,-19,-63,2,4,3,-1,Backwards
423,-2,-10,-2,8,2,2,-1,1,Backwards
438,1,11,16,-11,-2,1,-1,0,Backwards
441,-3,-7,-17,15,1,0,-4,-2,Backwards
443,-5,-8,-10,30,-15,-8,-4,-5,Backwards
446,0,0,11,-16,1,-2,-1,0,Backwards
453,2,5,22,14,7,0,-1,-2,Backwards
