timestamp,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,label
10,-2,0,0,-3,-1,-1,-3,-3,Right
15,-2,-1,-1,-1,0,-1,-1,-2,Right
17,-1,-1,-3,-2,-2,-1,-1,-1,Right
19,-3,-2,-3,-1,-1,-2,0,0,Right
24,-1,0,0,0,0,-1,0,-1,Right
25,-1,0,-3,0,-1,0,-2,0,Right
33,0,-2,-1,-1,0,-2,-4,-2,Right
34,1,1,-1,1,-1,-1,-1,-6,Right
48,-2,-1,0,-1,1,0,-2,-1,Right
49,-1,-2,-1,-3,-2,-1,-1,-2,Right
51,-1,-4,-1,1,2,0,-7,-1,Right
52,0,-2,2,-1,0,1,6,2,Right
70,0,1,-1,-2,-2,-1,-3,-3,Right
72,-3,-1,0,-1,-1,-2,-1,-2,Right
74,-2,1,-1,-2,0,0,-2,-2,Right
75,-3,-1,-2,-1,-1,-3,-3,2,Right
93,-1,-3,-1,1,0,-1,0,0,Right
94,-1,-1,-2,-2,0,1,0,0,Right
96,1,0,-2,-1,-3,-2,1,-1,Right
99,-1,-2,0,-1,-1,-1,-2,-1,Right
107,-2,-1,0,0,0,0,0,-2,Right
114,0,-1,-3,-1,-2,-3,-2,-2,Right
114,-4,-2,-1,-1,0,0,0,-2,Right
116,1,0,-2,0,-2,-1,-3,0,Right
130,-1,-2,-1,-1,-2,-1,-2,0,Right
132,0,-2,-2,-2,-2,-2,-1,-2,Right
133,-3,-2,-1,-2,0,0,1,0,Right
134,-2,-3,-2,0,0,0,0,-3,Right
152,0,0,-1,-1,-1,0,0,0,Right
154,-1,-1,-1,0,-1,-1,-1,-1,Right
156,0,0,-1,0,-3,-2,1,0,Right
159,-2,-1,-2,-3,-3,0,-2,-1,Right
167,1,-1,1,-1,-1,0,-1,0,Right
169,-1,0,-1,-1,-1,-1,-2,-3,Right
170,1,-1,-3,-2,0,-2,-1,-1,Right
171,0,0,0,0,0,-2,0,1,Right
190,-1,-2,-4,-2,-5,-7,-5,-1,Right
192,-3,-1,-3,-1,-3,-1,0,0,Right
194,0,0,1,2,-1,-1,0,-2,Right
196,0,-2,-2,0,4,4,4,0,Right
213,-1,-2,-1,-3,-3,-1,1,0,Right
214,-1,-1,0,-1,0,2,-1,-1,Right
215,-4,-3,-3,-3,-4,-6,-10,-5,Right
217,1,0,1,0,-1,1,1,1,Right
226,-4,-4,-4,-3,2,4,6,-1,Right
229,3,2,1,3,2,4,0,0,Right
234,-1,-3,-4,-4,-6,-6,-1,2,Right
235,-2,-4,-3,-5,-10,-1,-2,-2,Right
250,2,1,4,3,9,-2,-6,2,Right
252,3,-6,-5,-1,2,-1,5,9,Right
253,1,5,-3,-20,-22,-1,6,4,Right
254,-3,-4,-20,-16,-3,-5,-9,-22,Right
272,3,-2,-3,43,9,0,8,11,Right
273,-1,-6,1,-81,-4,1,1,-11,Right
275,5,20,24,82,-26,-5,-5,8,Right
277,-3,8,8,17,61,28,5,-1,Right
286,-2,5,-3,7,16,3,-1,-9,Right
289,-2,3,-9,-7,6,7,0,-5,Right
294,-3,-2,-12,-43,-20,-17,-4,4,Right
295,1,-9,-1,-11,-33,-17,-13,-9,Right
310,-6,1,-1,-7,-11,-6,-6,-9,Right
313,1,-7,5,18,-7,-6,1,18,Right
315,-4,0,0,-8,10,5,2,-10,Right
315,2,2,2,14,-9,-14,-8,1,Right
333,2,-1,-1,-28,-9,-3,2,7,Right
334,-3,-1,4,27,-3,7,4,6,Right
336,0,-7,-2,6,20,17,8,3,Right
339,-3,14,1,-6,5,-6,2,-6,Right
347,-6,-1,-3,-11,-11,-3,1,2,Right
348,0,11,-1,2,-16,-14,-12,-8,Right
355,3,-12,-6,-1,0,-7,1,-8,Right
357,-5,-10,0,-1,11,-1,-1,-2,Right
370,-4,-4,-4,-13,-6,1,-2,-3,Right
373,4,9,2,15,8,2,-2,16,Right
375,-1,-16,-6,-19,-20,-12,-6,3,Right
376,0,4,10,8,11,10,1,-8,Right
393,3,12,3,2,0,-2,-3,6,Right
395,-8,-5,-3,-2,6,1,1,-19,Right
396,3,2,-1,-3,9,5,-2,6,Right
398,0,-18,-5,-2,-11,-1,4,16,Right
407,1,-2,1,0,-2,2,-4,-7,Right
408,-3,-27,-5,2,-8,-5,-6,-6,Right
415,-5,20,-1,-3,12,-6,-3,-6,Right
417,1,9,2,5,5,15,9,6,Right
429,-4,-14,-4,-1,1,3,-1,-6,Right
432,-3,-7,-2,-1,-4,-8,-8,0,Right
433,-1,-7,-1,0,2,-7,-1,-1,Right
435,-10,-18,-4,-14,-19,-8,-3,-12,Right
452,10,7,4,4,3,5,1,19,Right
455,3,27,0,1,0,4,2,-8,Right
457,-6,12,3,4,10,6,-2,-5,Right
459,-1,-13,-1,4,0,0,-3,4,Right
466,-3,8,-1,-9,-22,-13,-2,-4,Right
467,-3,-6,-5,-6,-11,-12,-1,-6,Right
475,3,0,1,7,31,27,4,4,Right
476,8,6,1,-4,-9,-4,1,15,Right
490,-7,-15,1,6,-3,-3,-4,-10,Right
491,-7,7,-5,-7,-2,-9,-4,-10,Right
495,-1,0,0,-7,4,1,0,2,Right
496,-1,-5,-2,1,-2,-4,-3,2,Right
513,2,-3,-10,-47,-9,-2,-1,0,Right
515,-1,10,26,90,19,1,-3,-5,Right
516,-5,-16,-5,-4,-4,0,0,-8,Right
517,-2,4,-2,-12,-14,-11,-3,1,Right
526,-2,-3,-12,-30,-7,-5,-7,-12,Right
528,-3,-11,8,21,17,14,8,9,Right
535,0,-6,10,32,7,1,-2,-9,Right
537,2,13,-14,-25,-25,-14,-7,-4,Right
550,-4,-17,-4,-12,12,6,3,4,Right
551,0,-8,-8,-28,-16,0,2,4,Right
554,-2,-3,5,6,9,-2,-8,-3,Right
555,-3,20,7,8,-17,-4,9,-3,Right
573,-5,-14,-10,-12,-6,-6,-3,-8,Right
574,1,-10,-9,-14,2,6,-1,2,Right
576,3,2,-21,-33,-12,-5,-2,0,Right
577,2,-9,-2,-24,-5,1,-2,-1,Right
587,7,19,23,70,12,1,-2,13,Right
588,4,-4,0,11,19,-2,9,12,Right
595,-3,-3,-6,-10,-25,-4,-3,-9,Right
597,5,-11,-12,-38,3,1,-7,-4,Right
610,-17,-4,11,39,25,4,1,-8,Right
613,4,5,-6,-38,-23,-3,2,7,Right
614,11,-16,-19,1,-35,-14,-11,-13,Right
615,-33,-12,-47,-61,-20,-10,-18,-15,Right
632,14,11,16,-11,3,12,14,13,Right
635,-11,-21,-6,19,6,-10,-19,-8,Right
636,-15,27,12,-29,1,5,14,-25,Right
637,17,-7,8,26,26,7,2,43,Right
646,3,-4,-4,20,1,-1,1,-16,Right
647,1,-2,6,-28,-32,-8,-10,-4,Right
654,-31,-1,-1,-21,5,5,7,5,Right
656,-1,-3,-8,28,8,-3,-5,-8,Right
669,0,11,-25,-60,-4,2,-4,2,Right
671,-3,-9,-32,-91,-21,-4,1,-4,Right
673,-7,-3,74,118,51,-2,-12,-5,Right
674,9,3,-22,28,0,8,8,4,Right
693,-14,-12,9,-37,-9,-1,-2,-3,Right
694,6,47,29,70,42,1,-1,-8,Right
695,-4,-22,-73,-112,-47,-6,-2,1,Right
697,-7,5,12,-6,-23,-13,-5,-5,Right
707,8,-2,-39,-86,-3,10,5,2,Right
708,-24,-15,56,105,60,2,-5,-11,Right
715,13,18,81,-8,-37,-27,-11,8,Right
717,-22,7,-9,-53,-1,-1,5,-13,Right
731,17,-3,-56,-70,-48,-6,2,23,Right
735,-9,-4,-13,-24,-1,-4,-5,6,Right
736,-6,-9,-19,36,33,11,0,-2,Right
738,38,-13,-15,-20,-44,-11,-1,-2,Right
752,-31,-13,22,10,1,-2,0,-11,Right
753,9,-17,-58,-79,-27,-5,-3,0,Right
754,-54,5,48,94,33,0,-2,5,Right
755,-23,4,13,41,0,-5,-6,-15,Right
766,18,1,-51,-71,15,6,-3,1,Right
767,-21,-29,55,94,26,-3,-5,-6,Right
775,21,-3,-23,-97,-15,-4,-4,1,Right
776,12,-2,-49,-121,6,17,13,8,Right
790,3,4,30,37,51,4,-6,6,Right
794,4,8,46,45,29,3,1,-6,Right
795,7,-6,-12,-103,-31,1,6,-1,Right
796,-8,-10,-3,127,63,3,-7,-7,Right
813,-5,-5,-1,23,1,-3,3,-3,Right
815,12,23,30,3,-18,3,6,-8,Right
822,12,-5,-12,66,38,5,-1,16,Right
822,11,-18,-8,-36,-12,-1,7,-9,Right
826,-9,-4,-13,-11,-53,-13,-15,12,Right
826,-6,-38,-73,26,52,4,4,-3,Right
835,-3,-18,-103,-128,0,-1,4,11,Right
837,13,18,109,41,37,4,1,32,Right
849,21,2,-9,-12,-12,-7,-2,-27,Right
850,-50,15,39,-114,-96,-18,-22,-30,Right
856,-18,-4,-100,-2,40,18,11,-94,Right
858,21,-31,-36,-123,-45,-10,-18,72,Right
872,12,21,51,57,-13,-13,10,34,Right
873,22,24,-1,-2,15,16,15,17,Right
875,5,-18,-25,-46,-21,6,1,-16,Right
877,-27,26,21,-27,10,-9,-3,-31,Right
886,-7,12,82,0,32,-1,-5,-26,Right
889,17,4,-111,20,6,10,7,14,Right
895,11,9,44,-1,14,3,-9,15,Right
895,-7,-11,5,72,-15,-9,8,0,Right
909,15,21,-12,-49,15,-1,-13,12,Right
910,12,-55,-44,-100,-37,-3,-2,-13,Right
916,-30,18,29,94,-13,-7,7,-7,Right
918,13,20,16,-50,-20,-3,-10,9,Right
933,-4,15,-41,-37,-29,-3,7,14,Right
933,7,26,13,100,81,6,-10,-32,Right
935,27,-8,36,-45,-25,-2,4,31,Right
936,-9,3,-1,29,-20,0,0,-21,Right
