timestamp,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,label
5,-1,-3,-2,-10,13,15,1,-2,On/Off
12,2,-5,0,2,-4,-15,-11,0,On/Off
16,-3,3,-4,-2,-67,-21,-6,-4,On/Off
17,0,-15,-4,-5,96,38,11,3,On/Off
28,0,3,0,1,-33,8,1,0,On/Off
30,0,1,2,9,14,5,3,4,On/Off
31,-2,-1,-1,-4,-11,-18,-12,-4,On/Off
33,-4,2,0,-10,-45,-24,-8,-3,On/Off
42,0,-5,-3,-2,1,3,1,0,On/Off
43,-3,-6,-3,-2,8,8,-2,1,On/Off
50,0,-6,0,-1,22,8,1,0,On/Off
53,-1,1,-2,-9,-12,5,-2,-3,On/Off
65,0,-3,4,11,-9,-8,-5,-2,On/Off
67,-3,0,0,0,8,-1,-1,-4,On/Off
69,0,6,-2,-6,28,12,-1,0,On/Off
72,-1,0,0,6,3,9,6,-1,On/Off
88,-2,0,-1,-2,-21,-10,-2,-2,On/Off
91,1,-1,-3,-13,-23,-14,-2,-1,On/Off
92,-1,-3,-1,0,14,5,-1,-3,On/Off
93,-1,2,1,4,-8,-5,2,2,On/Off
102,1,-1,-2,-9,-8,-6,0,-1,On/Off
106,0,2,0,-6,4,3,2,1,On/Off
118,-1,0,1,3,10,0,-1,-1,On/Off
121,-1,2,-1,-2,-14,-8,-1,0,On/Off
126,-1,-3,-2,-3,2,2,-2,-1,On/Off
128,-1,-2,0,8,8,3,1,0,On/Off
129,1,-4,4,2,-5,-4,-2,-1,On/Off
132,0,4,-15,-11,-9,-3,-2,-2,On/Off
148,0,7,8,4,13,8,-1,0,On/Off
150,-2,-30,-2,14,-3,-5,-5,-4,On/Off
152,-7,-14,-18,-14,-9,-3,-3,-1,On/Off
153,2,42,7,-7,5,3,0,-2,On/Off
161,-3,-24,8,9,3,2,-2,0,On/Off
162,-2,-21,-8,-23,-11,-6,-5,-3,On/Off
170,-5,-23,0,18,8,1,0,0,On/Off
173,12,24,13,20,-3,-4,-2,0,On/Off
186,-15,62,-2,-17,0,1,0,-1,On/Off
188,-1,-46,-7,-6,-1,2,0,2,On/Off
192,5,0,14,-5,6,1,-2,-3,On/Off
193,-4,15,1,9,0,-4,-7,-5,On/Off
208,-2,-88,-5,17,-9,-6,-4,-3,On/Off
210,14,74,14,29,18,3,0,1,On/Off
211,-24,15,12,-56,-14,3,1,1,On/Off
212,15,90,-1,1,-1,2,8,7,On/Off
221,-8,-98,10,-1,-2,-2,-3,9,On/Off
223,-14,67,8,5,-7,-5,1,-20,On/Off
230,18,-8,1,28,10,-1,2,4,On/Off
232,2,51,-3,-17,-1,-6,-10,-30,On/Off
246,-46,-5,-12,-8,-13,-12,-8,-20,On/Off
246,3,-95,-14,3,9,14,4,30,On/Off
248,37,-28,9,1,1,-3,11,72,On/Off
249,11,-5,-7,12,-6,-4,6,-2,On/Off
267,2,28,0,-16,17,7,-12,-40,On/Off
269,7,41,-9,-6,-1,-11,-9,-19,On/Off
272,-1,45,-25,-9,-10,-4,-8,-52,On/Off
276,38,-111,-22,-3,-3,1,-3,-24,On/Off
282,35,66,20,7,6,-3,-8,0,On/Off
283,-43,7,13,-14,-16,-9,3,24,On/Off
291,31,-16,-12,-12,-14,14,16,43,On/Off
292,-19,-38,-7,12,33,-8,-2,0,On/Off
306,27,53,13,37,-22,-5,6,31,On/Off
308,-2,28,-10,-38,2,6,9,51,On/Off
309,5,-14,-17,-4,-4,-14,-26,-97,On/Off
311,-33,42,19,26,-8,-5,0,1,On/Off
328,25,5,-23,-22,-9,1,-3,-5,On/Off
329,-45,68,0,13,3,-3,-7,24,On/Off
331,23,-28,12,46,2,1,19,68,On/Off
333,-3,53,26,-16,1,5,-17,-79,On/Off
342,-57,11,22,22,8,1,10,31,On/Off
343,43,-26,10,22,4,3,7,-15,On/Off
351,12,50,21,27,16,-13,-11,-10,On/Off
352,9,-10,-16,-98,-11,19,13,-7,On/Off
365,-11,16,-27,-12,-6,-12,-7,2,On/Off
367,71,-47,31,24,-22,-5,2,-1,On/Off
370,-114,-81,-58,-57,15,8,-1,-36,On/Off
373,24,28,-24,25,-4,-3,-3,18,On/Off
388,-39,-32,17,41,12,6,10,-94,On/Off
389,-63,-64,12,-30,-11,-2,-3,33,On/Off
391,43,31,-58,17,6,-5,3,37,On/Off
393,-14,84,57,-9,-3,11,24,67,On/Off
402,59,-74,-55,-2,-8,-16,-23,22,On/Off
403,48,-29,25,-11,-3,2,-5,-26,On/Off
410,-61,30,38,31,8,5,-2,-18,On/Off
411,-13,-87,-40,-25,-9,0,11,59,On/Off
426,-7,50,-41,-41,-14,-7,5,-5,On/Off
427,53,-20,-16,8,3,0,11,20,On/Off
429,-38,6,5,0,6,-4,-19,-40,On/Off
432,-9,-55,11,-47,-8,2,11,5,On/Off
448,20,8,26,21,10,8,-2,11,On/Off
450,-33,58,-53,25,-1,-6,-5,-13,On/Off
452,28,71,34,-31,-24,4,7,-9,On/Off
453,-1,-110,6,48,13,-5,-14,-17,On/Off
461,-25,-44,-22,9,5,1,1,10,On/Off
463,-1,61,7,-71,-9,-1,-5,2,On/Off
469,-18,-32,-2,29,-11,-12,-4,-34,On/Off
472,8,-16,-27,16,-3,-2,2,15,On/Off
486,-7,-15,-5,-19,-9,10,16,26,On/Off
487,16,-28,-16,13,13,8,-17,2,On/Off
492,31,16,-12,-13,1,-7,4,-53,On/Off
493,-35,-20,10,-7,-1,-9,-25,-20,On/Off
508,-23,7,61,11,-3,-7,-50,-20,On/Off
509,21,-5,13,26,-2,-3,56,6,On/Off
510,16,-2,36,-27,-6,3,-30,17,On/Off
512,-21,-5,-32,-6,-4,5,53,-5,On/Off
522,26,7,-7,-13,8,7,43,28,On/Off
523,-17,-16,13,15,8,2,-39,-27,On/Off
530,-2,-3,61,11,4,3,6,29,On/Off
532,2,3,28,29,1,-10,-44,-10,On/Off
545,23,-11,-34,-73,-10,-3,-22,-1,On/Off
547,-13,-6,14,22,-9,-4,37,-4,On/Off
552,-2,-2,3,-47,-17,-4,-12,2,On/Off
553,-3,1,-12,26,4,0,-14,6,On/Off
568,4,21,-26,8,7,3,6,-1,On/Off
569,-5,10,8,6,3,-2,-12,-18,On/Off
572,-20,-18,-40,43,5,-2,-5,11,On/Off
573,4,9,34,-2,3,-3,-3,5,On/Off
582,-2,5,-41,-10,-5,-1,12,8,On/Off
583,-11,-7,-23,-42,-15,-17,-30,-30,On/Off
591,-2,3,-35,20,1,1,4,18,On/Off
592,41,1,2,-16,5,5,47,22,On/Off
604,-6,22,47,57,20,5,-23,-10,On/Off
606,-3,6,1,45,7,-1,-1,-5,On/Off
611,-9,1,27,12,1,-1,-22,1,On/Off
612,-22,-11,-40,-68,-7,-2,-16,-10,On/Off
628,-23,-22,-23,-30,-27,-9,25,10,On/Off
629,3,-3,-18,-2,-2,0,-4,-8,On/Off
632,14,-9,12,3,3,0,19,10,On/Off
632,-5,10,45,62,8,0,-17,0,On/Off
641,10,15,8,-53,12,7,-11,2,On/Off
642,1,-4,-21,43,-7,-5,-18,-15,On/Off
650,-25,-11,31,46,-7,-9,-66,-13,On/Off
654,-20,-15,-34,-82,-10,-2,20,7,On/Off
