timestamp,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,label
5,0,1,-1,7,3,-2,-1,5,On/Off
6,1,-2,-3,1,-2,2,2,4,On/Off
7,-2,0,0,1,1,-4,-4,-4,On/Off
7,-2,0,-3,-8,-6,-2,-1,-2,On/Off
19,-2,-2,-1,0,-1,2,1,2,On/Off
20,-3,-2,-4,1,-4,-1,-3,-5,On/Off
27,1,-2,-4,-4,-1,1,1,1,On/Off
27,-2,0,1,3,2,-1,1,-1,On/Off
42,1,-1,-1,-3,-6,-5,-6,-6,On/Off
43,1,0,0,-3,0,-2,-2,2,On/Off
43,2,-2,0,-5,-3,1,2,3,On/Off
44,3,2,3,3,-2,-3,-2,4,On/Off
66,-3,-1,-5,-4,1,3,-2,-10,On/Off
68,-4,-1,10,-1,-1,0,-3,-5,On/Off
68,-1,1,2,-1,0,-2,1,3,On/Off
68,2,-1,-3,0,0,-1,-1,0,On/Off
79,0,2,1,-2,-1,2,2,5,On/Off
79,-2,-3,-8,-5,-8,-6,-4,-4,On/Off
87,-5,-1,-4,-3,0,-3,-7,-8,On/Off
87,-3,-1,1,0,-6,-2,-3,-6,On/Off
104,3,-1,3,4,4,5,8,8,On/Off
107,-1,0,-2,2,2,-2,-3,-5,On/Off
107,-4,-3,0,-2,-2,-3,-3,-4,On/Off
107,-3,-2,-2,4,1,0,-2,-4,On/Off
126,-1,2,-2,-2,0,-2,-2,-1,On/Off
126,-4,-1,-4,-1,-4,-1,0,-10,On/Off
127,2,1,-1,1,2,-2,-6,-2,On/Off
127,1,-3,-4,-6,-2,0,-2,1,On/Off
148,-2,1,4,-1,2,1,3,3,On/Off
149,0,-1,-1,6,1,3,4,3,On/Off
149,-4,-3,-5,7,-2,-8,-9,-5,On/Off
149,-2,7,5,-13,1,3,0,0,On/Off
162,3,0,12,3,-3,-2,1,1,On/Off
163,-7,-13,-23,-11,0,0,0,-3,On/Off
163,-4,-5,-15,-13,-11,-7,-8,-7,On/Off
164,-15,-12,-24,-5,2,3,3,-1,On/Off
187,-4,1,2,-11,-3,-9,-7,-10,On/Off
190,21,11,16,22,8,8,7,10,On/Off
191,-11,6,19,17,4,10,1,-1,On/Off
191,2,-1,-1,4,0,-6,12,-3,On/Off
209,-6,-11,-17,-5,-11,-10,-14,-1,On/Off
211,9,3,9,13,20,11,3,12,On/Off
211,8,5,1,-10,0,8,30,11,On/Off
212,5,7,15,-17,0,7,1,2,On/Off
222,-6,-5,-11,10,-3,2,-8,-8,On/Off
222,-6,1,-2,-5,-5,9,-14,-8,On/Off
223,4,1,9,23,-7,-34,-11,0,On/Off
223,-2,-3,-4,-21,-9,-8,5,2,On/Off
246,8,3,6,8,6,15,13,9,On/Off
249,-2,0,-21,-38,-7,3,-6,-3,On/Off
250,1,6,42,42,8,4,11,4,On/Off
251,-7,-20,-43,-5,-29,-26,-9,-5,On/Off
269,-1,4,2,-2,4,-2,-8,-3,On/Off
272,-1,3,16,13,4,-1,2,0,On/Off
272,-4,-2,-21,-10,6,9,-2,-2,On/Off
273,5,5,6,-11,-9,-7,-7,3,On/Off
284,-2,-6,-2,10,6,11,3,0,On/Off
285,-6,-2,-6,-13,-6,-26,0,-4,On/Off
287,-3,-5,0,-15,0,4,-5,-6,On/Off
288,-2,4,2,7,9,8,-8,1,On/Off
307,0,2,-5,-8,-3,-2,3,1,On/Off
309,-5,-3,7,15,1,3,-7,-6,On/Off
309,1,-2,0,6,-6,-14,3,4,On/Off
309,-3,-5,-12,-6,-1,2,-5,-5,On/Off
330,0,-2,1,3,16,27,7,1,On/Off
332,-1,2,4,-8,-29,-39,4,1,On/Off
333,2,6,-1,-12,18,24,-8,1,On/Off
333,-4,-11,-6,22,0,-15,-9,-6,On/Off
351,0,3,20,5,1,-7,8,1,On/Off
352,-9,-19,-55,-17,-8,16,-8,-5,On/Off
353,1,2,5,-11,-11,-33,-6,-1,On/Off
353,1,10,29,20,20,14,-11,-4,On/Off
366,-6,-7,-42,-13,0,2,3,0,On/Off
368,2,3,20,31,18,4,9,5,On/Off
369,7,-1,13,8,18,26,-1,4,On/Off
369,-8,2,11,8,-16,-13,-5,-10,On/Off
389,1,-8,-9,-24,-15,-5,0,-2,On/Off
391,5,9,12,-39,-19,-2,12,12,On/Off
391,-1,-9,-23,-6,-5,-1,-5,-8,On/Off
391,12,8,-5,-13,-1,10,20,16,On/Off
403,-25,-12,-9,18,4,-14,-11,-17,On/Off
403,-3,-8,-35,-23,2,-2,-9,-5,On/Off
403,14,-7,12,11,12,22,1,7,On/Off
404,-40,-19,-17,-16,-25,-14,3,-17,On/Off
426,5,3,11,13,9,-9,-3,1,On/Off
428,-2,5,15,-19,-8,-1,6,2,On/Off
429,1,3,-11,-11,-9,-10,-7,-2,On/Off
429,13,2,4,16,4,9,-5,5,On/Off
448,-1,2,3,-7,-11,-7,-3,0,On/Off
451,2,-1,14,10,4,2,-6,-3,On/Off
451,-13,-7,-32,-20,-30,-19,2,-7,On/Off
451,8,9,29,11,18,17,6,4,On/Off
464,-1,-3,3,-15,0,-15,-9,-2,On/Off
