timestamp,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,label
1,-1,-1,1,8,10,2,1,0,Down
2,-3,-2,-4,-2,-12,-4,-12,-8,Down
3,1,0,9,9,-8,6,2,3,Down
3,3,1,1,11,18,9,-2,0,Down
13,-1,-4,-7,-11,-13,-10,3,3,Down
14,-5,-2,-3,5,9,4,-11,-8,Down
21,-1,-1,1,2,-7,-15,-4,2,Down
22,1,0,1,4,9,8,1,4,Down
38,4,1,3,12,2,8,15,8,Down
40,2,0,1,-3,4,11,6,3,Down
41,-2,-2,-2,1,18,-5,-1,-6,Down
42,0,-1,-1,-1,-23,-6,-6,-4,Down
60,-2,-2,-3,2,4,-2,-7,-5,Down
62,-8,-6,-10,-11,-9,-16,-15,-9,Down
63,-4,0,1,-13,-17,-7,-9,-4,Down
63,-1,-3,1,10,10,-12,-3,-5,Down
74,0,-1,-4,1,8,6,2,6,Down
74,-2,-1,-2,-5,-3,6,3,-5,Down
82,8,2,8,6,2,20,13,18,Down
83,4,3,-1,13,14,9,16,-1,Down
98,-3,0,-4,-15,-12,-1,4,-7,Down
101,5,1,5,15,12,2,-9,7,Down
102,-2,0,5,3,-3,-5,-11,-7,Down
102,-4,-7,-9,-6,-4,5,-7,0,Down
119,2,-1,-1,4,3,-8,2,0,Down
121,-8,-3,-1,-2,0,-6,-4,-5,Down
121,-5,0,-3,-3,-7,-7,-5,-6,Down
122,-4,-3,-8,-17,-15,-6,-9,-3,Down
133,-1,0,1,8,-9,-9,-5,-3,Down
134,3,0,1,-13,-5,2,3,4,Down
142,2,0,3,15,-10,1,7,2,Down
142,-4,-4,-11,-23,26,2,-2,-4,Down
157,0,3,5,-5,-46,-6,-1,3,Down
158,-6,-11,-17,-7,39,-4,-2,-2,Down
163,4,2,-3,-4,2,2,2,0,Down
163,-8,3,24,2,-22,-6,-1,-1,Down
180,-1,-12,-17,8,50,2,-6,-4,Down
182,-1,-4,-10,7,-29,1,2,1,Down
