timestamp,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,label
0,1,1,-1,-1,-13,1,0,2,Switch
3,-4,-2,-3,-4,-7,-8,-3,-2,Switch
3,0,0,2,-1,23,11,4,6,Switch
3,-4,-4,-4,-4,-15,-4,-5,-5,Switch
3,-3,-3,-2,-1,-6,-12,-3,-3,Switch
3,2,0,0,0,-5,-3,-2,-1,Switch
19,-3,-2,0,0,-5,-9,6,2,Switch
21,1,-1,1,-1,9,8,2,2,Switch
35,-2,-2,2,3,9,10,0,-1,Switch
35,3,3,-1,-6,-17,2,-8,3,Switch
35,2,0,-2,2,-12,-20,11,7,Switch
35,1,1,1,1,2,4,5,0,Switch
51,3,3,-1,-3,-8,-4,0,4,Switch
59,-5,-2,-2,-3,-6,-4,-6,-8,Switch
60,1,-3,-2,-1,2,8,-9,0,Switch
60,-1,1,0,3,10,-1,0,-2,Switch
66,0,-2,-2,-1,-2,1,-1,-2,Switch
83,-2,-2,-2,-3,2,-3,-1,-1,Switch
83,-4,-1,-2,-4,-19,-10,-13,-4,Switch
83,-2,0,-1,-1,-5,-5,-5,-2,Switch
83,-3,-2,-2,0,-1,1,4,-2,Switch
96,-1,0,1,0,9,13,21,3,Switch
98,-5,-2,0,2,5,-3,-23,-9,Switch
98,-1,-2,-3,-9,-24,-11,4,2,Switch
115,-1,0,2,8,34,17,0,-7,Switch
119,3,1,-2,6,-29,-29,9,15,Switch
119,-5,-3,-3,-14,-3,8,0,-7,Switch
119,-3,-3,-4,-5,-17,-7,-1,-3,Switch
130,0,1,-2,-10,4,-6,-9,1,Switch
141,-1,-6,-2,-6,13,11,6,-3,Switch
141,-2,-3,-5,7,2,-8,-1,-4,Switch
145,-2,-2,1,3,4,10,-8,-2,Switch
146,1,-4,-3,0,6,8,4,-1,Switch
155,-8,4,6,9,7,13,-12,-15,Switch
161,-2,-4,-2,12,6,-44,-7,-1,Switch
161,1,0,-2,-5,3,8,5,4,Switch
178,5,9,2,-12,-4,-4,-3,4,Switch
179,-7,-19,-14,-27,-7,-2,1,1,Switch
179,-7,-4,-2,-3,14,-1,-3,-11,Switch
179,10,18,14,16,-3,2,3,10,Switch
194,-4,-25,-17,-7,-10,8,1,8,Switch
201,5,3,0,-2,4,-3,10,6,Switch
201,-6,2,0,12,6,19,6,-7,Switch
201,-8,-12,-13,-9,9,-7,-2,-6,Switch
210,2,10,13,2,3,-13,-6,-1,Switch
210,-1,4,-1,39,-19,-10,-23,-9,Switch
210,6,10,18,-10,-1,6,15,10,Switch
210,-11,-16,-26,-46,-17,-16,-11,-8,Switch
225,-1,-1,1,40,2,40,21,1,Switch
239,1,0,5,10,10,-45,-17,4,Switch
241,2,2,-8,-10,4,-8,2,1,Switch
242,1,5,10,41,-28,0,-6,-3,Switch
256,-4,-3,-6,-33,-16,11,6,-3,Switch
261,6,14,18,37,17,14,12,6,Switch
261,-3,-7,-6,-44,-21,4,-13,-5,Switch
261,2,-3,5,-20,20,2,21,13,Switch
274,-3,3,-6,-31,-16,-12,-7,-7,Switch
274,-6,-9,-9,-49,-10,-2,-19,-11,Switch
274,6,6,5,29,2,18,17,8,Switch
274,-2,5,6,30,12,11,-3,-9,Switch
288,8,0,12,12,26,-32,-4,12,Switch
299,-6,-23,-22,-43,-9,7,-1,-2,Switch
299,4,11,2,-3,19,23,0,-1,Switch
304,6,18,8,19,-6,-4,-12,4,Switch
321,-9,-34,-16,13,19,1,18,3,Switch
322,1,4,-2,-11,4,0,8,-4,Switch
322,-4,-10,-6,8,-15,5,-9,5,Switch
322,7,20,7,2,29,-14,2,1,Switch
322,-3,5,5,0,-16,0,-23,-17,Switch
336,-4,-6,-9,-3,27,11,7,-2,Switch
336,3,5,2,11,-22,-11,-11,2,Switch
336,4,7,3,-14,4,-9,6,3,Switch
352,-6,-3,-6,-8,-8,-13,2,-2,Switch
358,3,7,7,16,-11,9,-19,-8,Switch
358,-6,-26,-11,-6,-8,-4,28,14,Switch
358,-2,-4,0,-10,-5,24,-3,-5,Switch
368,2,7,2,-6,-7,-1,2,5,Switch
381,-7,7,4,10,1,5,-3,-6,Switch
385,6,10,6,24,-7,-12,-10,9,Switch
385,-4,-16,-13,-27,4,8,-10,-19,Switch
385,-3,3,-3,-3,-3,-6,24,15,Switch
385,13,27,19,26,47,2,-1,6,Switch
400,-13,-22,-18,-27,10,0,13,-3,Switch
400,-11,-13,-9,-2,-12,10,-5,-8,Switch
416,23,31,14,-23,-42,-23,-2,6,Switch
