timestamp,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,label
3,-2,-2,-5,1,-4,-2,-2,1,Freeze
4,0,0,4,-1,-2,3,2,-3,Freeze
5,0,1,-1,-1,-1,-4,-1,2,Freeze
5,1,-1,1,-4,-6,-4,-3,5,Freeze
16,1,0,2,0,1,1,3,-4,Freeze
17,1,-3,-9,1,-1,-3,-4,-2,Freeze
25,-4,-3,2,-5,-5,-2,0,0,Freeze
25,7,2,7,13,5,4,1,6,Freeze
41,-1,0,-5,-7,-4,-5,1,-2,Freeze
43,-1,6,4,-10,-1,1,-1,-2,Freeze
43,-4,-4,-12,-14,-6,-12,-9,1,Freeze
43,-2,-5,-23,16,0,0,0,-4,Freeze
63,-5,-1,1,-13,-6,-7,-10,-7,Freeze
67,2,-4,4,24,15,21,1,0,Freeze
68,-5,-4,-8,-19,-18,-14,3,-3,Freeze
68,1,1,6,5,5,5,9,3,Freeze
76,-7,2,-8,22,21,16,-36,-22,Freeze
77,-3,-6,-9,-37,-39,-29,17,-9,Freeze
85,5,8,20,27,14,20,14,10,Freeze
85,-5,-1,-3,-9,-12,-15,0,7,Freeze
100,0,-1,2,15,-2,3,13,-3,Freeze
104,3,2,6,-10,8,8,-16,9,Freeze
106,-9,-6,3,10,1,-7,-6,-6,Freeze
106,-7,-1,3,-14,-2,1,-5,-9,Freeze
123,3,0,13,3,-5,-1,4,14,Freeze
128,-4,-2,4,5,-5,-16,-9,8,Freeze
128,3,-1,-4,-10,1,7,9,10,Freeze
128,-1,-1,1,-5,1,1,-6,-9,Freeze
136,-1,-3,-5,-4,-6,-4,6,3,Freeze
137,-3,-3,-2,5,14,12,-3,-1,Freeze
145,-1,1,-3,0,-6,0,-6,-9,Freeze
146,-2,0,3,-6,5,-1,-4,-8,Freeze
160,6,-2,0,-10,-10,-3,23,18,Freeze
163,-8,-3,-1,-1,5,-2,-6,-16,Freeze
166,2,-1,-5,-5,1,6,3,4,Freeze
166,-1,1,2,-3,1,8,6,5,Freeze
183,-1,0,2,-2,1,3,-7,-6,Freeze
185,-5,-3,-7,-8,-12,-18,2,-2,Freeze
185,-3,-1,-3,7,19,14,-13,-13,Freeze
186,0,-2,-6,-17,-40,-29,-5,-3,Freeze
206,-3,-2,-3,-2,3,1,3,3,Freeze
208,-1,-1,0,-4,-14,-7,-3,-2,Freeze
208,6,2,2,6,15,8,1,7,Freeze
208,0,-1,1,1,1,8,7,3,Freeze
220,-2,-2,0,2,3,-9,-8,-7,Freeze
223,1,-1,2,1,-1,5,2,2,Freeze
226,1,-1,-2,-4,13,-9,2,-1,Freeze
227,-2,-2,0,0,0,8,-1,1,Freeze
243,-4,-1,-3,-2,-8,-10,-11,-7,Freeze
244,1,3,3,6,-1,7,6,-3,Freeze
245,3,-2,-2,-5,1,-2,2,3,Freeze
245,0,-1,0,4,37,1,0,-1,Freeze
266,-2,-1,0,-27,-58,-15,-10,-6,Freeze
269,1,-2,2,33,59,5,1,0,Freeze
270,-2,0,-11,-25,-35,-23,-9,-6,Freeze
270,-1,-2,3,-13,-24,2,-4,-2,Freeze
279,0,-2,-6,8,35,-4,0,2,Freeze
281,-2,1,-2,-10,-17,4,-1,-2,Freeze
286,2,1,0,26,15,-4,1,2,Freeze
287,-2,-5,-17,2,24,4,-1,-3,Freeze
303,-2,-1,3,-1,-4,7,2,2,Freeze
305,-1,-8,-8,-3,4,-8,5,8,Freeze
306,0,1,18,5,-3,5,5,0,Freeze
306,-3,0,2,-5,-23,-7,-5,-5,Freeze
327,-1,-3,-10,15,34,-1,-6,-4,Freeze
329,-2,-3,4,8,11,2,1,8,Freeze
