timestamp,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,label
4,-4,0,0,5,1,-1,3,0,Forwards
5,0,-3,-5,-14,-4,-5,-6,0,Forwards
6,1,0,1,7,1,2,1,-2,Forwards
6,-2,-3,-3,-8,-2,3,1,-1,Forwards
27,-1,-2,0,1,2,3,-3,-3,Forwards
30,1,0,2,6,4,-1,-1,1,Forwards
30,1,1,-3,0,-1,-2,-5,1,Forwards
30,1,0,0,7,6,2,3,2,Forwards
39,0,-2,-1,2,-12,-9,5,0,Forwards
40,-1,1,-1,7,-2,-1,3,-1,Forwards
49,-3,-1,-2,-21,-7,-10,-19,-7,Forwards
50,-2,0,-3,-3,15,20,3,-1,Forwards
65,1,-2,-2,-9,-3,-6,1,2,Forwards
67,5,3,2,6,1,-5,4,9,Forwards
68,-2,-1,0,-1,8,19,-1,-2,Forwards
68,-2,-3,-5,-11,-28,-38,-8,-6,Forwards
87,-1,-2,2,4,4,8,6,-1,Forwards
91,-2,-2,1,-17,-8,-3,-21,-4,Forwards
91,-1,-2,0,7,11,-9,5,-2,Forwards
91,1,0,3,6,-2,-5,7,6,Forwards
109,-2,-2,-7,-6,-6,-3,-1,-4,Forwards
113,-5,-2,-1,-12,-2,-3,-9,-5,Forwards
114,1,3,5,16,13,4,1,2,Forwards
114,-3,-6,-13,-15,2,9,-3,-4,Forwards
123,-1,-2,3,14,-6,-9,-5,-5,Forwards
124,-2,-3,-17,-33,-7,6,8,1,Forwards
130,-2,-5,-3,2,-1,-3,-17,0,Forwards
130,0,2,4,2,-7,-9,-5,-3,Forwards
148,-1,-1,-2,-6,-2,-9,-7,-3,Forwards
150,-2,-1,6,16,17,25,-9,-7,Forwards
151,-3,-4,-4,-4,-27,-17,13,-2,Forwards
151,1,-1,-3,-7,-8,-4,20,7,Forwards
160,2,1,3,5,12,12,-9,6,Forwards
161,0,0,-1,6,-4,-1,10,2,Forwards
169,-2,0,-3,-19,-5,-12,-13,-5,Forwards
169,-3,-2,2,-2,0,-2,-26,-9,Forwards
184,3,1,1,0,0,11,23,5,Forwards
185,-1,1,1,-9,-4,-10,7,3,Forwards
190,-3,-4,-10,-3,-4,3,-9,-2,Forwards
191,-4,-2,-3,-8,-3,-4,-11,-10,Forwards
208,-4,-4,-4,-16,-1,0,-1,-3,Forwards
210,4,1,0,5,-1,-8,5,9,Forwards
210,2,2,4,0,5,10,9,-1,Forwards
210,0,0,1,7,5,5,-1,3,Forwards
230,-3,0,0,-4,-1,-5,-11,-6,Forwards
234,-4,-4,-6,4,-2,1,-6,-4,Forwards
235,1,-1,3,-4,-4,-3,5,1,Forwards
235,-3,-2,-6,-5,1,6,1,0,Forwards
243,-2,-1,-2,0,-1,-6,-12,-4,Forwards
243,-2,-1,0,4,3,0,4,1,Forwards
250,0,0,1,-4,-3,-3,-2,-2,Forwards
251,2,-1,0,14,4,3,4,4,Forwards
268,-2,-2,1,-2,2,1,1,1,Forwards
271,1,1,5,7,-2,-2,-3,-3,Forwards
272,-1,-2,-6,-6,0,2,3,0,Forwards
272,-1,1,4,3,1,2,-3,-1,Forwards
290,0,0,-2,2,-3,-4,-3,-2,Forwards
292,-1,0,1,-2,1,4,2,0,Forwards
293,-1,0,1,-1,-5,1,3,0,Forwards
293,3,-2,0,-1,2,-2,1,2,Forwards
303,-2,-2,-5,1,4,-1,-2,-2,Forwards
304,-5,-4,-4,-3,-11,-5,-2,-3,Forwards
310,-4,-1,-1,1,7,-2,-1,-5,Forwards
311,1,2,0,-1,2,0,-3,2,Forwards
327,0,0,0,-15,-3,7,1,1,Forwards
329,0,-1,2,14,4,1,3,1,Forwards
330,-2,0,1,2,-10,-7,2,1,Forwards
330,-1,-1,-1,-2,2,-2,-3,-2,Forwards
350,0,-1,1,0,-1,-1,-4,-1,Forwards
353,1,-2,2,2,0,-1,2,-1,Forwards
354,0,-1,-4,-6,-2,-1,2,0,Forwards
354,-1,-1,0,-3,-6,-3,-2,-2,Forwards
362,1,-1,4,9,5,1,0,0,Forwards
