timestamp,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,label
6,6,8,37,38,7,10,-6,-5,Up
7,3,-2,-20,13,10,1,2,3,Up
15,3,12,16,-1,-8,-24,-8,0,Up
15,2,-3,-1,-3,8,9,12,8,Up
30,3,0,-10,-2,-6,-3,4,-2,Up
31,0,-10,3,8,-1,0,-12,-5,Up
31,-4,1,-9,17,13,2,-4,0,Up
32,-4,-8,-32,-23,-11,-3,-5,-4,Up
54,10,8,10,14,2,2,1,4,Up
55,2,-1,3,-9,-1,0,-4,3,Up
56,-3,-1,2,1,-5,3,0,0,Up
56,-4,-4,-3,-45,-3,-1,4,-3,Up
68,4,0,18,12,1,2,1,4,Up
68,0,5,21,5,6,3,0,0,Up
75,4,1,0,-1,-4,-2,-2,-4,Up
75,7,-5,-32,39,18,7,7,5,Up
90,-8,-3,-14,-12,-8,-6,-4,-1,Up
93,-3,-1,-3,-18,-3,3,-4,-4,Up
93,0,-3,44,-1,4,2,5,3,Up
93,0,-3,-8,-15,-12,-3,-1,-1,Up
113,-1,0,15,2,3,3,-1,-5,Up
117,-1,-2,7,7,-6,-6,-2,-3,Up
117,1,8,-7,-54,-6,-3,0,0,Up
117,-1,-5,-33,57,-5,-2,0,2,Up
126,-1,3,0,20,7,-3,-5,-5,Up
126,-4,-4,10,23,11,5,-5,-6,Up
134,2,-4,-42,-27,-9,-5,1,2,Up
135,-5,8,2,-65,-30,-2,-4,-4,Up
151,3,2,2,-3,41,4,2,3,Up
154,0,2,1,56,5,-2,-7,-5,Up
155,-7,-10,-33,16,14,3,5,-1,Up
157,6,8,23,-30,-14,-3,-2,-1,Up
173,-7,-7,6,8,0,1,0,-3,Up
175,0,10,6,-7,-4,-2,-1,0,Up
177,-5,4,16,-19,-4,-3,-4,-3,Up
178,2,-1,14,16,6,0,1,0,Up
186,1,-2,9,-25,-27,-1,6,3,Up
189,1,-10,-34,21,-9,-3,-2,1,Up
195,-7,1,14,51,13,0,-3,-6,Up
195,-4,-3,-4,10,14,3,-3,-1,Up
