timestamp,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,label
11,-2,-2,0,-2,-2,-1,-2,-1,On/Off
12,-1,0,0,-5,0,-2,0,2,On/Off
13,-1,-1,1,4,0,-2,-3,-3,On/Off
13,-3,0,-2,-2,-1,-1,-3,-9,On/Off
24,0,-2,0,5,-2,-1,-4,-4,On/Off
25,-3,-1,-7,0,-2,-2,-2,-2,On/Off
33,-2,-3,-2,-4,-2,0,0,-1,On/Off
34,-2,0,1,-2,-2,-1,0,1,On/Off
49,0,0,0,-1,-1,0,1,1,On/Off
51,-4,-1,-4,1,-2,-3,-4,-5,On/Off
53,-1,-3,-1,2,2,-1,-5,-5,On/Off
53,-2,0,1,6,2,6,3,0,On/Off
72,-1,-2,-9,-16,-13,-8,2,-3,On/Off
74,0,2,1,10,0,-3,-3,-1,On/Off
75,1,2,4,-2,0,0,5,-3,On/Off
76,-3,-6,-10,-6,-3,-4,-5,1,On/Off
84,3,7,12,22,23,17,-4,2,On/Off
85,4,-3,3,-20,-25,-4,16,4,On/Off
94,-4,-3,-9,4,11,4,-12,-1,On/Off
95,-3,-7,-7,-13,-8,-7,1,-4,On/Off
117,1,-3,-5,13,19,12,1,1,On/Off
120,0,2,1,25,10,-1,-4,-3,On/Off
121,4,2,6,-1,-12,10,7,6,On/Off
121,-1,2,7,36,2,6,-11,-5,On/Off
131,-4,-5,-3,-10,-20,7,20,1,On/Off
131,-1,-1,-14,-4,35,-21,2,0,On/Off
132,1,2,-2,18,1,23,-8,0,On/Off
133,0,-2,-11,-8,29,-3,12,1,On/Off
144,-2,-7,-21,-82,-55,-43,-6,-1,On/Off
146,-2,1,14,2,2,2,-9,0,On/Off
153,-2,-1,0,29,51,-2,4,-3,On/Off
154,-1,0,-1,-31,-29,6,-11,0,On/Off
168,2,4,7,17,16,9,-12,-4,On/Off
171,0,1,0,-7,-20,-8,-5,-4,On/Off
182,-7,-14,-6,1,2,-11,-14,-10,On/Off
182,1,-2,-23,-13,-10,1,4,0,On/Off
199,0,0,12,11,2,1,8,5,On/Off
202,11,33,38,6,10,14,9,8,On/Off
202,-7,-30,-23,-4,-19,-16,-3,-4,On/Off
202,-6,-6,-6,-15,-2,-5,-5,-3,On/Off
204,-2,-11,-24,4,-3,-4,2,0,On/Off
204,-17,-26,-23,2,0,7,-10,-11,On/Off
212,5,14,-7,-31,-25,-19,-2,-1,On/Off
213,3,5,12,13,0,-5,2,4,On/Off
228,0,6,-2,3,7,0,-10,-6,On/Off
231,1,6,7,-1,-3,11,2,0,On/Off
235,3,8,23,1,0,3,6,3,On/Off
235,7,2,1,15,7,1,8,6,On/Off
251,-3,2,4,2,3,-1,-6,-4,On/Off
252,1,2,9,3,3,9,2,1,On/Off
253,-3,-11,-19,-12,-17,-5,4,-1,On/Off
254,-7,-11,-21,-13,-5,-16,-13,-7,On/Off
273,2,4,11,12,0,-6,0,3,On/Off
274,0,-14,-11,-12,-2,8,-2,1,On/Off
274,-1,5,-14,-18,2,-2,4,3,On/Off
275,5,11,9,-2,-3,3,5,-1,On/Off
288,-11,-24,-31,-16,-4,4,-3,-10,On/Off
289,-1,-10,-16,-10,-13,-20,-10,-1,On/Off
294,7,11,19,0,-3,9,13,11,On/Off
