timestamp,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,label
6,-1,-10,-42,-18,15,14,-4,0,Up
7,-8,-18,-42,24,1,8,-1,-1,Up
7,4,2,4,20,1,-4,5,5,Up
7,7,8,7,11,3,0,-3,1,Up
29,-2,7,21,-24,-3,-2,-1,-5,Up
32,-7,-4,3,-13,-9,-9,-1,-1,Up
33,0,-4,-10,23,2,5,3,-1,Up
33,1,4,5,10,4,2,1,3,Up
41,9,5,-2,-8,-14,-6,1,4,Up
42,11,12,6,21,5,3,1,6,Up
50,-10,-11,4,0,8,5,-3,-8,Up
51,1,4,-15,-9,1,-1,-2,0,Up
67,3,4,31,2,-3,-2,-3,0,Up
68,-5,6,7,1,2,1,-11,-9,Up
69,2,-13,-43,12,-12,-3,10,9,Up
69,3,-1,-8,-13,6,4,2,1,Up
89,7,4,-12,46,9,6,5,5,Up
92,4,2,25,-39,-5,0,0,1,Up
92,-5,9,56,-16,0,-3,-7,-8,Up
92,-1,-9,-14,-12,-9,-6,2,0,Up
102,-6,-4,11,33,0,-3,-3,-5,Up
103,5,13,23,50,13,3,-1,0,Up
110,0,0,40,9,13,9,5,5,Up
110,0,9,34,-2,-20,-8,-1,-1,Up
125,-3,-6,-7,-15,-16,-4,-2,-3,Up
128,-2,-5,5,23,16,-1,-4,-3,Up
131,-2,-1,-21,-50,-11,-1,-3,-2,Up
132,-3,-2,6,34,10,-1,-2,-1,Up
149,-8,-3,-36,-42,-8,0,-2,-4,Up
152,0,-5,-8,-10,-17,-4,-1,-1,Up
153,-4,-4,-4,-4,30,-3,-5,-4,Up
153,3,0,-29,-17,4,0,2,5,Up
162,-7,-9,1,-47,-58,-9,-8,-5,Up
162,1,-6,-17,-11,-11,3,2,4,Up
171,-3,4,-16,-15,-15,-4,-1,-1,Up
172,-3,-3,10,-5,14,-2,-4,-6,Up
186,1,0,17,2,7,-3,-2,-1,Up
187,0,2,1,5,15,3,1,-1,Up
192,1,-3,-8,7,-25,-3,-3,-1,Up
193,-4,-6,-3,-11,2,-3,0,-2,Up
209,0,3,-2,7,3,0,-2,1,Up
212,4,-10,-11,-18,-9,1,1,1,Up
213,-2,3,-8,0,-26,-2,-3,-6,Up
213,-1,-2,2,16,50,2,2,-1,Up
222,10,14,13,17,-31,-22,-8,-10,Up
223,1,-6,-9,-13,30,27,9,-2,Up
230,6,-2,3,-12,-10,9,2,9,Up
230,-2,4,9,25,-24,-3,3,3,Up
246,5,3,8,2,-19,-2,3,3,Up
248,-13,-8,-23,-34,25,-9,-12,-10,Up
253,7,14,6,22,-15,-2,-1,-6,Up
254,-2,-4,9,3,39,4,-2,1,Up
269,-2,-9,-25,5,21,10,3,0,Up
271,0,8,29,17,-87,-11,2,5,Up
272,-6,-12,-22,2,47,-2,-3,-3,Up
272,-3,3,65,-21,-33,-11,-10,0,Up
281,-4,-7,26,1,70,5,-3,-8,Up
282,-6,-5,16,4,31,4,4,12,Up
292,1,-6,-23,15,-19,3,8,6,Up
293,-7,-7,0,-11,7,-9,-13,-21,Up
307,1,3,16,-9,-31,15,16,21,Up
307,10,7,4,9,-31,2,3,2,Up
312,-13,-18,-40,-22,-10,-20,-10,-22,Up
312,1,-2,-23,26,-41,0,-1,-11,Up
329,0,-2,-24,6,46,2,-6,8,Up
333,11,3,-71,6,-6,-13,-9,-24,Up
334,3,8,-5,26,-68,-7,-4,-33,Up
334,13,11,16,20,-61,5,-6,4,Up
351,-5,-14,-49,-11,19,4,7,-3,Up
354,4,9,15,35,-34,0,-3,-12,Up
355,0,-4,6,-22,-65,-12,-4,4,Up
355,-10,-17,-81,-33,36,-13,-6,2,Up
364,0,-5,-2,-10,41,1,-2,8,Up
365,-10,2,14,17,20,-4,0,2,Up
371,-14,-9,-14,-35,39,-6,-16,-12,Up
372,3,7,17,53,24,24,15,-5,Up
389,-14,-8,3,9,-6,-1,3,12,Up
392,4,5,-1,-25,49,4,-7,-37,Up
393,18,9,-45,-41,87,18,16,23,Up
393,-7,0,-33,-46,-3,6,3,1,Up
412,5,10,16,-4,-92,-18,-4,-2,Up
415,-11,-13,-42,-17,-8,-6,-4,-3,Up
416,-12,-20,7,38,18,2,-6,14,Up
416,2,-11,-4,-10,-37,-5,7,9,Up
423,17,24,-13,-7,-15,1,-2,3,Up
424,-6,-11,-27,-40,-4,-4,-1,24,Up
433,-4,4,48,18,-4,2,-8,-37,Up
434,-8,-3,33,22,-35,-3,5,8,Up
451,-12,-14,-5,2,100,7,-7,-13,Up
452,-3,-1,9,-18,-21,-5,-1,11,Up
453,5,6,33,12,-22,7,10,19,Up
454,4,-4,-25,-12,41,-2,-10,1,Up
470,0,11,23,11,-9,-1,0,-13,Up
471,4,0,17,-6,-19,-10,0,10,Up
472,-3,-5,-3,12,32,4,-5,0,Up
472,-3,-2,-18,-48,-44,-9,-6,-9,Up
484,-6,-7,-5,0,-3,-7,-7,2,Up
485,0,7,-3,-17,-15,-2,-3,-11,Up
493,0,3,18,2,16,-3,2,11,Up
494,0,4,35,15,1,-1,-2,0,Up
509,-10,-10,-25,-3,27,6,-7,-15,Up
512,-7,-8,14,24,-28,-6,-5,-29,Up
512,-8,7,-4,-1,-12,3,8,13,Up
512,2,5,5,9,-4,1,3,-12,Up
