timestamp,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,label
4,-1,1,1,-1,-2,0,-1,-1,Down
9,-2,-3,-7,-3,-2,-3,-2,-1,Down
11,-1,-1,1,-2,-3,-2,-1,-1,Down
16,0,4,-2,0,-1,1,-1,-1,Down
22,1,1,2,1,-1,-2,0,0,Down
25,-2,0,-6,0,-1,-1,-2,-1,Down
27,1,1,4,-1,0,-1,2,-1,Down
28,-1,-3,2,-4,-1,0,0,-1,Down
45,-1,-3,-3,0,-3,-3,-1,-1,Down
48,-1,2,0,-1,3,-1,0,-1,Down
50,0,5,14,-7,4,3,0,-1,Down
52,-3,-9,-2,18,4,-2,-1,0,Down
60,0,4,7,-2,-4,-3,-2,0,Down
63,-3,-2,-24,-7,-2,-1,-4,-3,Down
67,3,8,4,7,9,5,5,3,Down
70,4,11,38,20,9,7,4,1,Down
83,-4,-16,-34,-23,-5,-3,-4,-5,Down
84,-2,-2,3,3,-14,-6,-3,-2,Down
86,-4,-6,-7,-12,-13,-12,-3,-1,Down
88,0,2,5,15,-2,-6,-6,1,Down
106,2,12,-11,-15,0,10,7,1,Down
113,-3,0,21,19,21,5,0,0,Down
115,-5,-17,-39,-16,-5,-4,-7,-6,Down
117,-2,-4,-12,-7,-12,-4,-1,-1,Down
119,-1,-2,6,-20,-7,-4,1,-1,Down
121,0,-9,-15,-13,-8,-4,-2,-1,Down
127,-1,13,34,3,-31,-15,-7,-6,Down
129,-2,-1,-31,-6,22,11,0,-6,Down
143,2,1,19,-10,-1,-1,1,11,Down
144,1,8,-1,14,-17,-2,1,-9,Down
146,2,1,-12,30,14,7,1,7,Down
147,1,-4,22,-11,1,-2,-2,-2,Down
166,1,5,1,-1,12,6,4,-1,Down
167,-5,-2,13,6,-12,-9,-4,1,Down
169,-4,-10,-10,-8,-12,-14,-3,-2,Down
171,-3,-2,-33,-20,-6,1,-2,0,Down
180,-1,-4,-15,30,-6,-6,1,0,Down
183,-5,0,0,-17,9,3,-1,1,Down
188,-3,-3,1,-3,-18,-2,3,0,Down
189,-4,-5,2,7,-7,-4,-1,2,Down
202,-2,7,11,21,-6,-6,-2,1,Down
204,4,3,-10,-23,-12,-3,0,3,Down
